National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Italy 	100-Holding Account	DE TOMASO AUTOMOBILI S.p.A. 	11	LI-141592	open	Account holder	DE TOMASO AUTOMOBILI S.p.A.	Via Marchi Giovanni 14/A		57121	LIVORNO	Italy 	11	Impianti di combustione	IT-A-12	2006-04-04	2013-03-25	DE TOMASO AUTOMOBILI S.p.A.	DE TOMASO AUTOMOBILI S.p.A.		via Pininfarina, 14/18		10095	GRUGLIASCO	IT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	24113	14040	24113	18040	24113	19275	25576	13551	25576	6964	25576	8648	25576	25576	0	0		0		0						NA		NA		NA		NA	24113	24113	24113	25576	25576	25576	25576	0	0	0	0	0	0	0	0	0
Italy 	100-Holding Account	Munksjo Italia S.p.A. 	12	08118010159	open	Account holder	Munksjo Italia S.p.A.	Via Stura 98		10075	Mathi (TO)	Italy 	12	Munksjo Italia S.p.A. - Stabilimento di Mathi	IT-A-13	2006-04-04		AHLSTROM TURIN S.p.A.	AHLSTROM CORPORATION		VIA STURA, 98		10075	Mathi (TO)	IT	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	120702	131704	120702	135136	120702	138708	180842	119592	229323	117229	229323	129057	229323	125822	232528	122845	103856	133421	102053	108783	100228	113101	98383	112557	96520	NA	94638	NA	92732	NA	90820	NA	120702	120702	120702	180842	229323	229323	229323	232528	103856	102053	100228	98383	96520	94638	92732	90820
Italy 	100-Holding Account	ENERPRINT S.R.L. 	13	1156286	open	Account holder	ENERPRINT S.R.L.	VIA FORTUNATO POSTIGLIONE 14		10024	MONCALIERI (TO)	Italy 	13	ENERPRINT S.R.L.	IT-A-14	2006-04-04	2017-05-18		ILTE S.p.A.		VIA FORTUNATO POSTIGLIONE 14		10024	MONCALIERI (TO)	IT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	38865	36857	38865	35957	38865	35955	41503	35830	41503	30098	41503	24594	41503	14139	41503	13035	18548	10001	16599	8466	7975	14139	0	Not Reported	0	NA	0	NA	0	NA	0	NA	38865	38865	38865	41503	41503	41503	41503	41503	18548	16599	7975	0	0	0	0	0
Italy 	100-Holding Account	Iren Energia S.p.A. 	14	1045119	open	Account holder	Iren Energia S.p.A.	Strada del Pansa n.c.		10100	TORINO	Italy 	14	Centrale Termoelettrica di Moncalieri	IT-A-15	2006-04-13		IREN ENERGIA S.p.A.	IREN S.p.A.		Freylia, 1		10024	MONCALIERI	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	888665	1119253	1711188	1251794	1711188	1028334	1461734	1207826	1968248	1466830	1858173	1569986	1847895	1707707	1837617	1437127	331296	1574003	276328	1104833	226949	961723	184701	1187156	159207	NA	134541	NA	110670	NA	87658	NA	888665	1711188	1711188	1461734	1968248	1858173	1847895	1837617	331296	276328	226949	184701	159207	134541	110670	87658
Italy 	100-Holding Account	Fenice spa 	15	13032970157	closed	Account holder	Fenice spa	Via Acqui 86		10098	Rivoli (TO)	Italy 	15	Centrale Termoelettrica	IT-A-17	2005-01-01	2014-02-13	Fenice S.p.A.	EDF		via I maggio, 99		10040	RIVALTA DI TORINO	IT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	47070	32635	47070	30396	47070	20153	49691	20413	49691	10628	49691	8921	49691	2656	49691	2712	5726	3717	0	0	0		0		0	NA	0	NA	0	NA	0	NA	47070	47070	47070	49691	49691	49691	49691	49691	5726	0	0	0	0	0	0	0
Italy 	100-Holding Account	BG ITALIA POWER SPA 	16	1480863	closed	Account holder	BG ITALIA POWER SPA	PIAZZA CAVOUR 2		20121	MILANO	Italy 	16	CENTRALE DI COGENERAZIONE SERENE DI RIVALTA	IT-A-18	2006-04-13	2012-12-28	BG ITALIA POWER SPA	BG GROUP PLC		VIA ANTICA PINEROLO, 60		10040	RIVALTA DI TORINO (TO)	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	115424	134947	103182	139642	96187	141079	30873	130952	30873	134311	30873	146519	30873	131714	37671	126750										NA		NA		NA		NA	115424	103182	96187	30873	30873	30873	30873	37671	0	0	0	0	0	0	0	0
Italy 	100-Holding Account	AFV ACCIAIERIE BELTRAME SPA 	17	13017310155	open	Account holder	AFV ACCIAIERIE BELTRAME SPA	VIALE DELLA SCIENZA, 81		36100	VICENZA	Italy 	17	AFV ACCIAIERIE BELTRAME SPA	IT-A-19	2006-04-04					VIA PRAMOLLE, 1		10050	SAN DIDERO	IT	NA	NA	5-Installations for the production of pig iron or steel (primary or secondary fusion) including continuous casting	NA	NA	NA	NA	NA	NA	42987	33283	42987	46916	42987	42500	72389	72172	72389	45075	72389	29255	72389	29604	72389	26389	29772	4841	8399	6770	8249	10342	16194	9337	15887	NA	15577	NA	15264	NA	14949	NA	42987	42987	42987	72389	72389	72389	72389	72389	29772	8399	8249	16194	15887	15577	15264	14949
Italy 	100-Holding Account	TOPPETTI 2 S.r.l. 	18	03248410239	open	Account holder	TOPPETTI 2 S.r.l.	VIA ALESSANDRO CANOBBIO 34		37132	VERONA	Italy 	18	STABILIMENTO DI SAN GIORGIO CANAVESE	IT-A-20	2006-04-13	2017-06-12				STRADA FOGLIZZO - MONTALENGHE, SNC		10090	SAN GIORGIO CANAVESE	IT	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	6335	6857	6335	7041	6335	6995	8760	5386	8760	3998	8760	3022	8760	2991	8760	2609	6339	3736	6229	3189	6117	3668	3003	2267	0	NA	0	NA	0	NA	0	NA	6335	6335	6335	8760	8760	8760	8760	8760	6339	6229	6117	3003	0	0	0	0
Italy 	100-Holding Account	Leonardo S.p.A. 	19		open	Account holder	Leonardo S.p.A.	Piazza Monte Grappa, 4		00195	Roma	Italy 	19	Leonardo S.p.A. - Stabilimento di Caselle	IT-A-21	2006-04-04					STRADA PRIVATA AEROPORTO, SNC		10077	SAN MAURIZIO CANAVESE	IT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	5934	7920	5934	8305	5934	8108	15220	9204	15220	9313	15220	9772	15220	7617	15220	8208	7083	8469	6960	7874	6835	8824	6710	9532	6583	NA	6454	NA	6324	NA	6194	NA	5934	5934	5934	15220	15220	15220	15220	15220	7083	6960	6835	6710	6583	6454	6324	6194
Italy 	100-Holding Account	BELCONN GOMMA &amp; CAVI srl 	20	10424220019	closed	Account holder	BELCONN GOMMA &amp; CAVI srl	Via Trinità, 80		10026	SANTENA (TO)	Italy 	20	BELCONN GOMMA &amp; CAVI srl	IT-A-23	2006-04-04	2012-10-29				Via Trinità, 80		10026	SANTENA (TO)	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	9145	8202	9145	8113	9145	6692	9704	4857	9704	4094	9704	3328	9704	348	9704	93										NA		NA		NA		NA	9145	9145	9145	9704	9704	9704	9704	9704	0	0	0	0	0	0	0	0
Italy 	100-Holding Account	Fornace Mosso Paolo S.r.l. 	21	TO-239911	closed	Account holder	Fornace Mosso Paolo S.r.l.	Via Asti, 15		10026	SANTENA	Italy 	21	Fornace Mosso Paolo S.r.l.	IT-A-24	2006-04-04	2015-07-22				Via Asti, 15		10026	SANTENA	IT	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	4327	5240	4327	4951	4327	5105	6100	3761	6100	4590	6100	3974	6100	3018	6100	2154	4936	2038	2425	1641	0		0		0	NA	0	NA	0	NA	0	NA	4327	4327	4327	6100	6100	6100	6100	6100	4936	2425	0	0	0	0	0	0
Italy 	100-Holding Account	ENGIE Servizi S.p.A. 	22	07149930583	closed	Account holder	ENGIE Servizi S.p.A.	Viale Giorgio Ribotta n. 31		00144	Roma	Italy 	22	SETTIMO TORINESE	IT-A-25	2006-04-04	2012-02-08		cofely italia spa		VIA NERVI ANG. VIA TORINO, 1		10036	SETTIMO TORINESE	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	179536	192639	179536	172616	179536	181849	34540	184764	55256	129115	107217	27584	99823	72	0	0										NA		NA		NA		NA	179536	179536	179536	34540	55256	107217	99823	0	0	0	0	0	0	0	0	0
Italy 	100-Holding Account	Fenice spa 	23	13032970157	open	Account holder	Fenice spa	Via Acqui 86		10098	Rivoli (TO)	Italy 	23	centrale termoelettrica	IT-A-26	2005-01-01		Fenice S.p.A.	EDF		corso Settembrini, 90		10100	TORINO	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	500501	447990	500501	447787	500501	452117	533494	388221	533494	382737	533494	322042	533494	221031	533494	190607	96019	189996	85927	200316	114336	171738	89654	106576	87866	NA	86083	NA	84307	NA	82535	NA	500501	500501	500501	533494	533494	533494	533494	533494	96019	85927	114336	89654	87866	86083	84307	82535
Italy 	100-Holding Account	Fenice spa 	24	13032970157	open	Account holder	Fenice spa	Via Acqui 86		10098	Rivoli (TO)	Italy 	24	Centrale termoelettrica	IT-A-27	2006-04-04		Fenice S.p.A.	EDF		Lungo Stura Lazio, 53		10100	TORINO	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	39785	44733	39785	42137	39785	37427	42493	38231	42493	37033	42493	42701	42493	39122	42493	40649	27926	41847	24991	29692	33693	29886	33086	31829	32478	NA	31871	NA	31264	NA	30656	NA	39785	39785	39785	42493	42493	42493	42493	42493	27926	24991	33693	33086	32478	31871	31264	30656
Italy 	100-Holding Account	Acciai Speciali Terni S.p.A. con Unico Socio 	25	11222300151	closed	Account holder	Acciai Speciali Terni S.p.A. con Unico Socio	Viale B. Brin, 218		05100	Terni (TR)	Italy 	25	Impianto di combustione	IT-A-28	2006-04-13	2012-03-07				C.so Regina Margherita, 400		10100	TORINO	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	19810	17976	19810	19417	19810	10089	21146	6	21146	0	0	0	0	0	0	0										NA		NA		NA		NA	19810	19810	19810	21146	21146	0	0	0	0	0	0	0	0	0	0	0
Italy 	100-Holding Account	Iren Energia S.p.A. 	26	1045119	closed	Account holder	Iren Energia S.p.A.	Strada del Pansa n.c.		10100	TORINO	Italy 	26	Centrale Termoelettrica Le Vallette	IT-A-29	2006-04-13	2012-02-08	IREN ENERGIA S.p.A.	IREN S.p.A.		delle Primule, 13		10100	TORINO	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	81177	73115	81177	70963	81177	65622	118510	65736	90998	66977	70365	66924	63487	37636	0	0										NA		NA		NA		NA	81177	81177	81177	118510	90998	70365	63487	0	0	0	0	0	0	0	0	0
Italy 	100-Holding Account	Iren Energia S.p.A. 	27	1045119	closed	Account holder	Iren Energia S.p.A.	Strada del Pansa n.c.		10100	TORINO	Italy 	27	Centrale Termoelettrica Mirafiori Nord	IT-A-30	2006-04-13	2016-04-07	IREN ENERGIA S.p.A.	IREN S.p.A.		Salvemini, 5		10100	TORINO	IT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	49547	40154	49547	31293	49547	10228	43170	80	43170	32	43170	173	43170	12	43170	1	4007	0	3231	0	2546	0	0		0	NA	0	NA	0	NA	0	NA	49547	49547	49547	43170	43170	43170	43170	43170	4007	3231	2546	0	0	0	0	0
Italy 	100-Holding Account	Iren Energia S.p.A. 	28	1045119	open	Account holder	Iren Energia S.p.A.	Strada del Pansa n.c.		10100	TORINO	Italy 	28	Centrale di integrazione e riserva del BIT	IT-A-31	2006-04-13		IREN ENERGIA S.p.A.	IREN S.p.A.		Unità d'Italia, 235/13		10100	TORINO	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	20617	18155	20617	12784	20617	21377	16830	27153	16830	34833	16830	14839	16830	3675	16830	5017	4742	2351	0	1720	0	1684	0	2545	0	NA	0	NA	0	NA	0	NA	20617	20617	20617	16830	16830	16830	16830	16830	4742	0	0	0	0	0	0	0
Italy 	100-Holding Account	Huntsman Pigments S.p.A. 	29	02146370263	open	Account holder	Huntsman Pigments S.p.A.	Via Guglielmo Reiss Romoli 44 interno 12		10148	Torino (TO)	Italy 	29	ROCKWOOD ITALIA S.p.A. Socio Unico Div. Silo	IT-A-32	2006-04-04			ROCKWOOD ITALIA S.p.A. Socio Unico Div. Silo		Via Guglielmo Reiss Romoli 44 interno 12		10148	TORINO	IT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	17082	30636	17082	32003	17082	32216	44416	33156	44416	30239	44416	43920	44416	45574	44416	37959	34874	39143	34267	42391	33660	42278	33054	40628	32447	NA	31840	NA	31233	NA	30626	NA	17082	17082	17082	44416	44416	44416	44416	44416	34874	34267	33660	33054	32447	31840	31233	30626
Italy 	100-Holding Account	CARTIERE RODOLFO REGUZZONI S.R.L. 	30	00525100012	closed	Account holder	CARTIERE RODOLFO REGUZZONI S.R.L.	VIA CANONICO PIO ROLLA, 78		10094	GIAVENO	Italy 	30	IMPIANTI  PER  PRODUZIONE DI CARTE E CARTONI	IT-A-33	2006-04-04	2015-07-22				VIA CAN. PIO ROLLA, 78		10100	TORINO	IT	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	2834	1651	2834	1334	2834	1558	2646	1367	2646	1058	2646	1070	2646	1421	2646	1042	928	748	911	295	0		0		0	NA	0	NA	0	NA	0	NA	2834	2834	2834	2646	2646	2646	2646	2646	928	911	0	0	0	0	0	0
Italy 	100-Holding Account	Alenia Aermacchi spa 	31	03902621212	open	Account holder	Alenia Aermacchi spa	Via Paolo Foresio 1		21040	Venegono Superiore	Italy 	31	ALENIA AERONAUTICA S.p.A.	IT-A-34	2006-04-04	2016-03-03				CORSO MARCHE, 41		10100	TORINO	IT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	12538	12003	12538	9630	12538	6926	13329	6891	13329	5324	13329	4255	13329	2850	13329	2957	6147	2554	6040	2125	5932	2018	0		0	NA	0	NA	0	NA	0	NA	12538	12538	12538	13329	13329	13329	13329	13329	6147	6040	5932	0	0	0	0	0
Italy 	100-Holding Account	TRENITALIA SPA 	32	05403151003	closed	Account holder	TRENITALIA SPA	PIAZZA  DELLA CROCE ROSSA, 1		00161	ROMA	Italy 	32	Centrale Termica di Torino Smistamento	IT-A-35	2006-03-31	2011-04-19				Via Chisola, 28		10100	TORINO	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	1437	1459	1437	1512	1437	1280	1529	1218	0	0	0	0	0		0											NA		NA		NA		NA	1437	1437	1437	1529	0	0	0	0	0	0	0	0	0	0	0	0
Italy 	100-Holding Account	Michelin Italiana S.p.A. 	33	00570070011	closed	Account holder	Michelin Italiana S.p.A.	Corso Romania, 546		10100	TORINO	Italy 	33	Stabilimento di Torino Stura	IT-A-36	2005-01-01	2012-02-08		Compagnie Générale des Etablissements Michelin		Corso Romania, 546		10100	TORINO	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	26472	25625	26472	24334	26472	22515	28192	27021	28192	11983	28192	5969	28192	5042	0	0										NA		NA		NA		NA	26472	26472	26472	28192	28192	28192	28192	0	0	0	0	0	0	0	0	0
Italy 	100-Holding Account	OMVP S.p.A. 	34		closed	Account holder	OMVP S.p.A.	VIA NAZIONALE, 26		10069	VILLAR PEROSA	Italy 	34	CENTRALE TERMICA	IT-A-39	2006-03-31					VIA NAZIONALE, 26		10069	VILLAR PEROSA	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	2960	3451	2960	2655	2960	0	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	2960	2960	2960	0	0	0	0	0	0	0	0	0	0	0	0	0
Italy 	100-Holding Account	CONSORZIO P.I.VIL 	35	00045890522	open	Account holder	CONSORZIO P.I.VIL	Corso Savona, 45		10029	VILLASTELLONE	Italy 	35	CENTRALE TERMICA	IT-A-40	2006-04-04	2012-12-28	Consorzio P.I.VIL.	Consorzio P.I.VIL.		Corso Savona, 45		10029	Villastellone (TO)	IT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3843	4271	3843	3329	3843	2366	4103	2366	4103	1882	4103	1713	4103	1483	4103	1327		0		0						NA		NA		NA		NA	3843	3843	3843	4103	4103	4103	4103	4103	0	0	0	0	0	0	0	0
Italy 	100-Holding Account	Fiat Group Automobiles S.p.A. 	36	07973780013	open	Account holder	Fiat Group Automobiles S.p.A.	Corso Giovanni Agnelli 200		10135	Torino (TO)	Italy 	36	Centrale Termica Volvera 1	IT-A-41	2006-04-04		Fiat Group Automobiles S.p.A.	Fiat Group Automobiles S.p.A.		Largo Senatore Agnelli, 3		10040	VOLVERA	IT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	7507	7293	7507	6892	7507	6704	8006	7381	8006	7396	8006	8137	8006	7002	8006	6960	4206	5020	3764	3965	5074	4378	4980	4456	4886	NA	4791	NA	4694	NA	4598	NA	7507	7507	7507	8006	8006	8006	8006	8006	4206	3764	5074	4980	4886	4791	4694	4598
