National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Slovenia	100-Holding Account	LAFARGE CEMENT, D.O.O 	11	5950619000	open	Account holder	LAFARGE CEMENT, D.O.O	Kolodvorska cesta 5		SI-1420	Trbovlje	Slovenia	11	Lafarge cement, d.o.o.	SI-35433-29-2004	2005-01-01					Kolodvorska cesta 5		SI-1420	Trbovlje	SI	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	313852	343602	308105	365452	302359	365843	306597	359693	306597	213980	306597	194199	306597	86034	306597	42797	72758	198066	284787	141476	140042	11939	383	170	376	NA	369	NA	361	NA	354	NA	313852	308105	302359	306597	306597	306597	306597	306597	72758	284787	140042	383	376	369	361	354
Slovenia	100-Holding Account	STEKLARNA ROGAŠKA D.O.O. 	12	5045657000	open	Account holder	STEKLARNA ROGAŠKA D.O.O.	Ulica talcev 1		SI-3250	Rogaška Slatina	Slovenia	12	Steklarna Rogaška, d.d.	SI-35433-88-2004	2005-01-01					Ulica talcev 1		SI-3250	Rogaška Slatina	SI	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	20634	12803	19593	12274	18552	12471	13156	12350	13156	8701	13156	10305	13156	10446	13156	10090	11976	9612	11768	10683	11558	9463	11345	7125	5894	NA	5779	NA	5662	NA	5547	NA	20634	19593	18552	13156	13156	13156	13156	13156	11976	11768	11558	11345	5894	5779	5662	5547
Slovenia	100-Holding Account	GORIŠKE OPEKARNE, d.d. 	13	5095085000	open	Account holder	GORIŠKE OPEKARNE, d.d.	Merljaki 7		SI-5292	Renče	Slovenia	13	Goriške opekarne d.d.	SI-35433-38-2004	2005-01-11					Merljaki 7		SI-5292	Renče	SI	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	22046	18400	21181	18341	20316	16620	18113	16726	18113	10868	18113	14675	18113	16126	18113	9283		Excluded		Excluded		Excluded		Excluded		NA		NA		NA		NA	22046	21181	20316	18113	18113	18113	18113	18113	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	SOLKANSKA INDUSTRIJA APNA, d.o.o. 	14	5033659000	closed	Account holder	SOLKANSKA INDUSTRIJA APNA, d.o.o.	Cesta IX korpusa 106		SI-5250	Solkan	Slovenia	14	SIA, d.o.o.	SI-35433-32-2004	2005-01-01	2012-12-31				Skalniška cesta 4		SI-5250	Solkan	SI	NA	NA	6-Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces	NA	NA	NA	NA	NA	NA	59792	55248	58981	53441	58170	46139	47386	39436	47386	14719	47386	14126	47386	14248	47386	15338										NA		NA		NA		NA	59792	58981	58170	47386	47386	47386	47386	47386	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	IGM ZAGORJE, D.O.O. 	15	5033144000	open	Account holder	IGM ZAGORJE, D.O.O.	Savska cesta 1		SI-1410	Zagorje ob Savi	Slovenia	15	IGM Zagorje, d.o.o.	SI-35433-75-2004	2005-01-01					Savska cesta 1		SI-1410	Zagorje ob Savi	SI	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	52752	92578	52087	111012	51421	99347	81056	96237	81056	70000	81056	93332	81056	92717	81056	64553	102981	58005	101191	54128	99382	58132	97553	58203	95704	NA	93839	NA	91949	NA	90053	NA	52752	52087	51421	81056	81056	81056	81056	81056	102981	101191	99382	97553	95704	93839	91949	90053
Slovenia	100-Holding Account	OPEKARNA PRAGERSKO D.D. 	16	5222044000	closed	Account holder	OPEKARNA PRAGERSKO D.D.	Ptujska cesta 37		SI-2331	Pragersko	Slovenia	16	Opekarna Pragersko d.d.	SI-35433-60-2004	2005-01-01	2014-12-10				Ptujska cesta 37		SI-2331	Pragersko	SI	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	9894	6053	9446	7779	8998	7478	6100	3491	6100	1152	6100	0	6100	0	6100	0		Excluded		Excluded						NA		NA		NA		NA	9894	9446	8998	6100	6100	6100	6100	6100	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	IAK D.O.O. 	17	5460069000	open	Account holder	IAK D.O.O.	Kresnice 14		SI-1281	Kresnice	Slovenia	17	IAK d.o.o.	SI-35433-53-2004	2005-01-01					Kresnice 14		SI-1281	Kresnice	SI	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	34426	15975	33999	15390	33572	20616	20629	11053	20629	10669	20629	13626	20629	14552	20629	17780		Excluded		Excluded		Excluded		Excluded		NA		NA		NA		NA	34426	33999	33572	20629	20629	20629	20629	20629	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	MARTEX, D.O.O. 	18	5564123000	closed	Account holder	MARTEX, D.O.O.	Volčja Draga 43 B		SI-5293	Volčja Draga	Slovenia	18	Martex d.o.o.	SI-35433-36-2004	2005-01-01	2014-11-20				Volčja Draga 43 B		SI-5293	Volčja Draga	SI	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	13777	13060	13086	14570	12395	14250	16262	13191	16262	8341	16262	9426	16262	5303	16262	0	144	0	140	0	0		0		0	NA	0	NA	0	NA	0	NA	13777	13086	12395	16262	16262	16262	16262	16262	144	140	0	0	0	0	0	0
Slovenia	100-Holding Account	WIENERBERGER, d.o.o. 	19	5076382000	open	Account holder	WIENERBERGER, d.o.o.	Opekarniška 5		SI-2270	Ormož	Slovenia	19	Weinerberger d.d.	SI-35433-63-2004	2005-01-01					Opekarniška 3		SI-2270	Ormož	SI	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	12306	11283	11781	13168	11257	14378	11300	13305	11300	6035	11300	7590	11300	6621	11300	5530	12564	5246	12347	5444	12126	5585	11902	8128	11677	NA	11449	NA	11219	NA	10988	NA	12306	11781	11257	11300	11300	11300	11300	11300	12564	12347	12126	11902	11677	11449	11219	10988
Slovenia	100-Holding Account	URSA SLOVENIJA, D.O.O. 	20	5584086000	open	Account holder	URSA SLOVENIJA, D.O.O.	Povhova ulica 2		SI-8000	Novo mesto	Slovenia	20	URSA Slovenija, d.o.o.	SI-35433-30-2004	2005-01-01					Povhova ulica 2		SI-8000	Novo mesto	SI	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	18170	16887	17458	13897	16746	13525	17024	14557	17024	13419	17024	14753	17024	13182	17024	14280		Excluded		Excluded		Excluded		Excluded		NA		NA		NA		NA	18170	17458	16746	17024	17024	17024	17024	17024	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	STC d.o.o. 	21	54610150	closed	Account holder	STC d.o.o.	Stanetova ulica 2		SI-3000	Celje	Slovenia	21	Ljubecna Klinker d.o.o.	SI-35433-72-2004	2005-01-01	2009-01-12				Kocbekova cesta 30		SI-3202	Ljubečna	SI	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	6486	4927	6158	5127	5829	4593	4551	2764	4551	0	NA	0	NA	Not Reported	NA											NA		NA		NA		NA	6486	6158	5829	4551	4551	0	0	0	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	TONDACH SLOVENIJA, D.O.O. 	22	1414119000	open	Account holder	TONDACH SLOVENIJA, D.O.O.	Boreci 49		SI-9242	Križevci pri Ljutomeru	Slovenia	22	Tondach Slovenija d.o.o.	SI-35433-15-2004	2005-01-01					Boreci 49		SI-9242	Križevci pri Ljutomeru	SI	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	9437	8877	8987	8803	8537	9052	7208	8956	7208	7976	7208	6380	7208	7000	7208	6586		Excluded		Excluded		Excluded		Excluded		NA		NA		NA		NA	9437	8987	8537	7208	7208	7208	7208	7208	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	ETI D.D. 	23	5042178000	closed	Account holder	ETI D.D.	Obrezija 5		SI-1411	Izlake	Slovenia	23	ETI d.d. (Izlake)	SI-35433-27-2004	2005-01-01	2012-12-31				Obrezja 5		SI-1411	Izlake	SI	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	4051	4089	3841	4251	3631	4323	3661	4660	3661	3223	3661	4593	3661	4443	3661	3726		Excluded								NA		NA		NA		NA	4051	3841	3631	3661	3661	3661	3661	3661	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	OPEKARNA NOVO MESTO D.O.O. 	24	16861299	closed	Account holder	OPEKARNA NOVO MESTO D.O.O.	Zalog 21		SI-8000	Novo mesto	Slovenia	24	Opekarna Novo mesto d.o.o.	SI-35433-73-2004	2005-12-08					Zalog 21		SI-8000	Novo mesto	SI	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	3968	3494	3792	3340	3616	1572	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	3968	3792	3616	0	0	0	0	0	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	STEKLARNA HRASTNIK D.O.O. 	25	5254132000	open	Account holder	STEKLARNA HRASTNIK D.O.O.	Cesta 1. maja 14		SI-1430	Hrastnik	Slovenia	25	Steklarna Hrastnik-Vitrum, d.o.o.	SI-35433-45-2004	2005-01-01					Cesta 1. maja 14		SI-1430	Hrastnik	SI	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	33955	30115	32492	26381	31029	31135	37012	31292	37012	28311	37012	29289	37012	29599	37012	27846	28400	19970	27907	20646	27409	20761	26904	23763	26394	NA	25879	NA	25358	NA	24835	NA	33955	32492	31029	37012	37012	37012	37012	37012	28400	27907	27409	26904	26394	25879	25358	24835
Slovenia	100-Holding Account	VIPAP VIDEM KRŠKO, D.D. 	26	5971101000	open	Account holder	VIPAP VIDEM KRŠKO, D.D.	Tovarniška 18		SI-8270	Krško	Slovenia	26	Vipap Videm Krško d.d.	SI-35433-89-2004	2005-01-01					Tovarniška 18		SI-8270	Krško	SI	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	261734	232431	248142	208358	234551	155031	172697	153182	172697	137756	172697	142757	172697	146359	172697	130991	73065	136745	71771	132995	70465	123116	69143	112032	67809	NA	66464	NA	65104	NA	63739	NA	261734	248142	234551	172697	172697	172697	172697	172697	73065	71771	70465	69143	67809	66464	65104	63739
Slovenia	100-Holding Account	KOLIČEVO KARTON, D.O.O. 	27	5033691000	open	Account holder	KOLIČEVO KARTON, D.O.O.	Papirniška 1		SI-1230	Domžale	Slovenia	27	Kolicevo karton, d.o.o.	SI-35433-4-2004	2005-01-01					Papirniška 1		SI-1230	Domžale	SI	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	73700	71995	69873	72820	66046	70682	68969	64700	68969	66024	68969	69858	68969	61410	68969	71327	70802	70429	69570	70276	68326	69244	67069	72280	65799	NA	64515	NA	63217	NA	61912	NA	73700	69873	66046	68969	68969	68969	68969	68969	70802	69570	68326	67069	65799	64515	63217	61912
Slovenia	100-Holding Account	PAPIRNICA VEVČE, D.O.O. 	28	5033721000	open	Account holder	PAPIRNICA VEVČE, D.O.O.	Papirniška pot 25		SI-1261	Ljubljana	Slovenia	28	Papirnica Vevce d.o.o.	SI-35433-42-2004	2005-01-01					Papirniška pot 25		SI-1261	Ljubljana	SI	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	63230	55088	59947	56536	56663	55659	56387	55489	56387	48962	56387	40455	56387	39306	56387	40295	38260	39473	37574	39892	36882	39983	36183	41393	35480	NA	34769	NA	34050	NA	33329	NA	63230	59947	56663	56387	56387	56387	56387	56387	38260	37574	36882	36183	35480	34769	34050	33329
Slovenia	100-Holding Account	PALOMA D.D. 	29	5034639000	open	Account holder	PALOMA D.D.	Sladki Vrh 1		SI-2214	Sladki Vrh	Slovenia	29	Paloma d.d.	SI-35433-76-2004	2005-01-01					Sladki Vrh 1		SI-2214	Sladki Vrh	SI	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	41475	40077	39322	35027	37168	35863	38072	34319	38072	34048	38072	30994	38072	30193	38072	30910	23601	28331	23155	29119	22705	28075	22251	27147	21796	NA	21338	NA	20875	NA	20413	NA	41475	39322	37168	38072	38072	38072	38072	38072	23601	23155	22705	22251	21796	21338	20875	20413
Slovenia	100-Holding Account	GORIČANE D.D. MEDVODE 	30	5042291000	open	Account holder	GORIČANE D.D. MEDVODE	Ladja 10		SI-1215	Medvode	Slovenia	30	Goricane d.d.	SI-35433-22-2004	2005-01-01					Ladja 10		SI-1215	Medvode	SI	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	38575	31984	36572	29722	34569	30976	32834	29666	32834	29543	32834	29467	32834	30124	32834	30038	27135	27572	26664	25365	26187	19959	25705	23575	25219	NA	24727	NA	24229	NA	23729	NA	38575	36572	34569	32834	32834	32834	32834	32834	27135	26664	26187	25705	25219	24727	24229	23729
Slovenia	100-Holding Account	RADEČE PAPIR NOVA, d.o.o. 	31	6517897000	open	Account holder	RADEČE PAPIR NOVA, d.o.o.	Njivice 7		SI-1433	Radeče	Slovenia	31	Radece papir, d.o.o.	SI-35433-26-2004	2005-01-01					Njivice 7		SI-1433	Radeče	SI	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	35564	34957	33718	32263	31871	31929	34868	31952	34868	31943	34868	24058	34868	12789	34868	2210	1838	44	1806	7700	14949	11957	14674	13112	14396	NA	14116	NA	13831	NA	13547	NA	35564	33718	31871	34868	34868	34868	34868	34868	1838	1806	14949	14674	14396	14116	13831	13547
Slovenia	100-Holding Account	LEPENKA TRGOVINA d.o.o. 	32	6578098000	open	Account holder	LEPENKA TRGOVINA d.o.o.	Slap 8		SI-4290	Tržič	Slovenia	32	Lepenka d.d. Tržic	SI-35433-55-2004	2005-01-01					Slap 8		SI-4290	Tržič	SI	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	4900	3456	4645	3482	4391	3375	3380	3030	3380	2454	3380	2881	3380	2687	3380	2586	2690	2434	2643	2165	2595	2092	1435	2120	1408	NA	1380	NA	1353	NA	1325	NA	4900	4645	4391	3380	3380	3380	3380	3380	2690	2643	2595	1435	1408	1380	1353	1325
Slovenia	100-Holding Account	PALOMA D.D., Ceršak 	33	5034639000	closed	Account holder	PALOMA D.D., Ceršak	Tovarniška cesta 4		SI-2215	Ceršak	Slovenia	33	Paloma d.d., Ceršak	SI-35433-59-2004	2005-01-01	2012-12-31				Tovarniška cesta 4		SI-2215	Ceršak	SI	NA	NA	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	3217	499	3050	302	2883	274	834	254	834	257	834	264	834	240	834	247										NA		NA		NA		NA	3217	3050	2883	834	834	834	834	834	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	PALOMA PREVALJE D.D. 	34	95211519	closed	Account holder	PALOMA PREVALJE D.D.	Nicina 10		SI-2391	Prevalje	Slovenia	34	Paloma Prevalje, d.d.	SI-35433-83-2004	2005-01-01	2012-02-17				Nicina 10		SI-2391	Prevalje	SI	NA	NA	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	2696	2760	2556	2548	2416	2805	2802	2623	2802	1018	2802	0	0		0											NA		NA		NA		NA	2696	2556	2416	2802	2802	2802	0	0	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	AQUASAVA, D.O.O. KRANJ 	35	5707625	closed	Account holder	AQUASAVA, D.O.O. KRANJ	Gorenjesavska cesta 12		SI-4000	Kranj	Slovenia	35	Aquasava, d.o.o., Kranj	SI-35433-16-2004	2005-01-01	2009-01-12				Gorenjesavska cesta 12		SI-4000	Kranj	SI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	15117	7496	14332	7173	13547	7466	8448	4476	8448	0	NA	0	NA	Not Reported	NA											NA		NA		NA		NA	15117	14332	13547	8448	8448	0	0	0	0	0	0	0	0	0	0	0
Slovenia	100-Holding Account	BELINKA PERKEMIJA, D.O.O. 	36	5487838000	open	Account holder	BELINKA PERKEMIJA, D.O.O.	Zasavska cesta 95		SI-1231	Ljubljana-Črnuče	Slovenia	36	Belinka Perkemija, d.o.o.	SI-35433-2-2004	2005-01-01					Zasavska cesta 95		SI-1231	Ljubljana-Črnuče	SI	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	19156	17878	18161	19100	17166	20156	17528	21791	17528	19275	17528	19176	17528	17632	17528	14711	19771	16007	19428	16734	19080	18109	18729	18813	18374	NA	18016	NA	17653	NA	17289	NA	19156	18161	17166	17528	17528	17528	17528	17528	19771	19428	19080	18729	18374	18016	17653	17289
Slovenia	100-Holding Account	BPT TRŽIČ, D.D. 	37	SI12480479	closed	Account holder	BPT TRŽIČ, D.D.	Predilniška cesta 16		SI-4290	Tržič	Slovenia	37	BPT Tržic, d.d.	SI-35433-39-2004	2005-12-08					Predilniška cesta 16		SI-4290	Tržič	SI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	3125	317	2963	0	2800	0	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	3125	2963	2800	0	0	0	0	0	0	0	0	0	0	0	0	0
