National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Romania	100-Holding Account	OMV PETROM SA 	11	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	11	Bateria 6 Gorgoteni	RO-DB-02-2007	2008-04-18	2011-04-29	Bateria 6 Gorgoteni	PETROM SA - Membru OMV GRUP		Dezbenzinarii		137240	Gura Ocnitei	RO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	0		0		20296	13554	17674	10510	17674	12109	17674	5331	0		0											NA		NA		NA		NA	0	0	20296	17674	17674	17674	0	0	0	0	0	0	0	0	0	0
Romania	100-Holding Account	OMV PETROM SA 	12	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	12	Bateria 1 Moreni	RO-DB-01-2007	2008-04-18	2011-04-29	Bateria 1 Moreni	PETROM SA - Membru OMV GRUP		Alexandru Ioan Cuza, nr.6		135300	Moreni	RO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	0		0		9876	1548	8356	2715	8355	2267	8355	0	0		0											NA		NA		NA		NA	0	0	9876	8356	8355	8355	0	0	0	0	0	0	0	0	0	0
Romania	100-Holding Account	OMV PETROM SA 	13	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	13	Bateria 30 Pascov	RO-DB-03-2007	2008-04-18	2013-01-01	Bateria 30 Pascov	PETROM SA - Membru OMV GRUP		Pascov		135300	Moreni, Cartier Schela Mare	RO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	0		0		9514	10418	8034	10241	8034	10731	8034	14604	8034	16268	8033	15326										NA		NA		NA		NA	0	0	9514	8034	8034	8034	8034	8033	0	0	0	0	0	0	0	0
Romania	100-Holding Account	OMV PETROM SA 	14	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	14	Petrom SA  Combinat DOLJCHIM Craiova	RO-04-3-2011	2011-06-08	2013-01-01	Petrom SA  Combinat DOLJCHIM Craiova	PETROM SA - Membru OMV GRUP		Str. M. Eminescu, nr 105		207340	Isalnita	RO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	0		0		565766	643781	497850	531115	497849	316540	497849	130492	497849	14523	497849	6147										NA		NA		NA		NA	0	0	565766	497850	497849	497849	497849	497849	0	0	0	0	0	0	0	0
Romania	100-Holding Account	OMV PETROM SA 	15	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	15	Dezbenzinare Craiova	RO-DJ-01-2007	2008-04-18	2011-11-24	Dezbenzinare Craiova	PETROM SA - Membru OMV GRUP		Teilor nr 104		10567	Craiova	RO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	0		0		15649	11266	13624	10683	13624	10958	13624	11393	13624	2220	13624	Not Reported										NA		NA		NA		NA	0	0	15649	13624	13624	13624	13624	13624	0	0	0	0	0	0	0	0
Romania	100-Holding Account	OMV PETROM SA 	16	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	16	COMPRESOARE SLAVUTA	RO-GJ-05-2007	2008-04-18	2013-01-01	COMPRESOARE SLAVUTA	PETROM SA - Membru OMV GRUP		Slavuta		10567	Slavuta	RO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	0		0		36281	15185	31878	11533	31878	11285	31878	12359	31878	13505	31877	9243										NA		NA		NA		NA	0	0	36281	31878	31878	31878	31878	31877	0	0	0	0	0	0	0	0
Romania	100-Holding Account	OMV PETROM SA 	17	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	17	COMPRESOARE BARBATESTI	RO-182-2013	2008-04-18		COMPRESOARE BARBATESTI	PETROM SA - Membru OMV GRUP		Barbatesti- Gorj		217055	Barbatesti	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		28595	13201	25226	10249	25226	10069	25225	10730	25225	13536	25225	23783	12669	32911	12449	28492	12227	22543	12002	6503	11774	NA	11545	NA	11312	NA	11079	NA	0	0	28595	25226	25226	25225	25225	25225	12669	12449	12227	12002	11774	11545	11312	11079
Romania	100-Holding Account	OMV PETROM SA 	18	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	18	COMPRESOARE BULBUCENI	RO-GJ-04-2007	2008-04-18	2013-01-01	COMPRESOARE BULBUCENI	PETROM SA - Membru OMV GRUP		Bulbuceni		10567	Bulbuceni	RO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	0		0		2642	7212	2575	6948	2575	10851	2575	12512	2575	8128	2574	6746										NA		NA		NA		NA	0	0	2642	2575	2575	2575	2575	2574	0	0	0	0	0	0	0	0
Romania	100-Holding Account	OMV PETROM SA 	19	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	19	COMPRESOARE BUSTUCHIN	RO-181-2013	2008-04-18		COMPRESOARE BUSTUCHIN	PETROM SA - Membru OMV GRUP		Bustuchin- Gorj		217115	Bustuchin	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		28718	35116	25214	31084	25214	31527	25214	28135	25214	28420	25214	37251	32845	38064	32275	31255	31698	21165	31114	9949	15263	NA	14965	NA	14664	NA	14361	NA	0	0	28718	25214	25214	25214	25214	25214	32845	32275	31698	31114	15263	14965	14664	14361
Romania	100-Holding Account	OMV PETROM SA 	20	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	20	Centrala IPROM, STATII COMPRESOARE	RO-186-2013	2008-04-18		Centrala IPROM, STATII COMPRESOARE	PETROM SA - Membru OMV GRUP		Ticleni- Gorj		215600	Ticleni	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		35590	55994	31291	40801	31291	39893	31291	45663	31291	34921	31291	20486	31540	12630	30992	8419	20952	8897	20566	8693	20177	NA	19783	NA	19385	NA	18986	NA	0	0	35590	31291	31291	31291	31291	31291	31540	30992	20952	20566	20177	19783	19385	18986
Romania	100-Holding Account	OMV PETROM SA 	21	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	21	DEETANIZARE TURBUREA	RO-183-2013	2008-04-18		DEETANIZARE TURBUREA	PETROM SA - Membru OMV GRUP		Turburea- Gorj		217515	Turburea	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		45245	32948	39686	33296	39686	23600	39686	26007	39686	31398	39685	37154	33055	35832	32481	40953	11370	45544	17826	46637	17488	NA	17147	NA	16802	NA	16455	NA	0	0	45245	39686	39686	39686	39686	39685	33055	32481	11370	17826	17488	17147	16802	16455
Romania	100-Holding Account	OMV PETROM SA 	22	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	22	St.deTrat.TiteiIc.,Sect.MTT Gaze,Unit.Ciuresti	RO-OT-01-2007	2008-04-18	2009-05-20	St.deTrat.TiteiIc.,Sect.MTT Gaze,Unit.Ciuresti	PETROM SA - Membru OMV GRUP		Ciuresti		237225	Icoana	RO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	0		0		7280	5507	6415	5550	6414	0	6414	Not Reported	6414		6414											NA		NA		NA		NA	0	0	7280	6415	6414	6414	6414	6414	0	0	0	0	0	0	0	0
Romania	100-Holding Account	OMV PETROM SA 	23	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	23	Unit.deProd.Petr.Bold.,Sect.Gaze,Bat.17Bold.-Sca.	RO-178-2013	2008-04-18	2013-07-18	Unit.deProd.Petr.Bold.,Sect.Gaze,Bat.17Bold.-Sca.	PETROM SA - Membru OMV GRUP		DN 1A, nr. 43, jud. Prahova		105300	Boldesti - Scaieni	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		19027	14458	16068	19864	16067	20278	16067	18944	16067	15973	16067	14292	10813	3153	10625		10435		10243		10049	NA	9853	NA	9655	NA	9456	NA	0	0	19027	16068	16067	16067	16067	16067	10813	10625	10435	10243	10049	9853	9655	9456
Romania	100-Holding Account	OMV PETROM SA 	24	1590082	closed	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	24	CENTRALA TERMICA DEZBENZINAREA CALACEA	RO-195-2013	2008-04-18	2015-12-21	CENTRALA TERMICA DEZBENZINAREA CALACEA	PETROM SA - Membru OMV GRUP		Calacea Nr. Cadastral 5182		900900	Calacea	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		29172	24345	23835	17596	23835	16058	23835	16569	23834	13778	23834	12179	10957	14696	21532	14417	10574	3279	0		0	NA	0	NA	0	NA	0	NA	0	0	29172	23835	23835	23835	23834	23834	10957	21532	10574	0	0	0	0	0
Romania	100-Holding Account	OMV PETROM SA 	25	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	25	Combinatul Petrochimic ARPECHIM Pitesti	RO-75-2013	2008-04-18		Combinatul Petrochimic ARPECHIM Pitesti	PETROM SA - Membru OMV GRUP		Petrochimistilor, nr 1		117140	Comuna Bradu, jud. Arges	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		1694055	1826514	1847880	1536295	1847879	738419	1847878	356281	1847878	82536	1847877	27479	0	0	0	0	0	16677	0	65	0	NA	0	NA	0	NA	0	NA	0	0	1694055	1847880	1847879	1847878	1847878	1847877	0	0	0	0	0	0	0	0
Romania	100-Holding Account	OMV PETROM SA 	26	1590082	open	Account holder	OMV PETROM SA	Strada Coralilor nr. 22, Sector 1		013329	Bucuresti	Romania	26	PETROBRAZI	RO-120-2013	2008-04-18		PETROBRAZI	PETROM SA - Membru OMV GRUP		Str. Trandafirilor, nr. 65		107080	Brazi	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		1672607	1041774	1620540	1217884	1620540	1174658	1620539	1121194	1620539	1171953	1620539	1018289	514651	1191040	505712/69699*****	1015444	496668/137305*****	1011926	487530/134830*****	985749	478293/132355*****	NA	468966/129880*****	NA	459523/127404*****	NA	450047/124929*****	NA	0	0	1672607	1620540	1620540	1620539	1620539	1620539	514651	575411	633973	622360	610648	598846	586927	574976
Romania	100-Holding Account	R.A.D.E.T. BUCURESTI 	27	RO361218	open	Account holder	R.A.D.E.T. BUCURESTI	Str. Cavafi Vechi nr.15, sect. 3	Baiculesti NR.2	30254	Bucuresti	Romania	27	R.A.D.E.T. - centrala CTZ Casa Presei	RO-22-2013	2008-04-18		R.A.D.E.T. - centrala CTZ Casa Presei	R.A.D.E.T. BUCURESTI		Str. Baiculesti nr.2, sect.1		013194	Bucuresti	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		34383	29283	30261	36140	30261	33516	30261	61163	30261	54624	30260	45479	39023	48929	34922	46759	30933	42763	27064	39590	23314	NA	19687	NA	16176	NA	12797	NA	0	0	34383	30261	30261	30261	30261	30260	39023	34922	30933	27064	23314	19687	16176	12797
Romania	100-Holding Account	R.A.A.N. Sucursala ROMAG TERMO 	28	12623789	open	Account holder	R.A.A.N. Sucursala ROMAG TERMO	sat HALANGA,com IZVORUL BARZII,jud MEHEDINTI	Calea Tg.-Jiului , km 5	227297	sat HALANGA,com IZVORUL BARZII,jud MEHEDINTI	Romania	28	R.A.A.N. Sucursala ROMAG TERMO	RO-99-2013	2008-04-18		R.A.A.N. Sucursala ROMAG TERMO	R.A.N.N. Sucursala ROMAG TERMO		sat HALANGA,com IZVORUL BARZI		227297	Mehedinti	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		2600112	3310489	2638285	3293554	2638285	1783173	2638284	1796517	2638284	2050777	2680437	1850569	433177	1754505	380472	1651905	330698	978674	147877	261038	64051	NA	0	NA	0	NA	0	NA	0	0	2600112	2638285	2638285	2638284	2638284	2680437	433177	380472	330698	147877	64051	0	0	0
Romania	100-Holding Account	Regia Autonoma de Termoficare Cluj Napoca 	29	RO201330	open	Account holder	Regia Autonoma de Termoficare Cluj Napoca	Bd. 21 Decembrie 1989 nr. 79	Str. Plevnei nr. 68	400394	Cluj	Romania	29	Centrala Termica de Zona	RO-8-2013	2008-04-18		Centrala Termica de Zona	Regia Autonoma de Termoficare Cluj Napoca		Str. Plevnei nr. 68		400394	Cluj - Napoca	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		21650	19205	18899	17723	18899	15178	18898	12873	18898	6757	18898	781	0	0	0	0	0	0	0	Excluded	0	NA	0	NA	0	NA	0	NA	0	0	21650	18899	18899	18898	18898	18898	0	0	0	0	0	0	0	0
Romania	100-Holding Account	S.C ECOGEN ENERGY S.A. 	30	J10/191/11.02.2008	open	Account holder	S.C ECOGEN ENERGY S.A.	Buzau, Aleea Industriei nr. 7	Aleea Industriilor Nr. 7 bis	120224	Buzau	Romania	30	S.C. ECOGEN ENERGY S.A.	RO-02-11-2007	2008-04-18		Regia Autonoma Municipala 'RAM Buzau'	Regia Autonoma Municipala 'RAM' Buzau		Aleea Industriei nr. 7		120224	Buzau	RO	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	0		0		62517	53070	54980	45650	54979	44132	54979	22664	54979	0	54979	0		Excluded		Excluded		Excluded		Excluded		NA		NA		NA		NA	0	0	62517	54980	54979	54979	54979	54979	0	0	0	0	0	0	0	0
Romania	100-Holding Account	SC TERMICA BRAD SA 	31	RO27396250	open	Account holder	SC TERMICA BRAD SA	Brad, str. Libertatii, nr. 8	Criscior, str. Uzinei, nr. 1	337200	Hunedoara	Romania	31	SC TERMICA BRAD SA	RO-59-2013	2008-02-18		SC TERMICA BRAD SA	SC TERMICA BRAD SA		str. Uzinei, nr. 1		337200	Criscior	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		17382	14653	15413	12988	15412	13951	15412	11432	15412	7373	15412	10003	0/9420*****	7223	0/8430*****	8814	0/7468*****	9461	0/6537*****	9738	0/5634*****	NA	0/4761*****	NA	0/3917*****	NA	0/3102*****	NA	0	0	17382	15413	15412	15412	15412	15412	9420	8430	7468	6537	5634	4761	3917	3102
Romania	100-Holding Account	SC AEROSTAR SA BACAU 	32	950531	open	Account holder	SC AEROSTAR SA BACAU	Str. Condorilor, nr.9	Str. Condorilor nr. 9	600302	Bacau	Romania	32	Centrala termica SC AEROSTAR SA BACAU	RO-82-2013	2008-04-18		Centrala termica SC AEROSTAR SA BACAU	SC AEROSTAR SA BACAU		Str. Condorilor nr. 9		600302	Bacau	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		5569	5747	5200	4540	5200	4015	5200	4642	5200	5365	5199	6069	5027	3924	4940	2848	4852	2636	4762	2937	4673	NA	4581	NA	4489	NA	4396	NA	0	0	5569	5200	5200	5200	5200	5199	5027	4940	4852	4762	4673	4581	4489	4396
Romania	100-Holding Account	SC AGRANA ROMANIA SA - SUCURSALA BUZAU 	33	RO 2083754	open	Account holder	SC AGRANA ROMANIA SA - SUCURSALA BUZAU	Aleea Industriei, 7	Aleea Industriei, 7	120068	Buzau	Romania	33	SC Agrana Romania SA Buzau	RO-112-2013	2008-04-18		SC Agrana Romania SA Buzau	SC AGRANA ROMANIA SA		Aleea Industriei, 7,		120068	Buzau	RO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0		0		76578	26587	65309	19577	65309	12860	65308	12752	65308	34744	65308	39791	23702	29024	23290	25366	22874	32611	22452	17464	11779	NA	11549	NA	11316	NA	11083	NA	0	0	76578	65309	65309	65308	65308	65308	23702	23290	22874	22452	11779	11549	11316	11083
