National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Estonia	100-Holding Account	Repo Vabrikud AS 	11	10186193	closed	Account holder	Repo Vabrikud AS	Repo Vabrikud AS	Maidla tee 7	43299	Püssi	Estonia	11	Repo Vabrikud AS	EE-KL-0009	2009-01-12	2012-12-31		Sorbes AG		Repo Vabrikud AS	Maidla tee 7	43299	Püssi	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	20641	15464	21260	17682	21898	361	17682	0	17682	0	17682	0	17682	10795	17682	12312		Not Reported		Not Reported		Not Reported				NA		NA		NA		NA	20641	21260	21898	17682	17682	17682	17682	17682	0	0	0	0	0	0	0	0
Estonia	100-Holding Account	Kiviõli Keemiatööstuse OÜ 	12	10186158	open	Account holder	Kiviõli Keemiatööstuse OÜ	Kiviõli Keemiatööstuse OÜ	Turu 3	43125	Kiviõli	Estonia	12	Kiviõli Keemiatööstuse OÜ	EE-KL-0010	2009-01-12					Kiviõli Keemiatööstuse OÜ	Turu 3	43125	Kiviõli	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	131010	130843	158470	108988	185930	122400	108328	104121	108328	105393	108328	114282	161992	120554	155982	113081	99888/28630****	114974	97207/24540****	122877	94558/20450****	134775	91943/16360****	147058	89363	NA	86815	NA	84300	NA	81820	NA	131010	158470	185930	108328	108328	108328	161992	155982	128518	121747	115008	108303	89363	86815	84300	81820
Estonia	100-Holding Account	AS Sillamäe SEJ 	13	10266472	open	Account holder	AS Sillamäe SEJ	Kesk 4		40231	Sillamäe	Estonia	13	AS Sillamäe SEJ	EE-KL-0011	2009-01-12			AS Silmet Grupp		AS Sillamäe SEJ	Kesk 2	40231	Sillamäe	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	214722	148427	245715	132533	249697	132988	131173	126723	131173	116627	131173	122588	128789	131826	129981	145746	52038/27708****	137792	45580/23749****	99752	39810/19791****	100619	34712/15833****	85910	30250	NA	27725	NA	25424	NA	23194	NA	214722	245715	249697	131173	131173	131173	128789	129981	79746	69329	59601	50545	30250	27725	25424	23194
Estonia	100-Holding Account	AS Utilitas Eesti 	14	10419088	open	Account holder	AS Utilitas Eesti	Punane 36	Punane 36	13619	Tallinn	Estonia	14	Haapsalu katlamaja	EE-KL-0012	2009-01-12			Utilitas OÜ		Haapsalu katlamaja	Niine 34	90506	Haapsalu	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	31091	8433	31410	10346	31739	8514	10346	7941	10346	7830	10346	8455	6828	6050	8587	6872	11185	5682	10010	5566	8866	4083	7758	6439	6683	NA	5643	NA	4636	NA	3668	NA	31091	31410	31739	10346	10346	10346	6828	8587	11185	10010	8866	7758	6683	5643	4636	3668
Estonia	100-Holding Account	AS Utilitas Eesti 	15	10419088	open	Account holder	AS Utilitas Eesti	Punane 36	Punane 36	13619	Tallinn	Estonia	15	Keila katlamaja	EE-KL-0013	2009-01-12			Utilitas OÜ		AS Utilitas Eesti	Põhja 27	76610	Keila	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	22981	1552	23179	2148	23382	1930	2148	1456	2148	2216	2148	3862	2240	2151	2194	1789	7338	771	6567	1094	5817	1012	5089	1069	4384	NA	3702	NA	3042	NA	2406	NA	22981	23179	23382	2148	2148	2148	2240	2194	7338	6567	5817	5089	4384	3702	3042	2406
Estonia	100-Holding Account	AS Utilitas Eesti 	16	10419088	closed	Account holder	AS Utilitas Eesti	Punane 36	Punane 36	13619	Tallinn	Estonia	16	AS Eraküte Jõgeva Osakond	EE-KL-0014	2009-01-12	2012-12-31		Dalkia International		AS Eraküte Jõgeva Osakond	Aia 50	48304	Jõgeva	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	7504	7128	7730	6545	7961	6457	6545	6074	6545	6114	6545	6992	6559	5755	6552	6162		Excluded		Not Reported		Not Reported				NA		NA		NA		NA	7504	7730	7961	6545	6545	6545	6559	6552	0	0	0	0	0	0	0	0
Estonia	100-Holding Account	Fortum Eesti AS 	17	12114252	open	Account holder	Fortum Eesti AS	Fortum Eesti AS	Lõõtsa 2b	11415	Tallinn	Estonia	17	Pärnu katlamaja	EE-KL-0015	2009-01-12		Fortum Eesti AS	Fortum Power and Heat Oy		Fortum Eesti AS	Suur-Jõe 52	80042	Pärnu	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	42771	31841	44054	35682	45376	51298	35682	37640	35682	38394	35682	30009	39272	541	37477	434	24259	491	20480	545	17053	270	14307	443	12325	NA	10407	NA	8551	NA	6765	NA	42771	44054	45376	35682	35682	35682	39272	37477	24259	20480	17053	14307	12325	10407	8551	6765
Estonia	100-Holding Account	Fortum Eesti AS 	18	12114252	open	Account holder	Fortum Eesti AS	Fortum Eesti AS	Lõõtsa 2b	11415	Tallinn	Estonia	18	Tervise  katlamaja	EE-KL-0016	2009-01-12		Fortum Eesti AS	Fortum Power and Heat Oy		Fortum Eesti AS	Ringi 56	80012	Pärnu	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	17936	9191	18474	7316	19029	4501	7316	226	7316	4271	7316	3705	2420	1251	4868	1391	3713	1214	3126	955	2594	710	2118	1751	1786	NA	1508	NA	1238	NA	980	NA	17936	18474	19029	7316	7316	7316	2420	4868	3713	3126	2594	2118	1786	1508	1238	980
Estonia	100-Holding Account	Saaremaa Piimatööstus AS 	19	10053871	open	Account holder	Saaremaa Piimatööstus AS	Saaremaa Piimatööstus AS	Pikk 64	93815	Kuressaare	Estonia	19	Saaremaa Piimatööstus AS	EE-KL-0017	2009-01-12					Saaremaa  Piimatööstus AS	Pikk 64	93815	Kuressaare	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	13699	9129	14110	7070	14533	6657	7070	6383	7070	3146	7070	2771	4648	2353	5859	2574		Not Reported		Not Reported		Not Reported				NA		NA		NA		NA	13699	14110	14533	7070	7070	7070	4648	5859	0	0	0	0	0	0	0	0
Estonia	100-Holding Account	Kuressaare Soojus AS 	20	10105549	open	Account holder	Kuressaare Soojus AS	Kuressaare Soojus AS	Kalevi 1A	93815	Kuressaare	Estonia	20	Kuressaare Soojus AS	EE-KL-0018	2009-01-12					Kuressaare Soojus AS	Kalevi 1A	93815	Kuressaare	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	32854	9029	33109	6239	33373	6181	6239	2589	6239	4530	6239	4536	4795	3182	5517	2260	12962	395	11600	250	10275	562	8989	300	7744	NA	6539	NA	5373	NA	4251	NA	32854	33109	33373	6239	6239	6239	4795	5517	12962	11600	10275	8989	7744	6539	5373	4251
Estonia	100-Holding Account	AS ESRO 	21	10021049	open	Account holder	AS ESRO	AS ESRO	Puidu 11	71020	Viljandi	Estonia	21	AS ESRO Männimäe katlamaja	EE-KL-0019	2008-01-12					AS ESRO	Puidu 11	71020	Viljandi	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	10919	2282	12677	2535	14537	2098	2535	1866	2535	1228	2535	1532	1313	836	1924	990	7804	737	6984	1259	6186	173	5412	843	4662	NA	3937	NA	3235	NA	2559	NA	10919	12677	14537	2535	2535	2535	1313	1924	7804	6984	6186	5412	4662	3937	3235	2559
Estonia	100-Holding Account	AS ESRO 	22	10021049	closed	Account holder	AS ESRO	AS ESRO	Puidu 11	71020	Viljandi	Estonia	22	AS ESRO Jämejala katlamaja	EE-KL-0020	2009-01-12	2011-07-07				AS ESRO	Jämejala, Pärsti vald	71024	Viljandimaa	EE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	15459	51	15744	0	16037	369	0	595	0	413	0	385	0		0											NA		NA		NA		NA	15459	15744	16037	0	0	0	0	0	0	0	0	0	0	0	0	0
Estonia	100-Holding Account	AS Anne Soojus 	23	10051872	open	Account holder	AS Anne Soojus	AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	Estonia	23	Anne katlamaja	EE-KL-0021	2009-01-12			AS Fortum Tartu		AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	59090	47805	59090	73139	59090	92249	73139	89153	73139	28131	73139	33652	48237	17489	60688	22727	52464	25536	43507	25703	35485	28416	28378	45013	23314	NA	19687	NA	16176	NA	12797	NA	59090	59090	59090	73139	73139	73139	48237	60688	52464	43507	35485	28378	23314	19687	16176	12797
Estonia	100-Holding Account	AS Anne Soojus 	24	10051872	open	Account holder	AS Anne Soojus	AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	Estonia	24	Ropka katlamaja	EE-KL-0022	2009-01-12			AS Fortum Tartu		AS Anne Soojus	Ringtee 8	51013	Tartu	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	14800	23848	14327	16947	14278	13004	16947	12559	16947	5056	16947	3778	8117	1525	12532	500	12442	0	11135	3190	9863	583	8629	3784	7434	NA	6277	NA	5157	NA	4080	NA	14800	14327	14278	16947	16947	16947	8117	12532	12442	11135	9863	8629	7434	6277	5157	4080
Estonia	100-Holding Account	AS Anne Soojus 	25	10051872	open	Account holder	AS Anne Soojus	AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	Estonia	25	Turu katlamaja	EE-KL-0023	2009-01-12			AS Fortum Tartu		AS Anne Soojus	Turu 18	51014	Tartu	EE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	44365	25520	48127	28066	49256	25009	28066	17914	28066	8783	28066	4126	8406	2061	18236	3784	19565	2665	17509	0	0	Not Reported	0	Not Reported	0	NA	0	NA	0	NA	0	NA	44365	48127	49256	28066	28066	28066	8406	18236	19565	17509	0	0	0	0	0	0
Estonia	100-Holding Account	AS Anne Soojus 	26	10051872	open	Account holder	AS Anne Soojus	AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	Estonia	26	Tulbi katlamaja	EE-KL-0024	2009-01-12			AS Fortum Tartu		AS Anne Soojus	Tulbi 12	50412	Tartu	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	11142	6262	11477	7133	11821	7677	7133	4230	7133	5124	7133	3803	4277	2612	5705	3082	5436	1463	4865	1610	4309	669	3771	1685	3249	NA	2745	NA	2257	NA	1787	NA	11142	11477	11821	7133	7133	7133	4277	5705	5436	4865	4309	3771	3249	2745	2257	1787
Estonia	100-Holding Account	AS Anne Soojus 	27	10051872	open	Account holder	AS Anne Soojus	AS Anne Soojus	Lohkva, Luunja vald	62211	Tartumaa	Estonia	27	Aardla katlamaja	EE-KL-0025	2009-01-12			AS Fortum Tartu		AS Anne Soojus	Aardla 113	50412	Tartu	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	5537	2145	5657	2985	5783	2350	2985	2999	2985	1366	2985	194	1029	220	2007	50	10529	21	9426	7	8351	2	7311	115	6301	NA	5324	NA	4379	NA	3469	NA	5537	5657	5783	2985	2985	2985	1029	2007	10529	9426	8351	7311	6301	5324	4379	3469
Estonia	100-Holding Account	AS Utilitas Eesti 	28	10419088	closed	Account holder	AS Utilitas Eesti	Punane 36	Punane 36	13619	Tallinn	Estonia	28	Tuglase katlamaja	EE-KL-0026	2009-01-12	2012-12-31		Dalkia International		AS Eraküte	Vaksali 51	51014	Tartu	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	4808	4472	5049	4195	5301	3916	4195	5666	4195	7165	4195	5358	6063	3553	5129	4678		Excluded		Not Reported		Not Reported				NA		NA		NA		NA	4808	5049	5301	4195	4195	4195	6063	5129	0	0	0	0	0	0	0	0
Estonia	100-Holding Account	AS Utilitas Eesti 	29	10419088	open	Account holder	AS Utilitas Eesti	Punane 36	Punane 36	13619	Tallinn	Estonia	29	Valga keskkatlamaja	EE-KL-0027	2009-01-12			Utilitas OÜ		Valga keskkatlamaja	Pärna pst 15	68206	Valga	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	14566	6802	14840	8763	15122	4115	8763	1786	8763	2487	8763	3075	247	1602	4505	1328	9047	847	8096	875	7172	348	6275	950	5406	NA	4564	NA	3750	NA	2967	NA	14566	14840	15122	8763	8763	8763	247	4505	9047	8096	7172	6275	5406	4564	3750	2967
Estonia	100-Holding Account	Grove Invest OÜ 	30	10650963	closed	Account holder	Grove Invest OÜ	Pärnu mnt 69B		10134	Tallinn	Estonia	30	TVMK AS	EE-KL-0000	2005-11-14					TVMK AS	Pärnu mnt 69B	10134	Tallinn	EE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	12173	6098	14982	500	16855		NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	12173	14982	16855	0	0	0	0	0	0	0	0	0	0	0	0	0
Estonia	100-Holding Account	Tootsi Turvas AS 	31	10021374	open	Account holder	Tootsi Turvas AS	Tootsi Turvas AS	Tööstuse 1	87501	Pärnumaa	Estonia	31	Tootsi Turvas AS	EE-KL-0028	2009-01-12			Vapo OY		Tootsi Turvas AS	Tööstuse 1, Tootsi	87501	Pärnumaa	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	67282	29488	69300	19241	71379	34513	19241	17695	19241	12926	19241	13902	23347	7465	21294	0		Not Reported		Not Reported		Not Reported				NA		NA		NA		NA	67282	69300	71379	19241	19241	19241	23347	21294	0	0	0	0	0	0	0	0
Estonia	100-Holding Account	Sangla Turvas AS 	32	10148132	open	Account holder	Sangla Turvas AS	Sangla Turvas AS	Puhja alevik	61301	Tartumaa	Estonia	32	Sangla Turvas AS	EE-KL-0029	2009-01-12					Sangla Turvas AS	Puhja alevik	61301	Tartumaa	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	55547	19591	55547	30087	55547	29844	30087	12966	30087	988	30087	0	30087	0	30087	0		Not Reported		Not Reported		Not Reported				NA		NA		NA		NA	55547	55547	55547	30087	30087	30087	30087	30087	0	0	0	0	0	0	0	0
Estonia	100-Holding Account	Danpower Eesti AS 	33	10351812	open	Account holder	Danpower Eesti AS	Danpower Eesti AS	Vilja 14	65606	Võru	Estonia	33	Danpower Eesti AS	EE-KL-0030	2009-01-12					Danpower Eesti AS	Põllu 11	65606	Võru	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	28912	7007	28912	2373	28912	1000	2373	322	2373	368	2373	692	1547	440	1960	622	10696	646	9573	370	8479	159	7418	55	6390	NA	5396	NA	4434	NA	3508	NA	28912	28912	28912	2373	2373	2373	1547	1960	10696	9573	8479	7418	6390	5396	4434	3508
Estonia	100-Holding Account	AS Utilitas Tallinn 	34	10811060	open	Account holder	AS Utilitas Tallinn	Punane 36	Punane 36	13619	Tallinn	Estonia	34	Mustamäe katlamaja	EE-KL-0031	2009-01-12			Utilitas OÜ		AS Utilitas Tallinn	Kadaka tee 181	12618	Tallinn	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	186500	88639	192100	94244	197900	84533	94244	86660	94244	96282	94244	109401	92342	91766	93293	114771	80537	98729	72074	90661	63839	85847	55855	74614	48117	NA	40629	NA	33384	NA	26410	NA	186500	192100	197900	94244	94244	94244	92342	93293	80537	72074	63839	55855	48117	40629	33384	26410
Estonia	100-Holding Account	AS Utilitas Tallinn 	35	10811060	open	Account holder	AS Utilitas Tallinn	Punane 36	Punane 36	13619	Tallinn	Estonia	35	Kadaka/Kristiine katlamaja	EE-KL-0032	2009-01-12			Utilitas OÜ		AS Utilitas Tallinn	Marja 5	10617	Tallinn	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	136967	94415	141567	82082	146367	90438	82082	74757	82082	68837	82082	71931	78738	57650	80410	92311	70417	66415	61553	72179	54520	56714	47702	57398	41093	NA	34698	NA	28511	NA	22554	NA	136967	141567	146367	82082	82082	82082	78738	80410	70417	61553	54520	47702	41093	34698	28511	22554
Estonia	100-Holding Account	AS Utilitas Tallinn 	36	10811060	open	Account holder	AS Utilitas Tallinn	Punane 36	Punane 36	13619	Tallinn	Estonia	36	Ülemiste katlamaja	EE-KL-0033	2009-01-12			Utilitas OÜ		AS Utilitas Tallinn	Masina 18	10144	Tallinn	EE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	98058	2181	98203	2995	98353	23814	2995	4566	2995	8138	2995	10883	14531	9248	8763	24125	7128	5146	6379	4203	5650	3433	4943	3533	4259	NA	3596	NA	2955	NA	2337	NA	98058	98203	98353	2995	2995	2995	14531	8763	7128	6379	5650	4943	4259	3596	2955	2337
Estonia	100-Holding Account	AS Kunda Nordic Tsement 	37	10156772	open	Account holder	AS Kunda Nordic Tsement	AS Kunda Nordic Tsement	Jaama 2	44106	Kunda	Estonia	37	AS Kunda Nordic Tsement	EE-KL-0040	2005-11-09					AS Kunda Nordic Tsement	Jaama 2	44106	Kunda	EE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	770921	745620	794049	801950	1098000	1176775	801950	1178661	801950	510870	801950	610885	872970	811025	837460	763767	718935	748123	706447	785695	693813	379310	340524	331299	334072	NA	327558	NA	320962	NA	314344	NA	770921	794049	1098000	801950	801950	801950	872970	837460	718935	706447	693813	340524	334072	327558	320962	314344
