National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Finland	100-Holding Account	Nordkalk Oy Ab 	11	1796277-5	open	Account holder	Nordkalk Oy Ab	Skräbbölentie 18	Skräbbölentie 18	21600	Parainen	Finland	11	Tytyrin kalkkitehdas	FI-37431104	2005-02-28					Tytyri	Tytyri	08100	Lohja	FI	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	249980	175325	249979	191910	249979	189010	242356	162942	242354	153563	242354	121704	242354	150068	242354	117894	135029	109065	132350	84005	66336	79466	64793	82862	63251	NA	61708	NA	60162	NA	58624	NA	249980	249979	249979	242356	242354	242354	242354	242354	135029	132350	66336	64793	63251	61708	60162	58624
Finland	100-Holding Account	SMA MINERAL OY 	12	1572824-8	open	Account holder	SMA MINERAL OY	Selleenkatu 281	Röyttä	95450	Tornio	Finland	12	Röyttän kalkkitehdas	FI-45531104	2005-02-28					Selleenkatu 281	Röyttä	95450	Tornio	FI	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	179620	115414	179619	136257	179619	86348	118872	105371	118872	101846	118872	140197	118872	123815	118872	136049	122424	146517	120297/9503*****	150880	118146/98421*****	200231	115972/132586*****	236230	113775/130152*****	NA	111556/127718*****	NA	109310/125284*****	NA	107056/122850*****	NA	179620	179619	179619	118872	118872	118872	118872	118872	122424	129800	216567	248558	243927	239274	234594	229906
Finland	100-Holding Account	Fortum Power and Heat Oy 	13	0109160-2	closed	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	13	Auroranportin lämpökeskus	FI-39131104	2005-02-28	2013-09-04				Auroranportti, Espoo	Auroranportti, Espoo	02201	Espoo	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	116	45	116	21	116	15	47	0	47	0	47	1	47	149	47	37		2								NA		NA		NA		NA	116	116	116	47	47	47	47	47	0	0	0	0	0	0	0	0
Finland	100-Holding Account	Fortum Power and Heat Oy 	14	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	14	Hukanhaudan lämpökeskus	FI-39231104	2005-02-28					Hukanhauta, Joensuu	Hukanhauta, Joensuu	02201	Espoo	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	26	17	26	38	26	31	38	3	34	45	34	6	34	11	34	20		7		26		7		10		NA		NA		NA		NA	26	26	26	38	34	34	34	34	0	0	0	0	0	0	0	0
Finland	100-Holding Account	Fortum Power and Heat Oy 	15	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	15	Juvanmalmi II lämpökeskus	FI-39331104	2005-02-28					Juvanmalmi, Espoo	Juvanmalmi, Espoo	02201	Espoo	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	4883	5876	4883	6005	4883	7582	5969	5845	5968	4851	5968	8457	5968	5372	5968	11006	5459	9142	4886	10304	4328	7483	3786	6782	3262	NA	2754	NA	2263	NA	1791	NA	4883	4883	4883	5969	5968	5968	5968	5968	5459	4886	4328	3786	3262	2754	2263	1791
Finland	100-Holding Account	Fortum Power and Heat Oy 	16	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	16	Kaupunginkallion lämpökeskus	FI-39431104	2005-02-28					Kaupunginkallio, Espoo	Kaupunginkallio, Espoo	02201	Espoo	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	9711	2372	9710	4120	9710	6031	2500	122	2500	124	2500	218	2500	540	2500	691	846	706	628	461	442	172	0	1171	0	NA	0	NA	0	NA	0	NA	9711	9710	9710	2500	2500	2500	2500	2500	846	628	442	0	0	0	0	0
Finland	100-Holding Account	Fortum Power and Heat Oy 	17	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	17	Keskussairaalan lämpökeskus	FI-39531104	2005-02-28					Keskussairaala, Joensuu	Keskussairaala, Joensuu	02201	Espoo	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	3	0	2	1	2	0	2	0	1	0	1	0	1	8	1	7		0		15		4		0		NA		NA		NA		NA	3	2	2	2	1	1	1	1	0	0	0	0	0	0	0	0
Finland	100-Holding Account	Fortum Power and Heat Oy 	18	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	18	Kivenlahden lämpökeskus	FI-39631104	2005-02-28					Kivenlahti, Espoo	Kivenlahti, Espoo	02201	Espoo	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	3296	726	3297	3353	3297	3102	15832	446	15832	4568	15832	7385	15832	5795	15832	4018	0	2985	0	1532	0	4940	0	5057	0	NA	0	NA	0	NA	0	NA	3296	3297	3297	15832	15832	15832	15832	15832	0	0	0	0	0	0	0	0
Finland	100-Holding Account	LAKKAUTETTU Fortum Power and Heat Oy 	19	0109160-2	closed	Account holder	LAKKAUTETTU Fortum Power and Heat Oy	PL 100	PL 100¤	00048	FORTUM	Finland	19	Koivuniemen lämpökeskus	FI-39731104	2005-02-28					Koivuniemi, Joensuu	Koivuniemi, Joensuu	02201	Espoo	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	783	83	0		0		NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Finland	100-Holding Account	Fortum Power and Heat Oy 	20	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	20	Kontiosuon voimalaitos	FI-39831104	2005-02-28					Kontiosuo, Joensuu	Kontiosuo, Joensuu	02201	Espoo	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	268115	151191	268114	212743	268114	258496	202202	169686	204350	153644	215078	156501	215078	164848	215078	133514	102924	117003	92107	106246	81597	88071	71420	111110	61562	NA	52024	NA	42794	NA	33896	NA	268115	268114	268114	202202	204350	215078	215078	215078	102924	92107	81597	71420	61562	52024	42794	33896
Finland	100-Holding Account	Fortum Power and Heat Oy 	21	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	21	Käpykankaan lämpökeskus	FI-39931104	2005-02-28					Käpykankangas, Joensuu	Käpykankangas, Joensuu	02201	Espoo	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	14133	10684	14134	12028	14134	7908	15260	8783	15257	8514	15257	8022	15257	3219	15257	5870	6464	1902	1858	3276	2361	3889	1834	3784	1580	NA	1334	NA	1096	NA	867	NA	14133	14134	14134	15260	15257	15257	15257	15257	6464	1858	2361	1834	1580	1334	1096	867
Finland	100-Holding Account	Fortum Power and Heat Oy 	22	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	22	Noljakan lämpökeskus	FI-40031104	2005-02-28					Noljakka, Joensuu	Noljakka, Joensuu	02201	Espoo	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	2277	1707	2276	2613	2276	1467	2885	2123	2883	2725	2883	1129	2883	911	2883	1277	1296	1035	1085	897	477	2230	734	1514	633	NA	533	NA	439	NA	347	NA	2277	2276	2276	2885	2883	2883	2883	2883	1296	1085	477	734	633	533	439	347
Finland	100-Holding Account	Fortum Power and Heat Oy 	23	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	23	Otaniemen lämpökeskus	FI-40131104	2005-02-28					Otaniemi, Espoo	Otaniemi, Espoo	02201	Espoo	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	23389	13302	23388	16032	23388	21081	13562	15499	13562	25803	13562	14061	13562	5402	13562	18338	13135	15935	11754	9968	10412	11384	9110	9156	7847	NA	6627	NA	5444	NA	4307	NA	23389	23388	23388	13562	13562	13562	13562	13562	13135	11754	10412	9110	7847	6627	5444	4307
Finland	100-Holding Account	Fortum Power and Heat Oy 	24	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	24	Pötkän lämpökeskus	FI-40231104	2005-02-28					Pötkä, Joensuu	Pötkä, Joensuu	02201	Espoo	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	117	8	116	77	116	16	74	20	74	5	74	24	74	12	74	344		38		37		225		215		NA		NA		NA		NA	117	116	116	74	74	74	74	74	0	0	0	0	0	0	0	0
Finland	100-Holding Account	Fortum Power and Heat Oy 	25	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	25	Rantakylän lämpökeskus	FI-40331104	2005-02-28					Rantakylä, Joensuu	Rantakylä, Joensuu	02201	Espoo	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	10363	1334	10364	8436	10364	9342	6201	12411	6197	10318	6197	1635	6197	816	6197	1277	2684	318	1209	964	757	1667	388	1614	97	NA	0	NA	0	NA	0	NA	10363	10364	10364	6201	6197	6197	6197	6197	2684	1209	757	388	97	0	0	0
Finland	100-Holding Account	Fortum Power and Heat Oy 	26	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	26	Suomenojan voimalaitos	FI-40431104	2005-02-28					Suomenoja, Espoo	Suomenoja, Espoo	02201	Espoo	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	922889	755906	922889	815118	922889	820611	780768	799272	844097	812514	1034077	1016622	1034077	949514	1034077	811754	440428	907479	375966	845947	327228	744633	286414	812810	246881	NA	208631	NA	171616	NA	135930	NA	922889	922889	922889	780768	844097	1034077	1034077	1034077	440428	375966	327228	286414	246881	208631	171616	135930
Finland	100-Holding Account	Fortum Power and Heat Oy 	27	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	27	Tapiolan lämpökeskus	FI-40531104	2005-02-28					Tapiola, Espoo	Tapiola, Espoo	02201	Espoo	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	16368	14186	16369	22117	16369	24555	14459	13610	14459	36165	14459	19640	14459	12811	14459	36106	19875	23745	17788	34102	15755	9558	6893	13385	5938	NA	5014	NA	4120	NA	3259	NA	16368	16369	16369	14459	14459	14459	14459	14459	19875	17788	15755	6893	5938	5014	4120	3259
Finland	100-Holding Account	Fortum Power and Heat Oy 	28	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	28	Ukonmäen lämpökeskus	FI-40631104	2005-02-28					Ukonmäki, Joensuu	Ukonmäki, Joensuu	02201	Espoo	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	1531	826	1530	1783	1530	1863	973	3180	971	3954	971	2188	971	1101	971	2142	1646	1052	737	1036	653	1377	571	1383	492	NA	416	NA	342	NA	270	NA	1531	1530	1530	973	971	971	971	971	1646	737	653	571	492	416	342	270
Finland	100-Holding Account	Fortum Power and Heat Oy 	29	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	29	Utran lämpökeskus	FI-40731104	2005-02-28					Utra, Joensuu	Utra, Joensuu	02201	Espoo	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	378	221	378	718	378	229	349	289	346	434	346	341	346	158	346	402	186	157	83	269	129	373	113	380	97	NA	82	NA	67	NA	54	NA	378	378	378	349	346	346	346	346	186	83	129	113	97	82	67	54
Finland	100-Holding Account	Fortum Power and Heat Oy 	30	0109160-2	open	Account holder	Fortum Power and Heat Oy	PL 10		00048	FORTUM	Finland	30	Vermon lämpökeskus	FI-40831104	2005-02-28					Vermo, Espoo	Vermo, Espoo	02201	Espoo	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	25241	23670	25240	25290	25240	12360	30916	21957	30912	42008	30912	17774	30912	16181	30912	34771	19836	21404	17752	16830	15723	13681	6878	11030	5926	NA	5004	NA	4111	NA	3252	NA	25241	25240	25240	30916	30912	30912	30912	30912	19836	17752	15723	6878	5926	5004	4111	3252
Finland	100-Holding Account	Ekenäs Energi Ab 	31	0832434-1	open	Account holder	Ekenäs Energi Ab	PL 31		10601	Tammisaari	Finland	31	Björknäs värmecentral och kraftvärmeverk	FI-18031104	2005-02-28					Industrigatan 7	PB 31	10601	Tammisaari	FI	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	17061	1722	17060	7663	17060	2797	17679	3351	29857	8385	38551	1246	38551	421	38551	222	21014	32	18805	29	16659	51	14582	151	12569	NA	10622	NA	8737	NA	6920	NA	17061	17060	17060	17679	29857	38551	38551	38551	21014	18805	16659	14582	12569	10622	8737	6920
Finland	100-Holding Account	Etelä-Savon Energia Oy 	32	0940995-3	open	Account holder	Etelä-Savon Energia Oy	PL 166		50101	MIKKELI	Finland	32	Moisio	FI-58131104	2005-02-28					Latokalliontie	PL 166	50101	Mikkeli	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	0	4	0	3	0	0	0	14	0	0	0	8	0	9	0	7		3		1		12		0		NA		NA		NA		NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Finland	100-Holding Account	Etelä-Savon Energia Oy 	33	0940995-3	closed	Account holder	Etelä-Savon Energia Oy	PL 166		50101	MIKKELI	Finland	33	Oravinmäki	FI-58231104	2005-02-28	2014-11-24				Oravinkatu 3	PL 166	50101	Mikkeli	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	339	410	339	64	339	41	264	0	263	0	263	0	263	0	263	0		3		0						NA		NA		NA		NA	339	339	339	264	263	263	263	263	0	0	0	0	0	0	0	0
Finland	100-Holding Account	Etelä-Savon Energia Oy 	34	0940995-3	open	Account holder	Etelä-Savon Energia Oy	PL 166		50101	MIKKELI	Finland	34	Pursialan lämmitysvoimalaitos	FI-58331104	2005-02-28					Lastaajankatu 8-10	PL 166	50101	Mikkeli	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	160582	120404	160583	194587	160583	204984	158502	191527	158501	123953	158501	149414	158501	137496	158501	135977	82732	103226	74349	63809	65024	59999	56913	66392	49058	NA	41457	NA	34102	NA	27011	NA	160582	160583	160583	158502	158501	158501	158501	158501	82732	74349	65024	56913	49058	41457	34102	27011
Finland	100-Holding Account	Etelä-Savon Energia Oy 	35	0940995-3	open	Account holder	Etelä-Savon Energia Oy	PL 166		50101	MIKKELI	Finland	35	Siekkilä	FI-58431104	2005-02-28					Mikkelinkatu 5	PL 166	50101	Mikkeli	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	2508	3998	2508	1054	2508	1196	1692	190	1688	259	1688	721	1688	890	1688	605	230	955	206	381	182	951	160	2010	138	NA	116	NA	95	NA	76	NA	2508	2508	2508	1692	1688	1688	1688	1688	230	206	182	160	138	116	95	76
Finland	100-Holding Account	Etelä-Savon Energia Oy 	36	0940995-3	open	Account holder	Etelä-Savon Energia Oy	PL 166		50101	MIKKELI	Finland	36	Tikkalan höyrylämpökeskus	FI-58531104	2005-02-28					Syväniementie 2	PL 166	50101	Mikkeli	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	401	311	400	369	400	428	263	359	261	286	261	449	261	288	261	368	1352	300	1210	383	1072	464	938	369	808	NA	682	NA	561	NA	444	NA	401	400	400	263	261	261	261	261	1352	1210	1072	938	808	682	561	444
Finland	100-Holding Account	Etelä-Savon Energia Oy 	37	0940995-3	closed	Account holder	Etelä-Savon Energia Oy	PL 166		50101	MIKKELI	Finland	37	Vuorikatu	FI-63831104	2005-02-28					Vuorikatu 19	PL 166	50101	Mikkeli	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	127	0	127	1	127	0	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	127	127	127	0	0	0	0	0	0	0	0	0	0	0	0	0
Finland	100-Holding Account	Vapo Oy 	38	0174817-6	open	Account holder	Vapo Oy	Yrjönkatu 42	PL 22	40100	Jyväskylä	Finland	38	Jokioisten lämpökeskus	FI-53531104	2005-02-28					PL 111	PL 111	30101	Forssa	FI	NA	NA	99-Other activity opted-in pursuant to Article 24 of Directive 2003/87/EC	NA	NA	NA	NA	NA	NA	517	72	516	8	516	2	156	0	155	0	155	0	155	2	155	5	3	0	3	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	517	516	516	156	155	155	155	155	3	3	0	0	0	0	0	0
Finland	100-Holding Account	Vapo Oy 	39	0174817-6	open	Account holder	Vapo Oy	Yrjönkatu 42	PL 22	40100	Jyväskylä	Finland	39	Kiimassuon voimalaitos	FI-53631104	2005-02-28					Kiimassuon voimalaitos	Kiimassuon voimalaitos	30101	Forssa	FI	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	23907	21572	23908	31107	23908	81397	13405	58749	13402	59220	13402	74463	13402	41800	13402	39595	37016	43322	33125	44820	29346	41456	25685	40877	22141	NA	18710	NA	15391	NA	12190	NA	23907	23908	23908	13405	13402	13402	13402	13402	37016	33125	29346	25685	22141	18710	15391	12190
