National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Greece	100-Holding Account	ΚΕΡΑΜΟΥΡΓΙΚΗ ΑΓΡΙΝΙΟΥ 	11	027698612000	open	Account holder	ΚΕΡΑΜΟΥΡΓΙΚΗ ΑΓΡΙΝΙΟΥ	6ο χλμ ΕΟ ΑΓΡΙΝΙΟΥ ΑΝΤΙΡΡΙΟΥ	ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ	30100	ΑΓΡΙΝΙΟ	Greece	11	AGRINIO TILE INDUSTRY S.A.	9-14	2005-01-01				EL0101208	6ο χλμ Ε.Ο. ΑΓΡΙΝΙΟΥ -ΑΝΤΙΡΡΙΟΥ	ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ	30100	ΑΓΡΙΝΙΟ	GR	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	14459	14358	14459	14368	14459	13334	16592	12064	16592	7922	16592	8931	16592	6094	16592	3718	3639	656	0	Not Reported	0	Not Reported	0	Not Reported	0	NA	0	NA	0	NA	0	NA	14459	14459	14459	16592	16592	16592	16592	16592	3639	0	0	0	0	0	0	0
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	12	000786301000	closed	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	12	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΑΗΣ ΛΙΠΤΟΛ	1-1	2005-01-01	2015-11-17		ΔΕΗ	EL5801162	28ο ΧΛΜ ΠΤΟΛΕΜΑΪΔΑΣ - ΚΟΖΑΝΗΣ	ΠΤΟΛΕΜΑΪΔΑ	50200	ΕΟΡΔΑΙΑ - ΠΤΟΛΕΜΑΪΔΑ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	372034	358515	372034	282003	372034	335340	306822	250409	306822	233999	306822	153502	306822	158900	306822	152349	9834	117887	0	0	0	0	0		0	NA	0	NA	0	NA	0	NA	372034	372034	372034	306822	306822	306822	306822	306822	9834	0	0	0	0	0	0	0
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	13	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	13	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΑΗΣ ΠΤΟΛΕΜΑΪΔΑΣ	1-2	2005-01-01			ΔΕΗ	EL5800902	22ο ΧΛΜ ΠΤΟΛΕΜΑΪΔΑΣ - ΚΟΖΑΝΗΣ	ΕΟΡΔΑΙΑ	50200	ΠΤΟΛΕΜΑΪΔΑ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	4692639	3487897	4692639	3839630	4692639	4330643	4101240	5150138	4101240	5027815	4101240	4204275	4101240	4376666	4101240	4068466	9971	3406363	8923	2541516	3953	0	0	0	0	NA	0	NA	0	NA	0	NA	4692639	4692639	4692639	4101240	4101240	4101240	4101240	4101240	9971	8923	3953	0	0	0	0	0
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	14	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	14	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΑΗΣ ΚΑΡΔΙΑΣ	1-3	2005-01-01			ΔΕΗ	EL5800949	ΚΑΡΔΙΑ - ΠΤΟΛΕΜΑΪΔΑ	Τ.Θ. 17	50200	ΚΟΖΑΝΗ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	9830833	9815429	9830833	8763371	9830833	9505560	8409379	9644380	8409379	9646055	8409379	8399515	8409379	9285357	8409379	10635171	0/47797*****	8905278	0/42773*****	8548594	0/37893*****	8870729	0/33167*****	5589447	0/28589*****	NA	0/24159*****	NA	0/19873*****	NA	0/15741*****	NA	9830833	9830833	9830833	8409379	8409379	8409379	8409379	8409379	47797	42773	37893	33167	28589	24159	19873	15741
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	15	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	15	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΑΗΣ ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ	1-4	2005-01-01			ΔΕΗ	EL5800876	13ο ΧΛΜ ΚΟΖΑΝΗΣ - ΘΕΣΣΑΛΟΝΙΚΗΣ		50100	ΚΟΖΑΝΗ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	12947693	13629229	12947693	12362217	12947693	12954019	11049784	11803191	11049784	12919320	11049784	14292671	11049784	14228640	11049784	14732181	50386	13105386	45091	11810688	39946	10558256	34963	9050119	30138	NA	25468	NA	20950	NA	16594	NA	12947693	12947693	12947693	11049784	11049784	11049784	11049784	11049784	50386	45091	39946	34963	30138	25468	20950	16594
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	16	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	16	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΑΜΥΝΤΑΙΟ ΦΛΩΡΙΝΑΣ	1-5	2005-01-01			ΔΕΗ	EL6300557	9ο ΧΛΜ ΑΜΥΝΤΑΙΟΥ - ΠΤΟΛΕΜΑΪΔΑΣ	ΑΜΥΝΤΑΙΟ ΦΛΩΡΙΝΑΣ	53200	ΦΛΩΡΙΝΑ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	5226639	5124545	5226639	5119688	5226639	3922271	4357395	5256992	4357395	4396383	4357395	4609479	4357395	5056625	4357395	5016496	5079	4197293	4546	4095373	4027	3743116	3525	2652482	3038	NA	2567	NA	2112	NA	1673	NA	5226639	5226639	5226639	4357395	4357395	4357395	4357395	4357395	5079	4546	4027	3525	3038	2567	2112	1673
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	17	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	17	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΜΕΓΑΛΟΠΟΛΗΣ Α	1-6	2005-01-01			ΔΕΗ	EL1201188	ΜΕΓΑΛΟΠΟΛΗ ΑΡΚΑΔΙΑΣ		22200	Δ. ΜΕΓΑΛΟΠΟΛΗΣ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	4463466	5518005	4463466	5072642	4463466	5672797	3744120	5300608	3744120	4461751	3744120	3422835	3828897	3076864	2114024	3237667	1680	2402432	1503	2782295	1332	2422022	1166	1898669	1005	NA	849	NA	699	NA	553	NA	4463466	4463466	4463466	3744120	3744120	3744120	3828897	2114024	1680	1503	1332	1166	1005	849	699	553
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	18	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	18	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΜΕΓΑΛΟΠΟΛΗΣ - ΜΟΝΑΔΑ IV	1-7	2005-01-01			ΔΕΗ	EL1200874	ΜΕΓΑΛΟΠΟΛΗ ΑΡΚΑΔΙΑΣ		22200	Δ. ΜΕΓΑΛΟΠΟΛΗΣ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2604880	3151497	2604880	3422536	2604880	3329512	2196037	2190791	2196037	2914168	2196037	2694745	2196037	3009880	2196037	2658081		2847872		2418698		2205148		2378802		NA		NA		NA		NA	2604880	2604880	2604880	2196037	2196037	2196037	2196037	2196037	0	0	0	0	0	0	0	0
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	19	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	19	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΜΕΛΙΤΗΣ	1-8	2005-01-01			ΔΕΗ	EL6301207	ΜΕΛΙΤΗ ΦΛΩΡΙΝΑΣ		53071	Δ. ΜΕΛΙΤΗΣ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2643743	1955721	2643743	1723533	2643743	2031377	1667927	1846726	1667927	1875199	1667927	2196000	1667927	1900480	1667927	1877823		1452834		2098480		1605506		1557925		NA		NA		NA		NA	2643743	2643743	2643743	1667927	1667927	1667927	1667927	1667927	0	0	0	0	0	0	0	0
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	20	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	20	ΑΗΣ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ	1-9	2005-01-01			ΔΕΗ	ELA400939	ΟΡΜΟΣ ΑΓ. ΓΕΩΡΓΙΟΥ	ΚΕΡΑΤΣΙΝΙ	18755	Δ. ΚΕΡΑΤΣΙΝΙΟΥ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	667589	930813	667589	852916	667589	1018981	639361	976083	639361	683421	639361	626593	639361	126792	639361	24390		835		462		10		71		NA		NA		NA		NA	667589	667589	667589	639361	639361	639361	639361	639361	0	0	0	0	0	0	0	0
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	21	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	21	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΛΑΥΡΙΟΥ	1-10	2005-01-01			ΔΕΗ	ELA200888	ΑΓ. ΝΙΚΟΛΑΟΣ ΘΟΡΙΚΟΥ	ΛΑΥΡΙΟ	19500	Δ. ΛΑΥΡΙΟΥ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3135765	3055402	3135765	3509203	3135765	4191488	2992891	4092188	2992891	2700711	2992891	1617813	2992891	1566646	2992891	1249799		910971		876120		570065		593781		NA		NA		NA		NA	3135765	3135765	3135765	2992891	2992891	2992891	2992891	2992891	0	0	0	0	0	0	0	0
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	22	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	22	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΚΟΜΟΤΗΝΗΣ	1-11	2005-01-01			ΔΕΗ	EL7300935	ΒΙΠΕ ΚΟΜΟΤΗΝΗΣ	Ν. ΡΟΔΟΠΗΣ	69100	ΚΟΜΟΤΗΝΗ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	949161	972522	949161	880058	949161	1128440	740962	1222408	740962	799406	740962	526950	740962	508677	740962	375656		288768		148404		182526		668334		NA		NA		NA		NA	949161	949161	949161	740962	740962	740962	740962	740962	0	0	0	0	0	0	0	0
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	23	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	23	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΑΛΙΒΕΡΙΟΥ	1-12	2005-01-01			ΔΕΗ	EL0401154	Δ. ΤΑΜΥΝΑΙΩΝ - ΚΥΜΗΣ	ΚΑΡΑΒΟΣ ΑΛΙΒΕΡΙΟΥ	34500	ΑΛΙΒΕΡΙ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1103991	1115197	1103991	1101392	1103991	1035194	893558	1104833	893558	582721	893558	44421	893558	3250	893558	26469		400024		557941		666918		535119		NA		NA		NA		NA	1103991	1103991	1103991	893558	893558	893558	893558	893558	0	0	0	0	0	0	0	0
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	24	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	24	ΑΗΣ ΛΙΝΟΠΕΡΑΜΑΤΩΝ	1-13	2005-01-01			ΔΕΗ	EL9100974	ΛΙΝΟΠΕΡΑΜΑΤΑ	Δ. ΓΑΖΙΟΥ	71500	Δ. ΜΑΛΕΒΙΖΙΟΥ	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	992150	870433	992150	870305	992150	816713	781366	809374	781366	801628	781366	804496	781366	769020	781366	743481		687424		714511		724933		664755		NA		NA		NA		NA	992150	992150	992150	781366	781366	781366	781366	781366	0	0	0	0	0	0	0	0
Greece	100-Holding Account	ΔΕΗ  ΑΕ 	25	000786301000	open	Account holder	ΔΕΗ  ΑΕ	ΧΑΛΚΟΚΟΝΔΥΛΗ 29		10432	ΑΘΗΝΑ	Greece	25	ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΑΗΣ ΧΑΝΙΩΝ	1-14	2005-01-01			ΔΕΗ	EL9400867	ΞΥΛΟΚΑΜΑΡΑ - ΝΕΡΟΚΟΥΡΟΥ	ΛΙΝΟΠΕΡΑΜΑΤΑ ΗΡΑΚΛΕΙΟΥ ΚΡΗΤΗΣ	73100	XANIA	GR	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	765538	646873	765538	702265	765538	799671	637028	632886	637028	478217	637028	438035	637028	399012	637028	382380		350335		383326		377968		411221		NA		NA		NA		NA	765538	765538	765538	637028	637028	637028	637028	637028	0	0	0	0	0	0	0	0
