National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	11	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	11	Farsta	01-563-072142-2004	2005-03-04					Glavagatan 4		12371	FARSTA	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	974	370	974	633	974	410	0	43	0	695	0	2394	0	0	0	11	847	73	758	6	0	14	0	352	0	NA	0	NA	0	NA	0	NA	974	974	974	0	0	0	0	0	847	758	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	12	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	12	Galten	01-563-071755-2004	2005-01-01					Värmevägen 1		18336	TÄBY	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2541	545	2541	16	2541	102	0	423	0	189	0	199	0	205	0	0	9897	0	8857	0	7844	0	6864	0	5913	NA	4993	NA	4103	NA	3246	NA	2541	2541	2541	0	0	0	0	0	9897	8857	7844	6864	5913	4993	4103	3246
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	13	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	13	Gasturbin Södra	01-563-072165-2004	2005-03-04	2015-12-17				Selaövägen 10		12459	BANDHAGEN	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	32	513	32	300	32	583	0	361	0	530	0	413	0	164	0	747		17		0		0				NA		NA		NA		NA	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	14	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	14	Giggen	01-563-071889-2004	2005-03-04	2014-03-25				Kaggeholmsvägen 45		12260	ENSKEDE	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	8	3	8	0	8	0	0	0	0	0	0	0	0	0	0	0										NA		NA		NA		NA	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	15	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	15	Gubben Noak	01-563-071893-2004	2005-03-04					Selmedalsvägen 7		12936	HÄGERSTEN	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2102	551	2102	258	2102	402	0	197	0	395	0	364	0	73	0	33	215	215	193	5	0	22	0	103	65	NA	54	NA	45	NA	36	NA	2102	2102	2102	0	0	0	0	0	215	193	0	0	65	54	45	36
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	16	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	16	Hammarby	01-563-071911-2004	2005-03-04					Hammarby kajväg 5		12030	STOCKHOLM	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	222	206	222	274	222	293	0	370	0	218	0	284	0	333	0	500	65115	444	58274	332	25808	522	22580	358	38903	NA	32850	NA	26991	NA	21353	NA	222	222	222	0	0	0	0	0	65115	58274	25808	22580	38903	32850	26991	21353
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	17	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	17	Ätten	01-563-071937-2004	2005-03-04					Östbergahöjden 4		12573	ÄLVSJÖ	SE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	1565	0	1565	0	1565	0	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	1565	1565	1565	0	0	0	0	0	0	0	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	18	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	18	PC Håsta	21-563-12716-2004	2005-03-04					Överbergsvägen		82400	HUDIKSVALL	SE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	143	14	143	7	143	80	0	0	0	Not Reported	0	Not Reported	0		0											NA		NA		NA		NA	143	143	143	0	0	0	0	0	0	0	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	19	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	19	Hässelby	01-563-071821-2004	2005-03-04					Vassbrinken 5		16215	VÄLLINGBY	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	47161	6178	47161	18270	47161	3626	0	3278	0	5591	0	4945	0	3897	0	3367	158834	2193	142141	3986	125923	2005	55109	5399	95004	NA	80285	NA	66041	NA	52308	NA	47161	47161	47161	0	0	0	0	0	158834	142141	125923	55109	95004	80285	66041	52308
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	20	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	20	Högdalen P1-P5	01-563-072134-2004	2005-03-04					Kvicksundsvägen 16		12459	BANDHAGEN	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	25823	6646	26301	255	26301	44	0	50	0	335	0	20184	0	5872	0	2823	300654	249698	269057	316126	238356	320489	208627	280087	179831	NA	151969	NA	125007	NA	99013	NA	25823	26301	26301	0	0	0	0	0	300654	269057	238356	208627	179831	151969	125007	99013
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	21	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	21	Krigsrådet	01-563-072107-2004	2005-03-04	2014-04-09				Fogdevägen 53		12841	BAGARMOSSEN	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	14	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0										NA		NA		NA		NA	14	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0
Sweden	100-Holding Account	Värmevärden AB 	22	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	22	KVV Djuped	21-563-12709-2004	2005-03-04					Östanbräcksvägen 2		82451	HUDIKSVALL	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	22623	7143	22623	7392	22623	835	0	1024	0	360	0	729	0	157	0	131	27226	464	24534	91	21916	157	19381	145	16924	NA	14545	NA	12243	NA	10022	NA	22623	22623	22623	0	0	0	0	0	27226	24534	21916	19381	16924	14545	12243	10022
Sweden	100-Holding Account	Värmevärden AB 	23	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	23	Lastaren	20-563-013810-2004	2005-03-04					Industrigatan 8a		77435	AVESTA	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	4052	3071	4052	3421	4052	3742	0	2528	0	6517	0	8143	0	3077	0	4618	4059	3547	3774	2884	2299	2921	2146	4304	1391	NA	1257	NA	1127	NA	1001	NA	4052	4052	4052	0	0	0	0	0	4059	3774	2299	2146	1391	1257	1127	1001
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	24	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	24	Lidingö	01-563-071863-2004	2005-01-01					Skärsätra Hamnväg 3		18161	LIDINGÖ	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	5351	1512	5351	52	5351	937	0	56	0	522	0	9446	0	3226	0	5320	2563	6571	2295	1654	1016	1398	889	3714	1531	NA	1293	NA	1062	NA	841	NA	5351	5351	5351	0	0	0	0	0	2563	2295	1016	889	1531	1293	1062	841
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	25	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	25	Liljeholmen	01-563-071877-2004	2005-03-04					Liljeholmsvägen 11		11761	STOCKHOLM	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1090	157	1090	195	1090	538	0	74	0	793	0	2057	0	122	0	202	757	18	678	11	0	149	0	145	0	NA	0	NA	0	NA	0	NA	1090	1090	1090	0	0	0	0	0	757	678	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	26	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	26	Ludvigsberg	01-563-071940-2004	2005-03-04					Ludvigsbergsgatan 20		11823	STOCKHOLM	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2034	2172	2034	4167	2034	4376	0	47	0	1605	0	5388	0	1760	0	1859	2264	1274	1879	800	395	66	0	676	0	NA	0	NA	0	NA	0	NA	2034	2034	2034	0	0	0	0	0	2264	1879	395	0	0	0	0	0
Sweden	100-Holding Account	Swedavia Energi AB 	27		open	Account holder	Swedavia Energi AB	Box 53		19045	Stockholm Arlanda	Sweden	27	Arlanda	01-563-071850-2004	2005-03-04					Arlanda flygplats byggn 005		19591	MÄRSTA	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1004	606	1004	56	1004	310	0	456	0	99	0	2299	0	943	0	158	718	0	643	0	0	24	0	0	0	NA	0	NA	0	NA	0	NA	1004	1004	1004	0	0	0	0	0	718	643	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	28	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	28	Långe Jan	01-563-072114-2004	2005-03-04	2014-03-25				Kärrtorpsvägen 8		12455	JOHANNESHOV	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	17	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0										NA		NA		NA		NA	17	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	29	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	29	Nacka Forum	01-563-072111-2004	2005-03-04	2014-03-25				Romansvägen 6		13140	NACKA	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2417	0	2417	13	2417	0	0	3	0	5	0	0	0	0	0	0										NA		NA		NA		NA	2417	2417	2417	0	0	0	0	0	0	0	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	30	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	30	Norrbacka	01-563-071817-2004	2005-03-04					Norrbackavägen 19		19543	MÄRSTA	SE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	235	0	235	0	235		NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	235	235	235	0	0	0	0	0	0	0	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	31	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	31	Orminge	01-563-071751-2004	2005-01-01					Utövägen 1		13230	SALTSJÖ BOO	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	7256	5782	7256	1867	7256	0	0	0	0	0	0	0	0	0	0	0	6266	0	5608	0	1242	0	1087	0	1872	NA	1581	NA	1299	NA	1028	NA	7256	7256	7256	0	0	0	0	0	6266	5608	1242	1087	1872	1581	1299	1028
Sweden	100-Holding Account	Fiskeby Board AB 	32	556032-6158	closed	Account holder	Fiskeby Board AB	BOX 1		60102	NORRKÖPING	Sweden	32	Fiskeby Board, Avfallspanna 1	05-563-17514-2004	2005-02-01	2012-12-31				Box 1		60102	NORRKÖPING	SE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	0	0	4546	0	23268	0	0	0	0	0	46194	28184	44405	23191	44405	0										NA		NA		NA		NA	0	4546	23268	0	0	46194	44405	44405	0	0	0	0	0	0	0	0
Sweden	100-Holding Account	Värmevärden AB 	33	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	33	PC Kotorget	21-563-12706-2004	2005-03-04					Östra Tullgatan		82400	HUDIKSVALL	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	56	305	56	23	56	84	0	176	0	26	0	194	0	103	0	96	1481	74	1336	173	1194	85	1056	43	922	NA	791	NA	666	NA	545	NA	56	56	56	0	0	0	0	0	1481	1336	1194	1056	922	791	666	545
Sweden	100-Holding Account	Ljusdal Energi AB 	34	556509-9909	open	Account holder	Ljusdal Energi AB	Hotellgatan 6D		82732	LJUSDAL	Sweden	34	HVC Gärdeåsen	21-563-13537-2004	2005-03-04					Verkstadsskolevägen 20		82734	LJUSDAL	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	447	151	447	5	447	0	0	8	0	125	0	3	0	3	0	98	40	12	36	0	32	0	28	5	0	NA	0	NA	0	NA	0	NA	447	447	447	0	0	0	0	0	40	36	32	28	0	0	0	0
Sweden	100-Holding Account	Värmevärden AB 	35	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	35	PC Torsby sjukhus	17-563-012297-2004	2005-03-04					Sjukhuset		68529	TORSBY	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	35	49	35	162	35	50	0	135	0	153	0	364	0	111	0	2	138	70	62	118	55	7	0	95	41	NA	35	NA	29	NA	23	NA	35	35	35	0	0	0	0	0	138	62	55	0	41	35	29	23
Sweden	100-Holding Account	Skellefteå Kraft AB 	36	556016-2561	open	Account holder	Skellefteå Kraft AB	Kanalgatan 71		93180	SKELLEFTEÅ	Sweden	36	Forsbacka HVC	24-563-009465-2004	2005-03-04					Kanalgatan 71		93180	SKELLEFTEÅ	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	7877	1307	7877	4068	7877	8462	0	6120	0	2262	0	127	0	585	0	2733	2840	4149	2396	1888	1994	3270	1631	5921	1309	NA	1050	NA	862	NA	682	NA	7877	7877	7877	0	0	0	0	0	2840	2396	1994	1631	1309	1050	862	682
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	37	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	37	Rotebro	01-563-071816-2004	2005-01-01	2015-10-05				Staffans väg 3		19278	SOLLENTUNA	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3082	657	3082	1080	3082	521	0	49	0	41	0	1559	0	805	0	581	529	238	473	0	0	0	0		0	NA	0	NA	0	NA	0	NA	3082	3082	3082	0	0	0	0	0	529	473	0	0	0	0	0	0
Sweden	100-Holding Account	Värmevärden AB 	38	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	38	PC Grums Fjärrvärme	17-563-011542-2004	2005-03-04					Gamla Vägen 89		66434	GRUMS	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	816	123	816	114	816	300	0	350	0	313	0	1374	0	817	0	402	468	511	419	319	185	298	162	366	140	NA	118	NA	97	NA	77	NA	816	816	816	0	0	0	0	0	468	419	185	162	140	118	97	77
Sweden	100-Holding Account	Värmevärden AB 	39	556702-9516	open	Account holder	Värmevärden AB	Väståstrand 5		70232	ÖREBRO	Sweden	39	Saxen	20-563-013814-2004	2005-03-04					Fabriksgatan 9		77554	KRYLBO	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1989	338	1989	220	1989	293	0	194	0	1227	0	2562	0	400	0	698	1149	516	381	232	239	442	218	858	396	NA	356	NA	318	NA	281	NA	1989	1989	1989	0	0	0	0	0	1149	381	239	218	396	356	318	281
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	40	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	40	Skarpnäck	01-563-072109-2004	2005-03-04					Flatenvägen 15		12830	SKARPNÄCK	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1049	968	1049	2166	1049	2302	0	9	0	928	0	2896	0	0	0	31	1103	1019	987	479	437	0	0	318	0	NA	0	NA	0	NA	0	NA	1049	1049	1049	0	0	0	0	0	1103	987	437	0	0	0	0	0
Sweden	100-Holding Account	Skellefteå Kraft AB 	41	556016-2561	open	Account holder	Skellefteå Kraft AB	Kanalgatan 71		93180	SKELLEFTEÅ	Sweden	41	PC Dalen	24-563-009467-2004	2005-03-04	2015-12-17				Kanalgatan 71		93180	SKELLEFTEÅ	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	335	72	335	29	335	361	0	3	0	256	0	451	0	649	0	108	187	44	0	16	0	0	0		0	NA	0	NA	0	NA	0	NA	335	335	335	0	0	0	0	0	187	0	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	42	556016-9095	closed	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	42	Södersjukhuset	01-563-072048-2004	2005-03-04	2014-03-25				Marmorgatan 10		11867	STOCKHOLM	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	170	657	170	149	170	237	0	0	0	0	0	0	0	0	0	0										NA		NA		NA		NA	170	170	170	0	0	0	0	0	0	0	0	0	0	0	0	0
Sweden	100-Holding Account	AB Fortum Värme samägt med Stockholms Stad 	43	556016-9095	open	Account holder	AB Fortum Värme samägt med Stockholms Stad	Lidingövägen 115		11547	Stockholm	Sweden	43	Valsta	01-563-071803-2004	2005-03-04					Vikingavägen 4		19551	MÄRSTA	SE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2397	1610	2397	189	2397	946	0	668	0	134	0	1740	0	1350	0	1170	575	1397	515	320	228	391	200	144	86	NA	73	NA	60	NA	47	NA	2397	2397	2397	0	0	0	0	0	575	515	228	200	86	73	60	47
