National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Czech Republic	100-Holding Account	Plzeňský Prazdroj, a.s. 	19	45357366	open	Account holder	Plzeňský Prazdroj, a.s.	U Prazdroje 7		30100	Plzeň	Czech Republic	19	Plzeňský Prazdroj - varny závodu Plzeň	CZ-0045-05	2005-06-21					U Prazdroje 7		30100	Plzeň	CZ	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	14200	1949	14200	2214	14200	2178	2227	2307	2227	2174	2227	2146	2227	2263	2227	2175	38618	2188	35763	2086	32976	2289	30265	2468	27624	NA	25061	NA	22569	NA	20162	NA	14200	14200	14200	2227	2227	2227	2227	2227	38618	35763	32976	30265	27624	25061	22569	20162
Czech Republic	100-Holding Account	PRECYS s.r.o. 	20	25458485	closed	Account holder	PRECYS s.r.o.	Kateřinská 235		46303	Stráž nad Nisou	Czech Republic	20	PRECYS - Horkovodní uhelná kotelna	CZ-0046-05	2005-05-20	2013-01-18				Plotiště nad Labem 613		503 11	Praha 4	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	11210	11704	11210	11704	11210	8508	12523	8380	12523	5432	12523	426	12523	24	12523	20										NA		NA		NA		NA	11210	11210	11210	12523	12523	12523	12523	12523	0	0	0	0	0	0	0	0
Czech Republic	100-Holding Account	Smurfit Kappa Czech s.r.o. 	21	25105582	open	Account holder	Smurfit Kappa Czech s.r.o.	Skandinávská 1000		26753	Žebrák	Czech Republic	21	Kappa Morava Paper a Kappa Žimrovice	CZ-0047-05	2005-03-18					Žimrovice 222		74741	Žebrák	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	26258	18097	26258	18043	26258	17756	19335	17649	19335	15953	19335	18035	19335	18432	19335	17811	13379	17081	13147	16466	12911	17272	12674	17960	12434	NA	12192	NA	11946	NA	11699	NA	26258	26258	26258	19335	19335	19335	19335	19335	13379	13147	12911	12674	12434	12192	11946	11699
Czech Republic	100-Holding Account	Synthesia, a.s. 	22	60108916	open	Account holder	Synthesia, a.s.	Semtín 103		53002	Pardubice	Czech Republic	22	Synthesia a.s., odštěpný závod SYNTHESIA	CZ-0048-05	2005-05-11					Pardubice č.p. 103		532 17	Pardubice - Semtín	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	579044	484050	579044	469492	579044	472080	482871	466764	482871	419144	482871	431830	482871	433119	482871	411178	137216	432120	132710	366396	128481	279493	124529	285388	120831	NA	117437	NA	114765	NA	112098	NA	579044	579044	579044	482871	482871	482871	482871	482871	137216	132710	128481	124529	120831	117437	114765	112098
Czech Republic	100-Holding Account	KAREL HOLOUBEK - Trade Group, a.s. 	23	25060996	open	Account holder	KAREL HOLOUBEK - Trade Group, a.s.	Vodičkova 20		11000	Praha 1	Czech Republic	23	KAREL HOLOUBEK - Trade Group - Teplárna Bohatice	CZ-0052-05	2005-04-06					Na výšině 26		36004	Karlovy Vary - Bohatice čp 348	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	18125	6188	18125	4606	18125	5077	6188	4774	6188	5140	6188	4022	6188	4467	6188	3146	3746/332****	4011	3353/285****	3624	2970/237****	4044	2600/190****	3116	2240/142****	NA	1894	NA	1557	NA	1234	NA	18125	18125	18125	6188	6188	6188	6188	6188	4078	3638	3207	2790	2382	1894	1557	1234
Czech Republic	100-Holding Account	ArcelorMittal Ostrava a.s. 	24	45193258	open	Account holder	ArcelorMittal Ostrava a.s.	Vratimovská 689		70702	Ostrava-Kunčice	Czech Republic	24	ArcelorMittal Frýdek-Místek	CZ-0053-05	2005-03-16					Křižíkova 1377		73805	Frýdek-Místek	CZ	0	0	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	79436	54932	79436	49934	79436	45403	53104	39056	53104	39746	53104	47559	53104	38044	53104	40284	29070	50946	28565	43716	28054	43598	27538	46437	27016	NA	26489	NA	25956	NA	25421	NA	79436	79436	79436	53104	53104	53104	53104	53104	29070	28565	28054	27538	27016	26489	25956	25421
Czech Republic	100-Holding Account	Teva Czech Industries s.r.o. 	25	26785323	open	Account holder	Teva Czech Industries s.r.o.	Ostravská 29, č.p. 305		74770	Opava - Komárov	Czech Republic	25	Teva Czech Industries - Energetika - kotelna	CZ-0063-05	2005-06-10					Ostravská 29, č.p. 305		74770	Opava - Komárov	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	16955	14864	16955	14383	16955	12475	15647	13837	15647	14272	15647	14011	15647	15536	15647	16864	13968	15203	13726	15055	13480	14630	13232/461*****	15625	12981/1797*****	NA	12728/1763*****	NA	12472/1729*****	NA	12215/1696*****	NA	16955	16955	16955	15647	15647	15647	15647	15647	13968	13726	13480	13693	14778	14491	14201	13911
Czech Republic	100-Holding Account	Z - group a.s. 	26	44017693	closed	Account holder	Z - group a.s.	Opletalova 27		11000	Praha 1	Czech Republic	26	ZRUŠENO - Divize 1 - Železárny Veselí, a.s.	CZ-0064-05	2005-05-10	2011-05-17				Kollárova 1229		69801	Veselí nad Moravou	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	4223	1853	4223	1710	4223	278	1906	84	1906	184	0	0	0		0											NA		NA		NA		NA	4223	4223	4223	1906	1906	0	0	0	0	0	0	0	0	0	0	0
Czech Republic	100-Holding Account	Psychiatrická nemocnice v Dobřanech 	27	00669792	open	Account holder	Psychiatrická nemocnice v Dobřanech	Ústavní ul.		33441	Dobřany	Czech Republic	27	Psychiatr. léčebna v Dobřanech - plynová kotelna	CZ-0065-05	2005-04-27	2017-02-14				Ústavní ul.		33441	Dobřany	CZ	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	4027	3948	4027	3795	4027	3734	4143	3791	4143	3592	4143	3944	4143	3488	4143	3630	3102	3686	2776	3294	2459	3313	2152	3370	1854	NA	0	NA	0	NA	0	NA	4027	4027	4027	4143	4143	4143	4143	4143	3102	2776	2459	2152	1854	0	0	0
Czech Republic	100-Holding Account	JIHLAVAN a.s. 	28	46347071	closed	Account holder	JIHLAVAN a.s.	Znojemská 64		58652	Jihlava	Czech Republic	28	plynová kotelna JIHLAVAN	CZ-0067-05	2005-10-10					Znojemská 64		58652	Jihlava	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	1659	1206	1659	0	1659		NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	1659	1659	1659	0	0	0	0	0	0	0	0	0	0	0	0	0
Czech Republic	100-Holding Account	Sellier &amp; Bellot, a.s. 	29	28982347	open	Account holder	Sellier &amp; Bellot, a.s.	Lidická 667		258 01	Vlašim	Czech Republic	29	Sellier &amp; Bellot - Centrální kotelna	CZ-0068-05	2005-03-21					Lidická 667		258 01	Vlašim	CZ	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	18950	8875	18950	8032	18950	7406	9045	7216	9045	6618	9045	7007	9045	5536	9045	5287	7519	5352	7389	4719	7256	4741	7123/746*****	5661	6988/730*****	NA	6852/717*****	NA	6714/703*****	NA	6575/689*****	NA	18950	18950	18950	9045	9045	9045	9045	9045	7519	7389	7256	7869	7718	7569	7417	7264
Czech Republic	100-Holding Account	Tepelné hospodářství Prachatice s.r.o. 	30	62502433	open	Account holder	Tepelné hospodářství Prachatice s.r.o.	Nádražní 52		38301	Prachatice	Czech Republic	30	Tepelné hospodářství Prachatice - kotelna IV - byt	CZ-0069-05	2005-05-10					Italská		38301	Prachatice	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	10136	9189	10136	8667	10136	8121	9553	8047	9553	7834	9553	8613	9553	7518	9553	8823	6493	9145	5825	9033	5177	9244	4547	9512	3937	NA	3347	NA	2776	NA	2225	NA	10136	10136	10136	9553	9553	9553	9553	9553	6493	5825	5177	4547	3937	3347	2776	2225
Czech Republic	100-Holding Account	Transteplo Kdyně, spol. s r.o. 	31	49197126	open	Account holder	Transteplo Kdyně, spol. s r.o.	Dělnická 425		34506	Kdyně	Czech Republic	31	TRANSTEPLO Kdyně - kotelna Nádražní	CZ-0070-05	2005-05-10					Nádražní 316		34506	Kdyně	CZ	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	18148	15429	18148	14907	18148	15020	16230	13568	16230	11082	16230	12653	16230	10063	16230	10708	7210	10827	6201	10239	5282	11020	4452	10493	3706	NA	3042	NA	2541	NA	2128	NA	18148	18148	18148	16230	16230	16230	16230	16230	7210	6201	5282	4452	3706	3042	2541	2128
Czech Republic	100-Holding Account	Huhtamaki Česká republika, a.s. 	32	47901969	open	Account holder	Huhtamaki Česká republika, a.s.	Přibyslavice 101		67521	Přibyslavice	Czech Republic	32	Huhtamaki Česká republika, a.s.	CZ-0071-05	2005-03-22					Přibyslavice 101		67521	Přibyslavice	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	9808	8491	9808	7404	9808	7933	8504	7834	8504	7390	8504	7602	9089	8187	9089	8396	5975	8741	5348	8888	4736	9740	4145	10021	3570	NA	3014	NA	2477	NA	1960	NA	9808	9808	9808	8504	8504	8504	9089	9089	5975	5348	4736	4145	3570	3014	2477	1960
Czech Republic	100-Holding Account	POWGEN a.s. 	33	27928411	closed	Account holder	POWGEN a.s.	Kutvirtova 339/5		15000	Praha 5	Czech Republic	33	POWGEN - TUBOX	CZ-0075-05	2005-03-25	2015-08-24				Tovární		74213	Studénka	CZ	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	13744	7411	13744	6539	13744	5548	7463	4997	7463	4696	7463	4707	7463	3151	7463	2950	2308	2645	2066	1327	915	787	0		0	NA	0	NA	0	NA	0	NA	13744	13744	13744	7463	7463	7463	7463	7463	2308	2066	915	0	0	0	0	0
Czech Republic	100-Holding Account	nkt cables Vrchlabí k.s., člen skupiny NKT 	34	46504753	closed	Account holder	nkt cables Vrchlabí k.s., člen skupiny NKT	Českých bratří 509		54314	Vrchlabí	Czech Republic	34	plynová kotelna nkt cables Vrchlabí	CZ-0077-05	2005-05-06	2013-01-01				Českých bratří 509		54314	Vrchlabí	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	3358	2899	3358	2607	3358	2470	2946	2626	2946	2379	2946	2651	2946	2153	2946	1308										NA		NA		NA		NA	3358	3358	3358	2946	2946	2946	2946	2946	0	0	0	0	0	0	0	0
Czech Republic	100-Holding Account	Plzeňská teplárenská, a.s. 	35	49790480	closed	Account holder	Plzeňská teplárenská, a.s.	Doubravecká 2760/1		30100	Plzeň	Czech Republic	35	ZRUŠENO - Plzeňská teplárenská - Výtopna Světovar	CZ-0079-05	2005-10-10	2011-05-25				Hrádecká 30		30410	Plzeň	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	560	0	560	0	560	0	0	0	0	0	0	0	0		0											NA		NA		NA		NA	560	560	560	0	0	0	0	0	0	0	0	0	0	0	0	0
Czech Republic	100-Holding Account	Elektrárny Opatovice, a.s. 	36	28800621	open	Account holder	Elektrárny Opatovice, a.s.	Pardubice 2		53213	Opatovice nad Labem	Czech Republic	36	Elektrárny Opatovice - Elektrárna Opatovice	CZ-0080-05	2005-06-21					Opatovice nad Labem		53213	Opatovice nad Labem	CZ	0	0	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	2800000	2575298	2800000	2500913	2800000	2640187	2570577	2476187	2570577	2282368	2570577	2303445	2570577	2456904	2570577	2379994	297210/1127012****	2218701	250105/966010****	2115475	207509/805008****	1467416	169323/644007****	1792259	141536/483005****	NA	119608	NA	98387	NA	77929	NA	2800000	2800000	2800000	2570577	2570577	2570577	2570577	2570577	1424222	1216115	1012517	813330	624541	119608	98387	77929
Czech Republic	100-Holding Account	VÍTKOVICE HEAVY MACHINERY a.s. 	37	25877950	open	Account holder	VÍTKOVICE HEAVY MACHINERY a.s.	Ruská 2887/101	Vítkovice	703 00	Ostrava	Czech Republic	37	VÍTKOVICE HEAVY MACHINERY, a.s.	CZ-0084-05	2005-04-01					Ruská 2887/101	Vítkovice	703 00	Ostrava	CZ	0	0	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	274473	149685	274473	159346	274473	182656	210564	161338	210564	104444	210564	102092	210564	81188	210564	81627	117575	73856	113935	72947	110328	69731	106758	49655	67109	NA	64318	NA	61570	NA	58879	NA	274473	274473	274473	210564	210564	210564	210564	210564	117575	113935	110328	106758	67109	64318	61570	58879
