National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Spain	100-Holding Account	Cemex España Operaciones, S.L.U. 	11	B85771269	open	Account holder	Cemex España Operaciones, S.L.U.	C/ Hernández de Tejada nº 1		28027	Madrid	Spain	11	Cemex España Operaciones - Instalación de Gádor	ES010406000011	2005-06-09					Paraje Venta de Araoz s/n		04560	Gádor (Almería)	ES	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	623104	592375	623104	581160	623104	642851	607119	577705	607119	440389	607119	392664	607119	253644	607119	459140	482092	424978	473718	534339	465246	479955	456686	419503	448034	NA	439297	NA	430451	NA	421575	NA	623104	623104	623104	607119	607119	607119	607119	607119	482092	473718	465246	456686	448034	439297	430451	421575
Spain	100-Holding Account	CEMENTOS COSMOS, S.A. 	12	A28013704	open	Account holder	CEMENTOS COSMOS, S.A.	C/ BRASIL, 56		36204	VIGO (Pontevedra)	Spain	12	Cementos Cosmos, S.A. - Córdoba	ES011406000012	2005-06-09		-	-		Avenida Agrupación Córdoba, 15		14014	Córdoba (Córdoba)	ES	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	411749	415653	411749	426650	411749	279132	590748	330224	590748	463278	590748	510944	590748	455907	590748	321209	508748	172115	249956	156427	245486	158769	240969	312368	236404	NA	231794	NA	227126	NA	222443	NA	411749	411749	411749	590748	590748	590748	590748	590748	508748	249956	245486	240969	236404	231794	227126	222443
Spain	100-Holding Account	CEMENTOS COSMOS, S.A. 	13	A28013704	open	Account holder	CEMENTOS COSMOS, S.A.	C/ BRASIL, 56		36204	VIGO (Pontevedra)	Spain	13	CEMENTOS COSMOS, S.A. - Niebla	ES012106000013	2005-06-09		-	-		Ctra. Bonares s/n		21840	Niebla (Huelva)	ES	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	258451	279530	258451	285359	258451	222818	376466	222619	376466	337396	376466	375091	376466	301994	376466	330297	345793	384413	339787	394813	333710	382171	327570	418138	321364	NA	315097	NA	308753	NA	302386	NA	258451	258451	258451	376466	376466	376466	376466	376466	345793	339787	333710	327570	321364	315097	308753	302386
Spain	100-Holding Account	Sociedad Financiera y Minera, S.A 	14	A28036408	open	Account holder	Sociedad Financiera y Minera, S.A	Carretera de Almeria, km.8		29720	Málaga	Spain	14	Soc. Financiera y Minera - Cementos Goliat	ES012906000014	2005-06-09					Ctra. Málaga - Almería, km 8		29080	Málaga (Málaga)	ES	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	813928	681771	813928	623118	813928	703912	824157	783681	824157	600009	824157	626787	824157	606085	824157	392771	621252	574391	610461	711875	599544	690188	588512	829728	577362	NA	566104	NA	554705	NA	543266	NA	813928	813928	813928	824157	824157	824157	824157	824157	621252	610461	599544	588512	577362	566104	554705	543266
Spain	100-Holding Account	Aceites del Sur - Coosur, S.A. 	15	A80245129	open	Account holder	Aceites del Sur - Coosur, S.A.	Ctra. La Carolina, 29,		23220	Vilches (Jaén)	Spain	15	Aceites Coosur, S.A.	ES012301000015	2005-06-09		xx	xx		Ctra. de la Carolina, 29		23220	Vilches (Jaén)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	64561	47078	69175	56153	69175	75973	61821	97994	61821	84607	61821	59568	61821	56058	61821	56763	17532	49034	17227	70194	16922	93128	16617	90891	16312	NA	16007	NA	15702	NA	15397	NA	64561	69175	69175	61821	61821	61821	61821	61821	17532	17227	16922	16617	16312	16007	15702	15397
Spain	100-Holding Account	Atlantic Copper, S.L.U. 	16	B79110482	open	Account holder	Atlantic Copper, S.L.U.	Avda. Francisco de Montenegro s/n		21001	Huelva (Huelva)	Spain	16	Atlantic Copper, S.A.	ES012101000016	2005-06-09		xx	xx		Avda. Francisco de Montenegro s/n		21001	Huelva (Huelva)	ES	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	29764	28579	38173	29545	38173	31963	35707	31241	35707	28328	35707	29315	35707	22736	35707	22827	86403	79527	84901	63140	83383	61832	81849	60701	80298	NA	78732	NA	77148	NA	75556	NA	29764	38173	38173	35707	35707	35707	35707	35707	86403	84901	83383	81849	80298	78732	77148	75556
Spain	100-Holding Account	AB AZUCARERA IBERIA, S.L. 	17	B78373511	closed	Account holder	AB AZUCARERA IBERIA, S.L.	Avda. de Manoteras, 46		28050	Madrid (Madrid)	Spain	17	Azucarera de Guadalcín	ES011101000017	2005-06-09	2011-07-01				Ctra. Madrid-Cádiz Km 633		11407	Jerez de la Frontera (Cádiz)	ES	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	46221	43013	66741	58584	66741	40693	53489	114	53489	0	53489	0	0		0											NA		NA		NA		NA	46221	66741	66741	53489	53489	53489	0	0	0	0	0	0	0	0	0	0
Spain	100-Holding Account	AB AZUCARERA IBERIA, S.L. 	18	B78373511	open	Account holder	AB AZUCARERA IBERIA, S.L.	Avda. de Manoteras, 46		28050	Madrid (Madrid)	Spain	18	Azucarera de Guadalete	ES011101000018	2005-06-09		-	-		Pol. Ind. El Portal, 150		11408	Jerez de la Frontera (Cádiz)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	53734	45530	71675	67073	71675	49664	59037	48147	59037	72012	59037	80381	130798	126789	130798	109982	65413	85784	64275	96149	63137	74999	61999	75524	60860	NA	59722	NA	58584	NA	57446	NA	53734	71675	71675	59037	59037	59037	130798	130798	65413	64275	63137	61999	60860	59722	58584	57446
Spain	100-Holding Account	AB AZUCARERA IBERIA, S.L. 	19	B78373511	closed	Account holder	AB AZUCARERA IBERIA, S.L.	Avda. de Manoteras, 46		28050	Madrid (Madrid)	Spain	19	Azucarera de la Rinconada	ES014101000019	2005-06-09	2011-07-04	-	-		C/ de la Estación s/n		41300	San José de la Rinconada (Sevill	ES	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	30692	29808	59167	61636	59167	53587	56263	49285	56263	16417	56263	0	0		0											NA		NA		NA		NA	30692	59167	59167	56263	56263	56263	0	0	0	0	0	0	0	0	0	0
Spain	100-Holding Account	Azucarera Energías, S.A. 	20	A83104737	closed	Account holder	Azucarera Energías, S.A.	Avenida Manoteras, 46		28050	Madrid (Madrid)	Spain	20	Azucarera Energías, S.A.	ES014101000020	2005-06-09	2011-07-18	xx	xx		C/ de la Estación s/n		41300	San José de la Rinconada (Sevilla)	ES	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	66463	63166	66463	63269	66463	65790	59036	64928	59036	61404	59036	938	59036	0	0											NA		NA		NA		NA	66463	66463	66463	59036	59036	59036	59036	0	0	0	0	0	0	0	0	0
Spain	100-Holding Account	Azucareras Reunidas de Jaén, S.A. 	21	16	closed	Account holder	Azucareras Reunidas de Jaén, S.A.	Paseo de la Castellana, nº 182		28046	Madrid (Madrid)	Spain	21	Azucareras Reunidas de Jaén, S.A.	ES012301000021	2005-06-09					Extramuros Estación Linares-Baeza		23700	Linares (Jaén)	ES	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	49598	42693	61730	19599	61730	0	NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	49598	61730	61730	0	0	0	0	0	0	0	0	0	0	0	0	0
Spain	100-Holding Account	Neoelectra SC Fuente de Piedra Gestión, S.L.U 	22	B66445248	open	Account holder	Neoelectra SC Fuente de Piedra Gestión, S.L.U	C/Frederic Mompou, 5, 3º 4ª	Edificio Euro 3	08960	Sant Just Desvern- Barcelona	Spain	22	Neoelectra SC Fuente de Piedra Gestión, S.L.U	ES012901000022	2005-06-09		xx	xx		Orujera Interprovincial, Ctra. Alameda, km. 2,5		29520	Fuente de Piedra (Málaga)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	56369	67497	56369	56512	56369	64380	62560	63678	62560	58822	62560	60119	62560	66209	62560	68750	26434	68901	25974	60176	25514	66933	25054	66604	24594	NA	24134	NA	23674	NA	23214	NA	56369	56369	56369	62560	62560	62560	62560	62560	26434	25974	25514	25054	24594	24134	23674	23214
Spain	100-Holding Account	Neo SC Morón, S.L.U. 	23	B66445214	open	Account holder	Neo SC Morón, S.L.U.	C/ Frederic Mompou, nº 5  Edificio Euro 3 Planta 3ª, Puerta 4ª		08960	Sant Just Desvern (Barcelona)	Spain	23	Neo SC Morón, S.L.U.	ES014101000023	2005-06-09		xx	xx		Avda. de la Estación nº 6		41530	Morón de la Frontera (Sevilla)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	34305	40544	34305	40897	34305	42247	37736	39819	37736	44499	37736	43356	37736	44807	37736	45693	10540	46743	10357	39683	10173	37959	9990	41624	9806	NA	9623	NA	9440	NA	9256	NA	34305	34305	34305	37736	37736	37736	37736	37736	10540	10357	10173	9990	9806	9623	9440	9256
Spain	100-Holding Account	Neoelectra La Luisiana, S.L.U. 	24	B41826538	closed	Account holder	Neoelectra La Luisiana, S.L.U.	C/ Frederic Mompou, nº 5 Edificio Euro, 3 Planta 3ª, Puerta 4ª		08960	Sant Just Desvern(Barcelona)	Spain	24	Neoelectra La Luisiana, S.L.U.	ES014101000024	2005-06-09	2013-02-05	xx	xx		Sta. Filomena, s/n		41430	La Luisiana (Sevilla)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	16678	12767	16678	15467	16678	14356	15410	16079	15410	16307	15410	15137	15410	18026	15410	18544										NA		NA		NA		NA	16678	16678	16678	15410	15410	15410	15410	15410	0	0	0	0	0	0	0	0
Spain	100-Holding Account	Neo SC La Roda, S.L.U. 	25	B66445206	open	Account holder	Neo SC La Roda, S.L.U.	C/ Frederic Mompou, nº 5 Edificio Euro, 3 Planta 3ª, Puerta 4ª		08960	Sant Just Desvern (Barcelona)	Spain	25	Neo SC La Roda	ES014101000025	2005-06-09		xx	xx		Paseo de la Estación, s/n		41590	La Roda de Andalucía (Sevilla)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	21306	19919	21306	17840	21306	19773	18480	21786	18480	18574	18480	18024	18480	18341	18480	17996		Excluded		Excluded	6596	36424	6477	38247	6358	NA	6239	NA	6121	NA	6002	NA	21306	21306	21306	18480	18480	18480	18480	18480	0	0	6596	6477	6358	6239	6121	6002
Spain	100-Holding Account	Bioenergética Egabrense, S.A. 	26	A14580385	open	Account holder	Bioenergética Egabrense, S.A.	Ctra. A342 de Monturque a Cabra, km. 7,5		14940	Cabra (Córdoba)	Spain	26	Bioenergética Egabrense, S.A.	ES011401000026	2005-06-09		xx	xx		Ctra. A342 de Monturque a Cabra, km. 7,5		14940	Cabra (Córdoba)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0	0	0	50849	0	57264	52676	28807	52676	47725	52676	49878	52676	53077	52676	58738	25799	53193	25350	63185	24901	66464	24452	65207	24003	NA	23554	NA	23106	NA	22657	NA	0	0	0	52676	52676	52676	52676	52676	25799	25350	24901	24452	24003	23554	23106	22657
Spain	100-Holding Account	Bioenergía Santamaría, S.A. 	27	A14595862	open	Account holder	Bioenergía Santamaría, S.A.	Camino Viejo de Benamejí, s/n		14900	Lucena (Córdoba)	Spain	27	Bioenergía Santamaría, S.A.	ES011401000027	2005-06-09		xx	xx		Camino Viejo de Benamejí, s/n		14900	Lucena (Córdoba)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	0	28123	0	54361	0	46957	52675	48474	52675	56883	52675	64420	52675	64505	52675	59887	34646	52642	34043	53135	33440	59304	32837	59114	32235	NA	31632	NA	31029	NA	30426	NA	0	0	0	52675	52675	52675	52675	52675	34646	34043	33440	32837	32235	31632	31029	30426
Spain	100-Holding Account	Coansa, S.A. 	28	A41918574	closed	Account holder	Coansa, S.A.	Ctra. de Arjona, 4,7		23740	Andújar (Jaén)	Spain	28	Coansa, S.A.	ES012301000028	2005-06-09	2012-10-22	-	-		Ctra. de Arjona, 4,7		23740	Andújar (Jaén)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	39855	42812	39855	40204	39855	38693	46910	52739	45880	59067	45880	41142	46910	39955	45053	0										NA		NA		NA		NA	39855	39855	39855	46910	45880	45880	46910	45053	0	0	0	0	0	0	0	0
Spain	100-Holding Account	Cogeneración Villaricos, S.A. - Covisa 	29	A41757998	open	Account holder	Cogeneración Villaricos, S.A. - Covisa	campus Palmas Altas, C/ Energía Solar, 1		41018	Sevilla (Sevilla)	Spain	29	Cogeneración Villaricos, S.A. - Covisa	ES010401000029	2005-06-09					Ctra. de Garrucha a Águilas, s/n		04618	Cuevas de Almanzora (Almería)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	100317	45415	100317	20516	100317	57429	83703	96482	83703	44318	83703	46515	83703	47627	83703	47952	3090	44199	2765	80068	2450	97502	2144	102103	1848	NA	1561	NA	1284	NA	1018	NA	100317	100317	100317	83703	83703	83703	83703	83703	3090	2765	2450	2144	1848	1561	1284	1018
Spain	100-Holding Account	Compañía Energética Pata de Mulo, S.L. 	30	B91189084	open	Account holder	Compañía Energética Pata de Mulo, S.L.	Paseo de la Castellana, 83-85		28046	Madrid	Spain	30	Compañía Energetica de Pata de Mulo, S.L.	ES011401000030	2005-06-09		-	-		Ctra.A-379 km 25	Apartado de correos 249	14500	Puente Genil (Córdoba)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	63634	54656	84677	64068	84677	65071	60866	66013	60866	66907	60866	66039	60866	68554	60866	66681	31484	73260	30936	66722	30388	71987	29841	52709	29293	NA	28745	NA	28197	NA	27649	NA	63634	84677	84677	60866	60866	60866	60866	60866	31484	30936	30388	29841	29293	28745	28197	27649
Spain	100-Holding Account	Lactalis Forlasa, S.L.U. 	31	B02005296	closed	Account holder	Lactalis Forlasa, S.L.U.	Avda. Reyes Católicos, 135		02600	Villarobledo (Albacete)	Spain	31	forlasa	ES012901000032	2005-06-09	2012-05-15	-	-		Avda. El Romeral, P.I. de Antequera nº 1		29200	Antequera (Málaga)	ES	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	23849	19176	23849	9062	23849	21774	21546	28500	21546	20827	21546	20912	21546	19989	21546	Not Reported										NA		NA		NA		NA	23849	23849	23849	21546	21546	21546	21546	21546	0	0	0	0	0	0	0	0
Spain	100-Holding Account	Enernova Ayamonte, S.A. 	32	A21213772	closed	Account holder	Enernova Ayamonte, S.A.	Finca El Dique. Ctra. Huelva-Portugal, km. 134		21400	Ayamonte (Huelva)	Spain	32	Enernova Ayamonte, S.A.	ES012101000033	2005-06-09	2014-04-24				Finca El Dique. Ctra. Huelva-Portugal, km. 134		21400	Ayamonte (Huelva)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	79392	80626	79392	73464	79392	59296	72413	69477	72413	76646	72413	75317	72413	76877	72413	55237	0	0	0		0		0		0	NA	0	NA	0	NA	0	NA	79392	79392	79392	72413	72413	72413	72413	72413	0	0	0	0	0	0	0	0
Spain	100-Holding Account	Forsean, S.L 	33	B21201728	closed	Account holder	Forsean, S.L	Pza. Xavier Cugat nº 2, Edificio C-3ª Planta		08174	Sant Cugat del Vallés  (Barcelona)	Spain	33	Forsean, S.L	ES012101000034	2005-06-09	2012-02-10	Endesa Cogeneración y Renovables	FMC Foret		Avda. Fco. Montenegro, s/n		21001	Huelva (Huelva)	ES	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	119371	117560	119371	116485	119371	115803	111371	105366	111371	97821	111371	86194	0	0	0											NA		NA		NA		NA	119371	119371	119371	111371	111371	111371	0	0	0	0	0	0	0	0	0	0
Spain	100-Holding Account	Generación Eléctrica Peninsular, S.A. 	34	A83491019	open	Account holder	Generación Eléctrica Peninsular, S.A.	Torre CEPSA- Paseo de la Castellana, 259-A		28046	Madrid (Madrid)	Spain	34	Planta de Cogeneración de Cepsa Química -Fab Palos	ES012101000035	2005-06-09		-	-		P.I. Nuevo Puerto, parc. 43-45		21810	Palos de la Frontera (Huelva)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	124055	128005	124055	121703	124055	132566	115943	102339	115943	96720	116937	128796	116937	126465	116937	110392		128017		123483		110058		120509		NA		NA		NA		NA	124055	124055	124055	115943	115943	116937	116937	116937	0	0	0	0	0	0	0	0
Spain	100-Holding Account	Generación Eléctrica Peninsular, S.A. 	35	A83491019	open	Account holder	Generación Eléctrica Peninsular, S.A.	Torre CEPSA- Paseo de la Castellana, 259-A		28046	Madrid (Madrid)	Spain	35	Planta Cogeneración Cepsa Química,S.A-Guadarranque	ES011101000036	2005-06-09		-	-		Polígono Industrial Guadarranque		11360	San Roque (Cádiz)	ES	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	211153	208840	211153	201914	211153	202890	186746	201496	186746	177096	186746	202815	186746	201480	186746	182214		206366		197365		179574		196691		NA		NA		NA		NA	211153	211153	211153	186746	186746	186746	186746	186746	0	0	0	0	0	0	0	0
