National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Austria	100-Holding Account	Vetropack Austria GmbH 	11	FN 101692 y	open	Account holder	Vetropack Austria GmbH	Manker Straße 49		3380	Pöchlarn	Austria	11	Vetropack Kremsmünster	IGL172	2004-01-01				20000.00449	Kremsegger Strasse 27		4550	Kremsmünster	AT	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	59562	64882	59562	64099	59562	69094	63496	73379	63496	72657	63496	67740	63496	59776	63496	65830	66255	67305	65023	64209	63780	64647	62528	66471	61268	NA	59998	NA	58716	NA	57433	NA	59562	59562	59562	63496	63496	63496	63496	63496	66255	65023	63780	62528	61268	59998	58716	57433
Austria	100-Holding Account	voestalpine Stahl Donawitz GmbH 	12	FN 86361 b	closed	Account holder	voestalpine Stahl Donawitz GmbH	Kerpelystraße 199		8700	Leoben-Donawitz	Austria	12	Energiepark Donawitz	IVA066	2004-01-01	2013-08-13			20000.00319	Kerpelystraße 199		8700	Leoben	AT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	984831	914519	984831	797926	984831	860293	626610	712134	626610	808481	626610	1056837	626610	1164438	626610	1036702										NA		NA		NA		NA	984831	984831	984831	626610	626610	626610	626610	626610	0	0	0	0	0	0	0	0
Austria	100-Holding Account	voestalpine Stahl Donawitz GmbH 	13	FN 86361 b	open	Account holder	voestalpine Stahl Donawitz GmbH	Kerpelystraße 199		8700	Leoben-Donawitz	Austria	13	Sinteranl., Hochöfen, Stahlwerk Donawitz	IVA065	2004-01-01				20000.00319	Kerpelystraße 199		8700	Leoben	AT	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	1757051	1790128	1757051	1917452	1757051	1925594	1807393	2279216	1807393	1433638	1807393	1469754	1807393	1681929	1807393	1517232	1918954	2918014	1885592	2808536	1851839	2981508	1817734	2772530	1783268	NA	1748463	NA	1713228	NA	1677873	NA	1757051	1757051	1757051	1807393	1807393	1807393	1807393	1807393	1918954	1885592	1851839	1817734	1783268	1748463	1713228	1677873
Austria	100-Holding Account	voestalpine Stahl GmbH 	14	FN 78052 h	closed	Account holder	voestalpine Stahl GmbH	voestalpine-Straße 3		4020	Linz	Austria	14	Voestalpine Kokerei Linz	IVA063	2004-01-01	2013-08-13			20000.00256	voestalpine-Straße  3		4020	Linz	AT	NA	NA	22-Production of coke	NA	NA	NA	NA	NA	NA	1330079	1354079	1330079	1199630	1330079	1096690	985761	914453	985761	626564	985761	916742	985761	905960	985761	961580										NA		NA		NA		NA	1330079	1330079	1330079	985761	985761	985761	985761	985761	0	0	0	0	0	0	0	0
Austria	100-Holding Account	voestalpine Stahl GmbH 	15	FN 78052 h	closed	Account holder	voestalpine Stahl GmbH	voestalpine-Straße 3		4020	Linz	Austria	15	Voestalpine Kraftwerk Linz	IVA064	2004-01-01	2013-08-13			20000.00256	voestalpine-Straße 3		4020	Linz	AT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2129215	2685336	2129215	2722016	2129215	2863003	1771401	2859839	1771401	2304427	1771401	3213138	1771401	3226147	1771401	3182281										NA		NA		NA		NA	2129215	2129215	2129215	1771401	1771401	1771401	1771401	1771401	0	0	0	0	0	0	0	0
Austria	100-Holding Account	voestalpine Stahl GmbH 	16	FN 78052 h	open	Account holder	voestalpine Stahl GmbH	voestalpine-Straße 3		4020	Linz	Austria	16	Voestalpine Stahl Linz	IVA062	2004-01-01				20000.00256	voestalpine-Straße 3		4020	Linz	AT	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	5043811	4084355	5043811	4206897	5043811	4464902	4380526	3743481	4380526	2953589	4380526	3465646	4380526	3192620	4380526	3178129	6861779	8648719	6737251	8698426	6611507	8712811	6484708	8669345	6356793	NA	6227879	NA	6097614	NA	5967119	NA	5043811	5043811	5043811	4380526	4380526	4380526	4380526	4380526	6861779	6737251	6611507	6484708	6356793	6227879	6097614	5967119
Austria	100-Holding Account	voestalpine Stahl GmbH 	17	FN 78052 h	open	Account holder	voestalpine Stahl GmbH	voestalpine-Straße 3		4020	Linz	Austria	17	VOEST-Alpine Stahl Linz (Kalk) Steyrling	IKA120	2004-01-01				20000.00288	voestalpine-Straße 3		4020	Linz	AT	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	340195	336749	340195	322737	340195	329038	325873	332779	325873	259441	325873	339768	325873	335950	325873	303335	304075/64032*****	370764	298793/65057*****	369605	293450/63905*****	366489	288050/62753*****	361988	282593/61601*****	NA	277082/60449*****	NA	271503/59297*****	NA	265904/58145*****	NA	340195	340195	340195	325873	325873	325873	325873	325873	368107	363850	357355	350803	344194	337531	330800	324049
Austria	100-Holding Account	WIEN ENERGIE GmbH 	18	FN 215854h	open	Account holder	WIEN ENERGIE GmbH	Thomas-Klestil-Platz 14		1030	Wien	Austria	18	FHKW Süd Inzersdorf	EFE043	2004-12-22				20000.00041	Rostwalgasse 94		1230	Wien	AT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	4485	6909	4485	3098	4485	2669	6952	4819	6952	3190	6952	2232	6952	2017	6952	21164	2702	64742	2419	45943	2142	31223	1874	22436	1615	NA	1363	NA	1120	NA	886	NA	4485	4485	4485	6952	6952	6952	6952	6952	2702	2419	2142	1874	1615	1363	1120	886
Austria	100-Holding Account	WIEN ENERGIE GmbH 	19	FN 215854h	open	Account holder	WIEN ENERGIE GmbH	Thomas-Klestil-Platz 14		1030	Wien	Austria	19	FHKW Kagran Fernwärme Wien	EFE044	2004-12-23				20000.00039	Skrabalgasse 3		1220	Wien	AT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	7146	5320	7146	7097	7146	6558	4907	3180	4907	6581	4907	3796	4907	1010	4907	1426	1851	2619	3312	25	0	6	0	1	0	NA	0	NA	0	NA	0	NA	7146	7146	7146	4907	4907	4907	4907	4907	1851	3312	0	0	0	0	0	0
Austria	100-Holding Account	WIEN ENERGIE GmbH 	20	FN 215854h	open	Account holder	WIEN ENERGIE GmbH	Thomas-Klestil-Platz 14		1030	Wien	Austria	20	FW Leopoldau Fernwärme Wien	EFE045	2004-12-29				20000.00038	Petritschgasse 1		1210	Wien	AT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	8110	1223	8110	1122	8110	2306	3435	10359	3435	2593	3435	3766	3435	385	3435	5474	2299	46068	2058	39383	1822	30146	1595	24269	1374	NA	1160	NA	953	NA	754	NA	8110	8110	8110	3435	3435	3435	3435	3435	2299	2058	1822	1595	1374	1160	953	754
Austria	100-Holding Account	WIEN ENERGIE GmbH 	21	FN 215854h	closed	Account holder	WIEN ENERGIE GmbH	Thomas-Klestil-Platz 14		1030	Wien	Austria	21	FHKW Arsenal Fernwärme Wien	EFE046	2004-12-30	2015-11-02			20000.00040	Arsenal, Objekt 222		1030	Wien	AT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	9117	5586	9117	11520	9117	8969	4997	11275	4997	27700	4997	2684	4997	396	4997	4522	3658	16666	6546	20746	0		0		0	NA	0	NA	0	NA	0	NA	9117	9117	9117	4997	4997	4997	4997	4997	3658	6546	0	0	0	0	0	0
Austria	100-Holding Account	Ziegelwerk Pichler Wels Gesellschaft m.b.H. 	22	FN 283213 s	open	Account holder	Ziegelwerk Pichler Wels Gesellschaft m.b.H.	Eferdingerstrasse 175		4600	Wels	Austria	22	Ziegelwerk Pichler Wels	IZI145	2004-01-02				1029010238	Eferdinger Straße 175		4600	Wels	AT	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	20930	21214	20930	22773	20930	22915	23086	18851	23086	16063	23086	16645	23086	17813	23086	17098	20495	15096	20139	17029	19779	16496	19415	17159	19046	NA	18676	NA	18300	NA	17922	NA	20930	20930	20930	23086	23086	23086	23086	23086	20495	20139	19779	19415	19046	18676	18300	17922
Austria	100-Holding Account	Wopfinger Baustoffindustrie GmbH 	23	FN 94709 d	open	Account holder	Wopfinger Baustoffindustrie GmbH	Wopfing 156		2754	Waldegg	Austria	23	Wopfinger Baustoffindustrie Waldegg	IKA121	2004-01-02				1016410141	Wopfing 156		2754	Waldegg	AT	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	176207	134306	176207	109795	176207	120094	137792	127437	137792	81786	137792	92829	137792	112283	137792	122691	124431	88827	122270	104663	120084	96957	117874	88464	115641	NA	113386	NA	111103	NA	108811	NA	176207	176207	176207	137792	137792	137792	137792	137792	124431	122270	120084	117874	115641	113386	111103	108811
Austria	100-Holding Account	Wopfinger Baustoffindustrie GmbH 	24	FN 94709 d	open	Account holder	Wopfinger Baustoffindustrie GmbH	Wopfing 156		2754	Waldegg	Austria	24	Wopfinger Zement Waldegg	IZE202	2004-01-02				1016410141	Wopfing 156		2754	Waldegg	AT	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	218927	256750	218927	250538	218927	264133	233270	264657	233270	206648	233270	204382	233270	201195	233270	191315	244038/36287*****	262867	239669/35656*****	260135	235255/35024*****	268048	230800/34393*****	276497	226303/33761*****	NA	221770/33130*****	NA	217185/32499*****	NA	212591/31867*****	NA	218927	218927	218927	233270	233270	233270	233270	233270	280325	275325	270279	265193	260064	254900	249684	244458
Austria	100-Holding Account	Borealis Agrolinz Melamine GmbH 	25	FN 78587 w	open	Account holder	Borealis Agrolinz Melamine GmbH	St. Peter-Strasse 25		4021	Linz	Austria	25	AMI Agrolinz Melamine International Linz	ICH114	2005-07-21				20000.00197	St.-Peter-Straße 25		4021	Linz	AT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	87252	86583	87252	86608	87252	78551	85080	83444	85080	77625	85080	73867	85080	63007	85080	62144	242887	48421	237354	53648	231818	52815	226286	55243	220755	NA	215233	NA	209703	NA	204209	NA	87252	87252	87252	85080	85080	85080	85080	85080	242887	237354	231818	226286	220755	215233	209703	204209
Austria	100-Holding Account	OMV Refining &amp; Marketing GmbH 	26	FN 185462 p	open	Account holder	OMV Refining &amp; Marketing GmbH	Trabrennstraße 6-8		1020	Wien	Austria	26	Raffinerie Schwechat	EMV061	2004-01-02				1033210279	Mannswörther Straße 28		2320	Schwechat	AT	NA	NA	21-Refining of mineral oil	NA	NA	NA	NA	NA	NA	2720740	2826917	2720740	2829983	2720740	2867629	2491436	2565047	2491436	2567934	2491436	2490464	2491436	2530318	2491436	2592526	1803162	2826640	1759171	2713186	1715882	2804050	1675141	2784461	1635202	NA	1595273	NA	1555261	NA	1515471	NA	2720740	2720740	2720740	2491436	2491436	2491436	2491436	2491436	1803162	1759171	1715882	1675141	1635202	1595273	1555261	1515471
Austria	100-Holding Account	OMV Austria Exploration &amp; Production GmbH 	27	FN 241929 d	open	Account holder	OMV Austria Exploration &amp; Production GmbH	Protteserstraße 40		2230	Gänserndorf	Austria	27	OMV Gasstation Aderklaa II	EMV059	2004-01-02					Protteser Straße 40		2230	Gänserndorf	AT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	14881	14437	14881	16376	14881	18458	14214	16785	14214	19353	14214	16192	14214	13843	14214	12675	14551	15883	14298	15249	14045	21180	13792	21511	13539	NA	13285	NA	13032	NA	12779	NA	14881	14881	14881	14214	14214	14214	14214	14214	14551	14298	14045	13792	13539	13285	13032	12779
Austria	100-Holding Account	OMV Austria Exploration &amp; Production GmbH 	28	FN 241929 d	open	Account holder	OMV Austria Exploration &amp; Production GmbH	Protteserstraße 40		2230	Gänserndorf	Austria	28	OMV Gasstation Aderklaa I	EMV060	2004-01-02					Protteser Straße 40		2230	Gänserndorf	AT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	31704	28562	31704	33443	31704	33471	28547	30659	28547	35050	28547	30638	28547	27756	28547	30043	35925	35433	35300	34107	34675	34577	34050	36104	33425	NA	32800	NA	32174	NA	31549	NA	31704	31704	31704	28547	28547	28547	28547	28547	35925	35300	34675	34050	33425	32800	32174	31549
Austria	100-Holding Account	Weindl Gesellschaft m.b.H. 	29	FN 119405 x	closed	Account holder	Weindl Gesellschaft m.b.H.	Weinzierlstrasse 2 und 4		4400	Steyr	Austria	29	Ziegelwerk Weindl Steyr	IZI160	2004-01-02	2012-02-29			1068710720	Weinzierlstrasse 2		4400	Steyr	AT	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	3397	2560	3397	2577	3397	2711	2878	2403	2878	2011	2878	1625	2878		0											NA		NA		NA		NA	3397	3397	3397	2878	2878	2878	2878	0	0	0	0	0	0	0	0	0
Austria	100-Holding Account	Ziegelwerk Lizzi GmbH 	30	FN 171326 a	open	Account holder	Ziegelwerk Lizzi GmbH	Bromberger Strasse 3		2822	Bad Erlach	Austria	30	Ziegelwerk Lizzi Erlach	IZI152	2004-01-01				20000.00461	Brombergerstrasse 3		2822	Bad Erlach	AT	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	1933	1476	1933	779	1933	1292	1605	932	1605	1027	1605	768	1605	502	1605	566	796	604	783	450	769	485	755	740	741	NA	725	NA	711	NA	697	NA	1933	1933	1933	1605	1605	1605	1605	1605	796	783	769	755	741	725	711	697
Austria	100-Holding Account	Zementwerk Hatschek GmbH 	31	FN 160460 x	open	Account holder	Zementwerk Hatschek GmbH	Hatschekstrasse 25		4810	Gmunden	Austria	31	Gmundner Zement Gmunden	IZE077	2004-01-01				20000.00382	Hatschekstrasse 25		4810	Gmunden	AT	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	343437	369924	343437	397422	343437	397936	333309	385307	333309	356692	392937	310139	354992	327781	354992	344237	355431	281768	349257	331127	343011	328182	336700	331383	330320	NA	323879	NA	317358	NA	310813	NA	343437	343437	343437	333309	333309	392937	354992	354992	355431	349257	343011	336700	330320	323879	317358	310813
Austria	100-Holding Account	Salzburg AG für Energie, Verkehr und Telekommunikation 	32	FN 51350 s	open	Account holder	Salzburg AG für Energie, Verkehr und Telekommunikation	Bayerhamerstraße 16		5020	Salzburg	Austria	32	Salzburg AG FHKW Mitte Salzburg	EEW024	2004-01-01				20000.00340	Elisabethkai 52-54		5020	Salzburg	AT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	218621	198113	218621	201676	218621	161374	181423	183430	181423	172716	181423	188359	181423	173642	181423	138093	66770/14404*****	137326	59752/12890*****	110340	52934/11419*****	126649	46332/9995*****	170029	39937/8615*****	NA	33749/7281*****	NA	27762/5989*****	NA	21989/4744*****	NA	218621	218621	218621	181423	181423	181423	181423	181423	81174	72642	64353	56327	48552	41030	33751	26733
Austria	100-Holding Account	Salzburg AG für Energie, Verkehr und Telekommunikation 	33	FN 51350 s	open	Account holder	Salzburg AG für Energie, Verkehr und Telekommunikation	Bayerhamerstraße 16		5020	Salzburg	Austria	33	Salzburg AG FHKW Nord Salzburg	EEW025	2004-01-01				20000.00345	Wasserfeldstrasse 31		5020	Salzburg	AT	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	67510	69577	67510	59344	67510	52437	61991	56928	61991	56009	61991	53194	61991	41109	61991	43014	32492	38286	28393	39473	25154	39411	22016	39367	18977	NA	16037	NA	13192	NA	10449	NA	67510	67510	67510	61991	61991	61991	61991	61991	32492	28393	25154	22016	18977	16037	13192	10449
Austria	100-Holding Account	Salzburg AG für Energie, Verkehr und Telekommunikation 	34	FN 51350 s	closed	Account holder	Salzburg AG für Energie, Verkehr und Telekommunikation	Bayerhamerstraße 16		5020	Salzburg	Austria	34	Salzburg AG FHKW West Salzburg	EEW26-1	2004-01-02	2008-05-01				Strubergasse 21		5020	Salzburg	AT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	5098	0	5098	0	5098	0	NA	Not Reported	NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	5098	5098	5098	0	0	0	0	0	0	0	0	0	0	0	0	0
Austria	100-Holding Account	Salzburg AG für Energie, Verkehr und Telekommunikation 	35	FN 51350 s	closed	Account holder	Salzburg AG für Energie, Verkehr und Telekommunikation	Bayerhamerstraße 16		5020	Salzburg	Austria	35	Salzburg AG HW Süd Salzburg	EFE035	2004-01-02	2013-05-15				Mühlbacherhofweg 3		5020	Salzburg	AT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	1750	502	1750	261	1750	9	411	0	411	0	411	0	411	0	411	0										NA		NA		NA		NA	1750	1750	1750	411	411	411	411	411	0	0	0	0	0	0	0	0
Austria	100-Holding Account	Salzburg AG für Energie, Verkehr und Telekommunikation 	36	FN 51350 s	closed	Account holder	Salzburg AG für Energie, Verkehr und Telekommunikation	Bayerhamerstraße 16		5020	Salzburg	Austria	36	Salzburg AG LKH Salzburg	EFE049	2004-01-02	2013-05-21				Müllner Hauptstrasse 48		5020	Salzburg	AT	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	6753	8761	6753	9149	6753	11529	7684	7295	7684	7904	7684	8564	7684	6404	7684	946										NA		NA		NA		NA	6753	6753	6753	7684	7684	7684	7684	7684	0	0	0	0	0	0	0	0
