National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Ireland 	100-Holding Account	Wyeth Nutritionals Ireland Limited 	12	393631	open	Account holder	Wyeth Nutritionals Ireland Limited	Tomdeely North	Ringaskiddy	Askeaton	Limerick	Ireland 	12	Wyeth Nutritionals Ireland Limited	IE-GHG014	2005-09-09					Wyeth Nutritionals Ireland Limited	Co Limerick	Limerick	Askeaton	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	36392	40469	36392	41127	36392	41822	43007	44124	43007	42805	43007	38312	43007	39441	43007	38373	24102	36273	21569	37816	29079	37170	28555	37667	28030	NA	27506	NA	26982	NA	26458	NA	36392	36392	36392	43007	43007	43007	43007	43007	24102	21569	29079	28555	28030	27506	26982	26458
Ireland 	100-Holding Account	Lakeland Dairies Co-operative Society Limited 	13	Co-operative Society	open	Account holder	Lakeland Dairies Co-operative Society Limited	Church Street		Cavan	Killeshandra	Ireland 	13	Bailieboro Foods Limited	IE-GHG015	2005-09-09					Lear		Cavan	Bailieborough	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	17464	11162	17464	11243	17464	17592	18339	17808	18747	17620	33237	34981	33237	38229	33237	38626	24358	39980	23922	41877	23485	39507	23049	55053	22615	NA	22179	NA	21745	NA	21311	NA	17464	17464	17464	18339	18747	33237	33237	33237	24358	23922	23485	23049	22615	22179	21745	21311
Ireland 	100-Holding Account	Synergen Power Limited Power Plant 	14	289737	open	Account holder	Synergen Power Limited Power Plant	Pigeon House Road		Dublin 4	Ringsend	Ireland 	14	Dublin Bay Power Plant	IE-GHG016	2005-09-13					Pigeon House Road		Dublin 4	Ringsend	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	929783	1131166	929783	1082706	929783	1181611	774735	1184401	774735	1008362	774735	1114910	774735	1031307	774735	949038		1088618		1094267		1137015		995019		NA		NA		NA		NA	929783	929783	929783	774735	774735	774735	774735	774735	0	0	0	0	0	0	0	0
Ireland 	100-Holding Account	Premier Proteins {2000} Limited 	15	316676	closed	Account holder	Premier Proteins {2000} Limited	Poolboy		County Galway	Ballinasloe	Ireland 	15	Premier Proteins	IE-GHG017	2005-09-09	2012-09-17				Poolboy		County Galway	Ballinasloe	IE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	1530	30	1530	271	1530	211	735	258	735	367	735	393	735	497	0	0										NA		NA		NA		NA	1530	1530	1530	735	735	735	735	0	0	0	0	0	0	0	0	0
Ireland 	100-Holding Account	MSD International GmbH t/a MSD Ireland (Brinny) 	16		open	Account holder	MSD International GmbH t/a MSD Ireland (Brinny)	Brinny		County Cork	Innishannon	Ireland 	16	MSD International GmbH t/a MSD Ireland (Brinny)	IE-GHG018	2005-09-13					Brinny		Cork	Innishannon	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	11711	10889	11711	11221	11711	11017	12120	11257	12120	11079	12120	10741	12120	11631	12120	12018	10257	10004	10079	12974	9898	11888	9716	12605	9532	NA	9346	NA	9158	NA	8969	NA	11711	11711	11711	12120	12120	12120	12120	12120	10257	10079	9898	9716	9532	9346	9158	8969
Ireland 	100-Holding Account	Guerbet Ireland Unlimited Company 	17	177470	open	Account holder	Guerbet Ireland Unlimited Company	Damastown Industrial Estate	Mulhuddart	D15 YE36	Dublin	Ireland 	17	Guerbet Ireland Unlimited Company	IE-GHG019	2005-09-09					Damastown Industrial Estate	Mulhuddart	Dublin 15	Dublin	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	8874	8732	8874	9051	8874	8426	9166	7316	9166	7961	9166	7699	9166	7858	9166	8530	7263	6898	7137	7465	7009	7813	6880	8927	6750	NA	6618	NA	6485	NA	6351	NA	8874	8874	8874	9166	9166	9166	9166	9166	7263	7137	7009	6880	6750	6618	6485	6351
Ireland 	100-Holding Account	PSE Kinsale Energy Limited 	18	904997	open	Account holder	PSE Kinsale Energy Limited	Mahon Industrial Estate		Cork	Blackrock	Ireland 	18	Kinsale Head Gas Field	IE-GHG020	2005-09-09					Platform Alpha	Kinsale Head Gas Field	Cork	Celtic Sea	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	76841	60176	76841	51170	76841	51244	66636	58327	66636	43054	66636	44091	66636	40945	66636	39035	48201	37124	47364	34828	46517	29669	45661	24346	22398	NA	21962	NA	21519	NA	21076	NA	76841	76841	76841	66636	66636	66636	66636	66636	48201	47364	46517	45661	22398	21962	21519	21076
Ireland 	100-Holding Account	Beamish &amp; Crawford plc 	19	2616	closed	Account holder	Beamish &amp; Crawford plc	South Main Street		County Cork	Cork	Ireland 	19	Beamish &amp; Crawford	IE-GHG021	2005-09-08	2010-06-30				South Main Street		County Cork	Cork	IE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	3038	3322	3038	3357	3038	3158	3090	2935	3090	765	0		0		0											NA		NA		NA		NA	3038	3038	3038	3090	3090	0	0	0	0	0	0	0	0	0	0	0
Ireland 	100-Holding Account	Genzyme Ireland Limited 	20	316537	open	Account holder	Genzyme Ireland Limited	IDA Industrial Park		Waterford	Old Kilmeaden Road	Ireland 	20	Genzyme Ireland Limited	IE-GHG022	2005-09-09					IDA Industrial Park		Waterford	Old Kilmeaden Road	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	6325	4510	7266	4520	8782	4602	6788	4925	6788	5130	6788	5919	6788	5162	6788	4732	3986	4417	3917	4046	3846	3905	3775	4695	3704	NA	3632	NA	3559	NA	3486	NA	6325	7266	8782	6788	6788	6788	6788	6788	3986	3917	3846	3775	3704	3632	3559	3486
Ireland 	100-Holding Account	Eli Lilly S.A. 	21	902873	open	Account holder	Eli Lilly S.A.	Dunderrow		Cork	Kinsale	Ireland 	21	Eli Lilly S.A. - Irish Branch	IE-GHG023	2005-09-09					Dunderrow		County Cork	Kinsale	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	14366	10742	14366	12387	14366	12010	12877	12678	12877	13344	12877	16549	12877	11674	12877	10539	9716	10577	9547	10821	9376	12761	9203	15602	9030	NA	8853	NA	8675	NA	8496	NA	14366	14366	14366	12877	12877	12877	12877	12877	9716	9547	9376	9203	9030	8853	8675	8496
Ireland 	100-Holding Account	Diageo Ireland 	22	22876	open	Account holder	Diageo Ireland	St. James' Gate		Dublin 8	Dublin	Ireland 	22	St. James's Gate Brewery	IE-GHG024	2005-09-09					St. James's Gate		Dublin 8	Dublin	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	71911	64514	71911	60213	71911	62547	73912	59421	73912	57833	73912	55294	73912	58154	73912	52199	24756	52715	22156	53650	19628	53443	17178	52713	14808	NA	12514	NA	10294	NA	8153	NA	71911	71911	71911	73912	73912	73912	73912	73912	24756	22156	19628	17178	14808	12514	10294	8153
Ireland 	100-Holding Account	Pfizer Ireland Pharmaceuticals 	23	490938	open	Account holder	Pfizer Ireland Pharmaceuticals	Operations Support Group	Ringaskiddy	Ringaskiddy	Cork	Ireland 	23	Pfizer Ireland Pharmaceuticals	IE-GHG025	2005-09-13					Ringaskiddy API Plant		Cork	Ballintaggart	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	7184	16838	7184	16030	7184	14262	19963	15070	19963	16764	19963	14979	19963	14794	19963	12663	13462	12214	13228	12475	12991	11618	12753	11819	12511	NA	12268	NA	12020	NA	11772	NA	7184	7184	7184	19963	19963	19963	19963	19963	13462	13228	12991	12753	12511	12268	12020	11772
Ireland 	100-Holding Account	Pfizer Ireland Pharmaceuticals 	24	490938	open	Account holder	Pfizer Ireland Pharmaceuticals	Operations Support Group	Ringaskiddy	Ringaskiddy	Cork	Ireland 	24	The Pfizer Biotech Campus at Grange Castle	IE-GHG026	2005-09-13					Grange Castle International Business Park		Dublin 22	Clondalkin	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	16867	22348	16915	23041	17105	23978	26771	24278	26771	26728	47240	34983	43075	33836	43075	35122	17713	34391	17405	33191	17094	33606	16779	33083	16461	NA	16140	NA	15815	NA	15489	NA	16867	16915	17105	26771	26771	47240	43075	43075	17713	17405	17094	16779	16461	16140	15815	15489
Ireland 	100-Holding Account	Diageo Ireland 	25	22876	closed	Account holder	Diageo Ireland	St. James' Gate		Dublin 8	Dublin	Ireland 	25	St. Francis Abbey Brewery (Diageo Global Supply)	IE-GHG027	2005-09-09	2015-01-21				Parliament Street		Kilkenny	Irishtown	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	7315	7741	7315	6887	7315	5821	8609	5691	8609	4433	8609	4085	8609	3191	8609	3002	2330	2615	2085	405	0		0		0	NA	0	NA	0	NA	0	NA	7315	7315	7315	8609	8609	8609	8609	8609	2330	2085	0	0	0	0	0	0
Ireland 	100-Holding Account	Diageo Ireland 	26	22876	closed	Account holder	Diageo Ireland	St. James' Gate		Dublin 8	Dublin	Ireland 	26	Dundalk Brewery	IE-GHG028	2005-09-09	2014-06-12				Carrick Road		County Louth	Dundalk	IE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	6228	6539	6228	6088	6228	4883	6811	4697	6811	4726	6811	4539	6811	3896	6811	3603	3783	2519	0		0		0		0	NA	0	NA	0	NA	0	NA	6228	6228	6228	6811	6811	6811	6811	6811	3783	0	0	0	0	0	0	0
Ireland 	100-Holding Account	Lakeland Dairies Co-operative Society Limited 	27	Co-operative Society	open	Account holder	Lakeland Dairies Co-operative Society Limited	Church Street		Cavan	Killeshandra	Ireland 	27	Killeshandra Site	IE-GHG031	2005-09-08					Church Street		Cavan	Killeshandra	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	6668	5017	6668	4656	6668	7416	8351	6289	8351	5804	8351	6279	8351	7002	8351	6818	4574	7436	4277	9516	3988	10949	3706	10783	3429	NA	3161	NA	2900	NA	2648	NA	6668	6668	6668	8351	8351	8351	8351	8351	4574	4277	3988	3706	3429	3161	2900	2648
Ireland 	100-Holding Account	Lakeland Dairies Co-operative Society Limited 	28	Co-operative Society	closed	Account holder	Lakeland Dairies Co-operative Society Limited	Church Street		Cavan	Killeshandra	Ireland 	28	Lough Egish Site	IE-GHG032	2005-09-08	2012-09-18				Lough Egish		County Monaghan	Tullynahinera	IE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	18930	22510	18930	17094	18930	19806	24066	18087	24066	17917	24066	2498	24066	0	24066	0										NA		NA		NA		NA	18930	18930	18930	24066	24066	24066	24066	24066	0	0	0	0	0	0	0	0
Ireland 	100-Holding Account	MSD International GmbH t/a MSD Ireland (Rathdrum) 	29		closed	Account holder	MSD International GmbH t/a MSD Ireland (Rathdrum)	Rathdrum		Wicklow	Rathdrum	Ireland 	29	MSD Ireland (Rathdrum)	IE-GHG035	2005-09-13	2017-04-04				Copse		Wicklow	Rathdrum	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	10790	7023	10790	7280	10790	7228	9477	2931	9477	3650	9477	4149	9477	3146	9477	2211	2166	3223	4246	3228	4170	3477	4094	2155	0	NA	0	NA	0	NA	0	NA	10790	10790	10790	9477	9477	9477	9477	9477	2166	4246	4170	4094	0	0	0	0
Ireland 	100-Holding Account	College Proteins 	30	136971	open	Account holder	College Proteins	College Road	Nobber	Meath	Meath	Ireland 	30	Farragh Proteins	IE-GHG037	2005-09-14					Monery		Cavan	Crossdoney	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3247	454	3247	10	3247	1247	1363	9383	1363	4319	1363	7579	1363	7970	1363	10521	6446	15469	6249	9749	6052	12027	5859	16562	5668	NA	5478	NA	5289	NA	5105	NA	3247	3247	3247	1363	1363	1363	1363	1363	6446	6249	6052	5859	5668	5478	5289	5105
Ireland 	100-Holding Account	Limerick Alumina Refining Limited 	31	231248	open	Account holder	Limerick Alumina Refining Limited	Aughinish Island		Limerick	Askeaton	Ireland 	31	Aughinish Alumina	IE-GHG038	2005-09-13					Aughinish Island	Askeaton	County Limerick	Askeaton	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1073318	1157505	1073318	1421109	1073318	1446979	1146694	1009785	1146694	883273	1146694	1031153	1146694	1028687	1146694	1047400	821556	1345722	807261	1304817	792966	1301948	778671	1235106	764376	NA	750080	NA	735785	NA	721490	NA	1073318	1073318	1073318	1146694	1146694	1146694	1146694	1146694	821556	807261	792966	778671	764376	750080	735785	721490
Ireland 	100-Holding Account	St. James's Hospital Board 	32	Statutory Body	open	Account holder	St. James's Hospital Board	Technical Services		Dublin 8	St James Hospital	Ireland 	32	St. James's Hospital	IE-GHG041	2005-01-01					James's Street		Dublin 8	Dublin	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	7643	8663	7643	8475	7643	8381	8800	8665	8800	9095	8800	8784	8800	7034	8800	9458	5739	8915	5137	7395	4550	8064	3980	10748	3429	NA	2895	NA	2379	NA	1882	NA	7643	7643	7643	8800	8800	8800	8800	8800	5739	5137	4550	3980	3429	2895	2379	1882
Ireland 	100-Holding Account	CRH plc 	33	12965	open	Account holder	CRH plc	42 Fitzwilliam Square		Dublin	Dublin 2	Ireland 	33	Irish Cement Limited (Limerick Works)	IE-GHG042	2005-01-01					Irish Cement Limited	Limerick Works	Limerick	Castlemungret	IE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	824581	844873	824581	794696	824581	816699	854357	791050	854357	438699	854357	307799	854357	246024	854357	223129	331499	240012	325741	418005	639830	569853	628058	703030	616159	NA	604143	NA	591979	NA	579771	NA	824581	824581	824581	854357	854357	854357	854357	854357	331499	325741	639830	628058	616159	604143	591979	579771
Ireland 	100-Holding Account	CRH plc 	34	12965	open	Account holder	CRH plc	42 Fitzwilliam Square		Dublin	Dublin 2	Ireland 	34	Irish Cement Limited (Platin Works)	IE-GHG043	2005-01-01					Irish Cement Limited	Platin Works	Meath	Drogheda	IE	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	1425029	1467121	1425029	1463511	1425029	1471581	1496902	1245764	1496902	608446	1498824	488037	1720587	469231	1855721	694319	1203575	734302	1182670	841412	1161520	869546	1140148	875299	1118547	NA	1096735	NA	1074651	NA	1052491	NA	1425029	1425029	1425029	1496902	1496902	1498824	1720587	1855721	1203575	1182670	1161520	1140148	1118547	1096735	1074651	1052491
Ireland 	100-Holding Account	CRH plc 	35	12965	open	Account holder	CRH plc	42 Fitzwilliam Square		Dublin	Dublin 2	Ireland 	35	Clogrennane Lime Ltd.	IE-GHG044	2005-09-09					Clogrennane		County Carlow	Carlow	IE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	102938	102289	102938	103574	102938	77870	109257	69000	109257	47789	109257	58194	109257	53324	109257	65887	83997	68309	82538	61077	81062	66861	79571	59179	78063	NA	76541	NA	75000	NA	73453	NA	102938	102938	102938	109257	109257	109257	109257	109257	83997	82538	81062	79571	78063	76541	75000	73453
Ireland 	100-Holding Account	Premier Periclase Limited 	36	59188	open	Account holder	Premier Periclase Limited	Boyne Road	Drogheda	Louth	Drogheda	Ireland 	36	Premier Periclase Limited	IE-GHG045	2005-09-09					Boyne Road		Louth	Drogheda	IE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	220343	223703	220343	211580	220343	211807	286256	196490	286256	176616	286256	217706	286256	224022	286256	228690	174184	199611	171159	208546	168099	161885	165005	154250	161879	NA	158722	NA	155527	NA	152319	NA	220343	220343	220343	286256	286256	286256	286256	286256	174184	171159	168099	165005	161879	158722	155527	152319
Ireland 	100-Holding Account	CRH plc 	37	12965	closed	Account holder	CRH plc	42 Fitzwilliam Square		Dublin	Dublin 2	Ireland 	37	Ormonde  Brick  Ltd.	IE-GHG047	2005-09-09	2010-09-03				Ardra		County Kilkenny	Castlecomer	IE	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	11689	8746	11689	8736	11689	6995	9219	4133	9219	11	0	0	0		0											NA		NA		NA		NA	11689	11689	11689	9219	9219	0	0	0	0	0	0	0	0	0	0	0
Ireland 	100-Holding Account	United Fish Industries 	38	8639	open	Account holder	United Fish Industries	Donegal Road		Donegal	Killybegs	Ireland 	38	United Fish Industries	IE-GHG048	2005-09-09					Donegal Road		Donegal	Killybegs	IE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	12265	11847	12265	6615	12265	5129	9177	10779	9177	7078	9177	9263	9177	6365	9177	10893	8306	10934	8161	9570	8015	9963	5039	8334	4943	NA	4847	NA	4749	NA	4651	NA	12265	12265	12265	9177	9177	9177	9177	9177	8306	8161	8015	5039	4943	4847	4749	4651
