National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Portugal 	100-Holding Account	Certelha  Industria de Ceramica, Lda 	11	500752184	closed	Account holder	Certelha  Industria de Ceramica, Lda	Bicaranho		3780	Anadia	Portugal 	11	Certelha	109	2005-11-25	2008-06-30			100009066	Bicaranho		3780	Anadia	PT	40.48	-8.48	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	3186	1875	3186	1574	3186	341	NA	Not Reported	NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	3186	3186	3186	0	0	0	0	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	Adelino Duarte da Mota, S.A 	12	500306087	open	Account holder	Adelino Duarte da Mota, S.A	Apartado 8		3105	Meirinhas- Pombal	Portugal 	12	Adelino Duarte da Mota, S.A	167	2005-11-25					Apartado 8, Meirinhas, Pombal		3106-601	Meirinhas	PT	39.84	-8.7	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	42346	36919	42346	36371	42346	37256	54309	43002	57265	35947	67372	43820	67372	41516	67372	28425	14076	27411	13831	28724	26892	26445	26408	29775	25923	NA	25438	NA	24953	NA	24469	NA	42346	42346	42346	54309	57265	67372	67372	67372	14076	13831	26892	26408	25923	25438	24953	24469
Portugal 	100-Holding Account	NISA-Indústria Transformadora de Celulose e Papel, 	13	500658625	closed	Account holder	NISA-Indústria Transformadora de Celulose e Papel,	Estrada Nacional 118, Km 38		2130	Benavente	Portugal 	13	NISA-Indústria Transformadora de Celulose e Papel,	62	2005-11-25				100002278	Estrada Nacional 118,  Km 38		2130	Benavente	PT	38.93	-8.78	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	3059	1423	3059	1158	3059		NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	3059	3059	3059	0	0	0	0	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	CEPABIL - Cerâmica de Tijolos e Pavimentos, S.A. 	14	502154730	closed	Account holder	CEPABIL - Cerâmica de Tijolos e Pavimentos, S.A.	Apartado 34		3780	Avelãs de Caminho	Portugal 	14	CEPABIL - Cerâmica de Tijolos e Pavimentos, S.A.	111	2005-11-25	2012-11-01			100008226	Apartado 34		3780	Avelãs de Caminho	PT	40.48	-8.43	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	8539	9624	8539	7804	8539	8059	9489	6675	9489	5902	9489	7172	9489	5014	9489	0										NA		NA		NA		NA	8539	8539	8539	9489	9489	9489	9489	9489	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	Calcidrata 	15	501188509	open	Account holder	Calcidrata	Estrada 5 de Outubro, Pé da Pedreira		2025-161	Alcanede	Portugal 	15	Calcidrata	50	2005-11-25				100005057	Estrada 5 de Outubro, Pé da Pedreira		2025-161	Alcanede	PT	39.41	-8.82	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	26702	23800	26702	25320	26702	26829	87982	32004	87982	32728	87982	33324	87982	35646	87982	34020	45688	30787	44894	27888	44092	26980	43280	26460	42460	NA	41632	NA	40794	NA	39953	NA	26702	26702	26702	87982	87982	87982	87982	87982	45688	44894	44092	43280	42460	41632	40794	39953
Portugal 	100-Holding Account	Sobralcer - Cerâmica do Sobral, Lda 	16	500252483	closed	Account holder	Sobralcer - Cerâmica do Sobral, Lda	R. Melos e Cunha, Apartado 51		3884	Sobral - Ovar	Portugal 	16	Sobralcer - Cerâmica do Sobral, Lda	224	2005-11-25				100009280	R. Melos e Cunha, Apartado 51		3884	Sobral - Ovar	PT	40.87	-8.59	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	3801	0	3801	0	3801	0	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	3801	3801	3801	0	0	0	0	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	Cetipal - Cerâmica de Tijolos e Pavimentos, S.A 	17	500636877	open	Account holder	Cetipal - Cerâmica de Tijolos e Pavimentos, S.A	Apartado 10, Aguada de Baixo, Águeda		3754-906	Aguada de Baixo	Portugal 	17	Cetipal - Cerâmica de Tijolos e Pavimentos, S.A.	115	2005-11-25				100009081	Apartado 10, Aguada de Baixo, Águeda		3754-906	Aguada de Baixo	PT	40.5	-8.44	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	5998	6454	5998	6044	5998	3259	7471	15	7471	3	7471	6	7471	4	7471	3	9319	3416	9157	156	8993	144	8827	214	8660	NA	8492	NA	8321	NA	8149	NA	5998	5998	5998	7471	7471	7471	7471	7471	9319	9157	8993	8827	8660	8492	8321	8149
Portugal 	100-Holding Account	Cerâmica F. Santiago, Lda. 	18	500601429	open	Account holder	Cerâmica F. Santiago, Lda.	Cumeira de Cima - Juncal		2480-801	Juncal - Porto de Mós	Portugal 	18	Cerâmica F. Santiago, Lda.	112	2005-11-25				100005157	Cumeira de Cima - Juncal		2480-78	Juncal - Porto de Mós	PT	39.58	-8.89	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	7352	8275	7352	7073	7352	6582	10062	6130	10062	4440	10062	3875	10062	3223	10062	1437	6124	2910	7598	854	7462	432	7325	406	7186	NA	7045	NA	6904	NA	6760	NA	7352	7352	7352	10062	10062	10062	10062	10062	6124	7598	7462	7325	7186	7045	6904	6760
Portugal 	100-Holding Account	Cersan 2 - Cerâmica de Coruche, lda 	19	500636850	closed	Account holder	Cersan 2 - Cerâmica de Coruche, lda	Santo André		2100	Coruche	Portugal 	19	Cerâmica de Santo André	131	2005-11-25	2011-08-10			100005863	Santo André		2100	Coruche	PT	38.96	-8.51	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	2321	0	2321	0	2321	0	0	0	0	0	0	0	0	0	0											NA		NA		NA		NA	2321	2321	2321	0	0	0	0	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	Manuel Piedade Batista e Irmão, Lda 	20	501352392	closed	Account holder	Manuel Piedade Batista e Irmão, Lda	Rua 12 de Janeiro, Viegas , n.º 75/77		2025-251	Alcanede	Portugal 	20	Batista &amp; Irmão	51	2005-11-25	2011-10-28			100005764	Rua 12 de Janeiro Viegas, n.º 75-77		2025-251	Viegas	PT	39.41	-8.82	6-Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces	NA	NA	NA	NA	NA	NA	19716	17070	19716	15634	19716	17060	0	11400	0	0	0	0	0	0	0											NA		NA		NA		NA	19716	19716	19716	0	0	0	0	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	A. Silva &amp; Silva - Cerâmica, S.A. 	21	502888555	open	Account holder	A. Silva &amp; Silva - Cerâmica, S.A.	Quinta do Outeiro, Apartado 7		2841-905	Seixal	Portugal 	21	A. Silva &amp; Silva - Cerâmica, S.A.	116	2005-11-25				100003946	Alto do Estanqueiro - Montijo		2870-606	Montijo	PT	38.68	-8.92	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	6373	7021	6373	6034	6373	4471	6528	3816	7494	4280	9010	5193	9010	3959	9010	1080	3694	Not Reported	3631	Not Reported	3566	Not Reported	3500	Not Reported	3434	NA	3366	NA	3299	NA	3231	NA	6373	6373	6373	6528	7494	9010	9010	9010	3694	3631	3566	3500	3434	3366	3299	3231
Portugal 	100-Holding Account	Cerâmica Vala, Lda 	22	500062226	closed	Account holder	Cerâmica Vala, Lda	Avenida Estados Unidos da América, n.º 97 - 1 Dto		1700-167	Lisboa	Portugal 	22	Cerâmica Vala, Lda	90	2005-11-25	2013-12-13			100005093	Cruz da Légua		2480-100	Pedreiras	PT	39.59	-8.87	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	5582	2517	5582	1534	5582	1951	3714	1116	3714	1515	3714	849	3714	0	3714	0	0	Not Reported	0	Not Reported	0	Not Reported	0	Not Reported	0	NA	0	NA	0	NA	0	NA	5582	5582	5582	3714	3714	3714	3714	3714	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	Tejo Energia, S.A 	23	502869674	open	Account holder	Tejo Energia, S.A	Central Termoeléctrica do Pego EN 118, Km 142,1, Pego, Abrantes - Apartado 12		2205-380	Pego	Portugal 	23	Central Termoeléctrica do Pego	77	2005-11-25				100005065	Central Termoeléctrica do Pego		2205-380	Pego	PT	39.46	-8.11	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3801434	4185468	3801434	3956852	3801434	3266563	2727371	3217938	2746044	2835753	2747507	1619544	2747507	2136959	2747507	3188162		2767994		2700890		3615854		3260878		NA		NA		NA		NA	3801434	3801434	3801434	2727371	2746044	2747507	2747507	2747507	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	PortucelSoporcel Cogeração de Energia, S.A. 	24	508101174	open	Account holder	PortucelSoporcel Cogeração de Energia, S.A.	Pólo Industrial da Portucel, Mitrena		2901-861	Setúbal	Portugal 	24	Central de Cogeração da Soporgen	56	2005-11-25				100004332	Complexo industrial da Soporcel, Lavos - Figueira		3090-458	Lavos	PT	40.05	-8.85	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	239942	232418	239942	240139	239942	244480	239306	232912	239306	240755	239306	192477	239306	236798	239306	260734		271101		283507		253496		81429		NA		NA		NA		NA	239942	239942	239942	239306	239306	239306	239306	239306	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	ENERGIN - Sociedade de Produção de Electriidade e 	25	504872397	open	Account holder	ENERGIN - Sociedade de Produção de Electriidade e	Av. 24 de Julho, n.º12		1249-300	Lisboa	Portugal 	25	Central de Cogeração da Energin	60	2005-11-25				100005074	Rua Clement Dumolin		8625-106	Póvoa de Santa Iria	PT	38.85	-9.06	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	205256	193404	205256	207945	205256	212065	225955	194466	225955	194889	225955	200665	225955	198556	225955	201523	9221	198592	8252	13373	7310	Not Reported	6399	Not Reported	5515	NA	4661	NA	3834	NA	3037	NA	205256	205256	205256	225955	225955	225955	225955	225955	9221	8252	7310	6399	5515	4661	3834	3037
Portugal 	100-Holding Account	J. Umbelino Silva Monteiro, S.A. 	26	500443025	closed	Account holder	J. Umbelino Silva Monteiro, S.A.	Rua do Areeiro		3100	Meirinhas	Portugal 	26	J. Umbelino Silva Monteiro, S.A.	201	2005-11-25				100008670	Rua do Areeiro		3100	Meirinhas	PT	39.84	-8.7	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	9625	15080	9625	14231	9625	14383	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	9625	9625	9625	0	0	0	0	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	Cerâmica Certrês, Lda. 	27	500061823	closed	Account holder	Cerâmica Certrês, Lda.	Rua da Cerâmica		3070-082	Mira	Portugal 	27	Cerâmica Certrês, Lda.	117	2005-11-25	2012-07-18			100008609	Rua da Cerâmica		3070	Mira	PT	40.41	-8.73	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	1782	0	1782	0	1782	0	218	0	218	0	0	0	0	0	0	Not Reported		Not Reported		Not Reported		Not Reported				NA		NA		NA		NA	1782	1782	1782	218	218	0	0	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	Cerâmica Rosário S.A. 	28	500062099	closed	Account holder	Cerâmica Rosário S.A.	Rua José do Pisão, lote 54 - 3º P		2560	Santa Cruz	Portugal 	28	Cerâmica Rosário S.A.	91	2005-11-25	2012-06-22			100005032	Estrada Nacional 114		2520	Santa Cruz	PT	39.33	-9.28	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	9032	6240	9032	6267	9032	8863	8913	6448	8913	2554	0	0	0	0	0											NA		NA		NA		NA	9032	9032	9032	8913	8913	0	0	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	Cerâmica do Prado Infante, Lda. 	29	500330972	closed	Account holder	Cerâmica do Prado Infante, Lda.	Estrada do Pesinho		6230	Telhado	Portugal 	29	Cerâmica do Prado Infante, Lda.	118	2005-11-25				100008689	Estrada do Pesinho		6230	Telhado	PT	41.44	-8.45	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	4347	872	4347	219	4347	0	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	4347	4347	4347	0	0	0	0	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	SEVA - Sociedade Energética de Valdante, S.A. 	30	502159774	closed	Account holder	SEVA - Sociedade Energética de Valdante, S.A.	Valdante - Ronfe - Guimarães		4801-909	Guimarães	Portugal 	30	SEVA - Sociedade Energética de Valdante, S.A.	1	2005-11-25	2011-05-11				Valdante - Ronfe - Guimarães		4801-909	Guimarães	PT	41.43	-8.38	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	38789	29236	38789	24945	38789	25481	29835	24560	29835	25616	29835	24936	29835	9506	0	Not Reported										NA		NA		NA		NA	38789	38789	38789	29835	29835	29835	29835	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	CEMOPOL  -  Celuloses Moldadas Portuguesas, SA. 	31	502163020	open	Account holder	CEMOPOL  -  Celuloses Moldadas Portuguesas, SA.	Pq. Industrial Manuel da Mota, Lt.8		3100-354	Pombal	Portugal 	31	Cemopol - Celuloses Moldadas Portuguesas, S.A.	86	2005-11-25				100001726	Pq. Industrial Manuel da Mota, Lt.8		3100-354	Pombal	PT	41.37	-7	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	7442	7408	7442	7873	7442	7627	10529	8120	16336	10377	17051	10973	17051	10890	17051	10059	6053	8400	5460	8475	4883	10218	4324	13674	3781	NA	3257	NA	2747	NA	2257	NA	7442	7442	7442	10529	16336	17051	17051	17051	6053	5460	4883	4324	3781	3257	2747	2257
Portugal 	100-Holding Account	GOLDCER - Indústria Cerâmica, S.A. 	32	504340433	closed	Account holder	GOLDCER - Indústria Cerâmica, S.A.	Apartado 198 Malaposta		3780	Anadia	Portugal 	32	GOLDCER - Indústria Cerâmica, S.A.	189	2005-11-25				100005868	Apartado 198 Malaposta		3780	Anadia	PT	40.45	-8.43	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	5543	6983	5543	6746	5543	10744	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	5543	5543	5543	0	0	0	0	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	Companhia de Cartões do Cávado,S.A. 	33	500068542	closed	Account holder	Companhia de Cartões do Cávado,S.A.	Apartado 460		4711	Braga	Portugal 	33	Companhia de Cartões do Cávado,S.A.	63	2005-11-25	2009-10-14			100005620	Apartado  460		4711	Braga	PT	41.57	-8.46	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	3432	3648	3432	3447	3432	0	0	0	0	0	0	0	0	0	0											NA		NA		NA		NA	3432	3432	3432	0	0	0	0	0	0	0	0	0	0	0	0	0
Portugal 	100-Holding Account	INACER - Industria Nacional de Cerâmicas, Lda. 	34		open	Account holder	INACER - Industria Nacional de Cerâmicas, Lda.	Rua Alto Vale do Grou	Aguada de Cima	3750-064	Águeda	Portugal 	34	Inacer - Indústria Nacional de Cerâmica, Lda	113	2005-11-25				100002054	Rua Alto Vale do Grou	Aguada de Cima	3750-064	Águeda	PT	40.54	-8.43	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	8900	8892	8900	8963	8900	7884	8976	7722	10431	11233	10431	9385	10431	8521	10431	7968	11123	10776	10930	7661	10734	7929	10537	7540	6250	NA	6128	NA	6004	NA	5881	NA	8900	8900	8900	8976	10431	10431	10431	10431	11123	10930	10734	10537	6250	6128	6004	5881
Portugal 	100-Holding Account	Iberol-Sociedade Ibérica de Biocombustíveis e Olea 	35	500135959	open	Account holder	Iberol-Sociedade Ibérica de Biocombustíveis e Olea	Quinta da Hortinha - Alhandra		2600-531	Alhandra	Portugal 	35	Iberol-Sociedade Ibérica de Biocombustíveis e Olea	31	2005-11-25				100003771	Quinta da Hortinha		2600-531	Alhandra	PT	38.91	-9.01	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	27655	5307	27655	23591	27655	27928	39488	19675	39488	23236	39488	31362	39488	26769	39488	24308	23445	19809	23037	17371	22625	18598	22209	19269	21788	NA	21363	NA	20933	NA	20502	NA	27655	27655	27655	39488	39488	39488	39488	39488	23445	23037	22625	22209	21788	21363	20933	20502
Portugal 	100-Holding Account	BARVEL - Empresa Cerâmica de Barro Vermelho, S. A. 	36	500042373	closed	Account holder	BARVEL - Empresa Cerâmica de Barro Vermelho, S. A.	Apartado 5		3770	Oliveira do Bairro	Portugal 	36	BARVEL - Empresa Cerâmica de Barro Vermelho, S. A.	123	2005-11-25				100008308	Apartado 5		3770	Oliveira do Bairro	PT	40.51	-8.5	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	10283	9675	10283	9192	10283	8159	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	10283	10283	10283	0	0	0	0	0	0	0	0	0	0	0	0	0
