National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Poland	100-Holding Account	TAURON WYTWARZANIE S.A. 	11	276854946	open	Account holder	TAURON WYTWARZANIE S.A.	Promienna 51		43-603	Jaworzno	Poland	11	TAURON Wytw. SA Elektr. Jaworzno III Elektr. II	PL-0011-05	2005-01-01				12S000294	Energetyków 15		43-603	JAWORZNO	PL	50.12	19.13	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1237300	1026204	1237300	853934	1237300	846777	853934	905748	853934	792669	853934	895529	853934	751882	853934	768265	87568/425913****	886851	74232/386142****	881133	62310	870727	52114	967317	46307	NA	40682	NA	35231	NA	29968	NA	1237300	1237300	1237300	853934	853934	853934	853934	853934	513481	460374	62310	52114	46307	40682	35231	29968
Poland	100-Holding Account	TAURON WYTWARZANIE S.A. 	12	276854946	open	Account holder	TAURON WYTWARZANIE S.A.	Promienna 51		43-603	Jaworzno	Poland	12	TAURON Wytwarzanie SA O. Elektrownia Łaziska	PL-0012-05	2005-01-01				12S000295	Wyzwolenia 30		43-170	ŁAZISKA GÓRNE	PL	50.08	18.5	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	4894100	4965199	4894100	5270837	4894100	5128589	4603802	4896465	4603802	4525558	4603802	4867536	4603802	5095312	4603802	3997000	27005/2747767****	3977321	23653/2491183****	3445336	20608	3784947	17862	3703360	15792	NA	14145	NA	12548	NA	11004	NA	4894100	4894100	4894100	4603802	4603802	4603802	4603802	4603802	2774772	2514836	20608	17862	15792	14145	12548	11004
Poland	100-Holding Account	TAURON WYTWARZANIE S.A. 	13	276854946	closed	Account holder	TAURON WYTWARZANIE S.A.	Promienna 51		43-603	Jaworzno	Poland	13	Oddział Elektrownia Halemba w Rudzie Śląskiej	PL-0013-05	2005-01-01	2012-11-30			12S000277	Piotra Skargi 67		41-706	RUDA ŚLĄSKA	PL	50.13	18.51	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	883600	721204	883600	450619	883600	459660	459660	342672	459660	307532	459660	335309	459660	186932	459660	74235										NA		NA		NA		NA	883600	883600	883600	459660	459660	459660	459660	459660	0	0	0	0	0	0	0	0
Poland	100-Holding Account	TAURON WYTWARZANIE S.A. 	14	276854946	open	Account holder	TAURON WYTWARZANIE S.A.	Promienna 51		43-603	Jaworzno	Poland	14	TAURON Wytwarzanie SA O. Elek. Łagisza w Będzinie	PL-0014-05	2005-01-01				12S000293	Pokoju 14		42-504	BĘDZIN	PL	50.21	19.21	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3183200	3092508	3183200	2904981	3183200	3139598	2621551	2353956	2621551	2506537	4839435	3850487	4839435	3831563	4839435	3546545	95368/3148844****	3025406	80230/2854809****	2496824	66544	2912395	54278	2061954	44829	NA	37884	NA	31162	NA	24683	NA	3183200	3183200	3183200	2621551	2621551	4839435	4839435	4839435	3244212	2935039	66544	54278	44829	37884	31162	24683
Poland	100-Holding Account	TAURON WYTWARZANIE S.A. 	15	276854946	open	Account holder	TAURON WYTWARZANIE S.A.	Promienna 51		43-603	Jaworzno	Poland	15	TAURON Wytw. SA O. Elektrownia Siersza w Trzebini	PL-0015-05	2005-01-01				06K000292	Brak		32-541	TRZEBINIA	PL	50.12	19.27	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2885000	2725654	2885000	2667650	2885000	2971110	2400053	2512477	2400053	1718169	2400053	2056251	2400053	2313751	2400053	1822453	8984/1489496****	1757898	7647/1350408****	1311261	6428	1816763	5323	1597860	4327	NA	3495	NA	2875	NA	2277	NA	2885000	2885000	2885000	2400053	2400053	2400053	2400053	2400053	1498480	1358055	6428	5323	4327	3495	2875	2277
Poland	100-Holding Account	PGE Górnictwo i Energetyka Konwencjonalna S.A. 	16	000560207	open	Account holder	PGE Górnictwo i Energetyka Konwencjonalna S.A.	Węglowa 5		97-400	Bełchatów	Poland	16	PGE GiEK S.A. Oddział Zespół Elektrowni Dolna Odra	PL-0016-05	2005-01-01				16Z000479	Nowe Czarnowo 76		74-105	Nowe Czarnowo	PL	53.12	14.28	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	5949000	3682565	5949000	5452488	5949000	5753619	4796497	5635102	4796497	4982434	4796497	5653387	4796497	5832818	4796497	4869755	33110/2622214****	4839316	28552/2423967****	4441563	24349/2106877****	4691837	21312/1603104****	4336723	18371	NA	15525	NA	12770	NA	10115	NA	5949000	5949000	5949000	4796497	4796497	4796497	4796497	4796497	2655324	2452519	2131226	1624416	18371	15525	12770	10115
Poland	100-Holding Account	PGE Górnictwo i Energetyka Konwencjonalna S.A. 	17	000560207	open	Account holder	PGE Górnictwo i Energetyka Konwencjonalna S.A.	Węglowa 5		97-400	Bełchatów	Poland	17	PGE GiEK S.A. - Elektrownia Pomorzany	PL-0017-05	2005-01-01				16Z000478	Szczawiowa 25/26		70-010	Szczecin	PL	53.23	14.31	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	672900	736439	672900	764937	672900	700346	640857	794732	640857	806870	640857	729824	640857	750156	640857	799966	126295/262954****	710881	113022/243074****	692621	100126/211276****	763880	87637/160758****	468746	75541	NA	63837	NA	52512	NA	41592	NA	672900	672900	672900	640857	640857	640857	640857	640857	389249	356096	311402	248395	75541	63837	52512	41592
Poland	100-Holding Account	PGE Górnictwo i Energetyka Konwencjonalna S.A. 	18	000560207	open	Account holder	PGE Górnictwo i Energetyka Konwencjonalna S.A.	Węglowa 5		97-400	Bełchatów	Poland	18	PGE GiEK S.A. - Elektrownia Szczecin	PL-0018-05	2005-01-01				16Z000477	Gdańska 34a		70-661	Szczecin	PL	53.24	14.35	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	406300	302213	406300	309516	406300	289938	242783	438641	242783	289489	242783	303161	242783	129461	242783	59	125486/61801****	483	65887/57129****	1273	51138/49655****	1470	38430/37782****	1489	27669	NA	21604	NA	17771	NA	14076	NA	406300	406300	406300	242783	242783	242783	242783	242783	187287	123016	100793	76212	27669	21604	17771	14076
Poland	100-Holding Account	ENERGA Elektrownie Ostrołęka S.A. 	19	550658239	open	Account holder	ENERGA Elektrownie Ostrołęka S.A.	ELEKTRYCZNA 5		07-401	OSTROŁĘKA	Poland	19	ELEKTROCIEPŁOWNIA OSTROŁĘKA A	PL-0019-05	2005-01-01				1.1.	ELEKTRYCZNA 5		07-401	OSTROŁĘKA	PL	53.06	21.36	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	614200	548592	614200	519969	614200	512126	421372	480451	421372	523547	421372	476444	421372	330389	421372	230470	87489/70371****	233089	74443/65051****	111619	62539/56541****	1403	0/43021****	0	0	NA	0	NA	0	NA	0	NA	614200	614200	614200	421372	421372	421372	421372	421372	157860	139494	119080	43021	0	0	0	0
Poland	100-Holding Account	ENERGA Elektrownie Ostrołęka S.A. 	20	550658239	open	Account holder	ENERGA Elektrownie Ostrołęka S.A.	ELEKTRYCZNA 5		07-401	OSTROŁĘKA	Poland	20	ELEKTROWNIA OSTROŁĘKA B	PL-0020-05	2005-01-01				1.1.	ELEKTRYCZNA 5		07-401	OSTROŁĘKA	PL	53.06	21.36	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2283100	2151302	2283100	2614640	2283100	2526787	2290616	2766433	2290616	2346181	2290616	2407251	2290616	2856343	2290616	2353343	0/1349730****	2590758	0/1247687****	2822961	0/1084471****	2016088	53182/825164****	2300685	45842	NA	38740	NA	31866	NA	25240	NA	2283100	2283100	2283100	2290616	2290616	2290616	2290616	2290616	1349730	1247687	1084471	878346	45842	38740	31866	25240
Poland	100-Holding Account	Zespół Elektrowni Pątnów-Adamów-Konin SA 	21	310186795	open	Account holder	Zespół Elektrowni Pątnów-Adamów-Konin SA	KAZIMIERSKA 45		62-510	KONIN	Poland	21	ELEKTROWNIA PĄTNÓW	PL-0021-05	2005-01-01				1.1	KAZIMIERSKA 45		62-510	KONIN	PL	52.18	18.14	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	7153200	7076256	7153200	7228973	7153200	7494433	6100579	7071332	6100579	6100275	6100579	5235064	6100579	5682058	6100579	5903008	6521/3617799****	5931849	5836	5259965	5170	5371308	4525	5365079	3900	NA	3296	NA	2711	NA	2147	NA	7153200	7153200	7153200	6100579	6100579	6100579	6100579	6100579	3624320	5836	5170	4525	3900	3296	2711	2147
Poland	100-Holding Account	Zespół Elektrowni Pątnów-Adamów-Konin SA 	22	310186795	open	Account holder	Zespół Elektrowni Pątnów-Adamów-Konin SA	KAZIMIERSKA 45		62-510	KONIN	Poland	22	ELEKTROWNIA KONIN	PL-0022-05	2005-01-01				1.1	PRZEMYSŁOWA 158		62-510	KONIN	PL	52.17	18.16	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3102300	2194482	3102300	2495637	3102300	2059700	2058394	967856	2058394	893249	2058394	816054	2058394	635646	2058394	629323	114138/212086****	675320	96141	697187	79855	628153	65242	626543	52226	NA	41783	NA	34370	NA	27223	NA	3102300	3102300	3102300	2058394	2058394	2058394	2058394	2058394	326224	96141	79855	65242	52226	41783	34370	27223
Poland	100-Holding Account	Zespół Elektrowni Pątnów-Adamów-Konin SA 	23	310186795	open	Account holder	Zespół Elektrowni Pątnów-Adamów-Konin SA	KAZIMIERSKA 45		62-510	KONIN	Poland	23	ELEKTROWNIA ADAMÓW	PL-0023-05	2005-01-01				1.1	PRZEMYSŁOWA 1		62-700	TUREK	PL	52	18.32	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3782600	3761645	3782600	4191896	3782600	4576964	3526553	4111909	3526553	4073310	3526553	3998568	3526553	4087031	3526553	3326817	47971/424291****	3989590	41861	4128412	36373	3908045	31492	3436640	27191	NA	23987	NA	21736	NA	19558	NA	3782600	3782600	3782600	3526553	3526553	3526553	3526553	3526553	472262	41861	36373	31492	27191	23987	21736	19558
Poland	100-Holding Account	CEZ Chorzów S.A. 	24	271071790	open	Account holder	CEZ Chorzów S.A.	Marii Skłodowskiej - Curie 30		41-503	Chorzów	Poland	24	CEZ Chorzów S.A.	PL-0024-05	2005-01-01				12S000065	M. Skłodowskiej-Curie 30		41-503	Chorzów	PL	50.18	18.58	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1725600	1503080	1725600	1492413	1725600	1518045	1296086	1221546	1296086	1019100	1296086	889311	1296086	920688	1296086	884746	184206	938560	153487	920696	125956	1082121	101528	1181539	80062	NA	66508	NA	55081	NA	44061	NA	1725600	1725600	1725600	1296086	1296086	1296086	1296086	1296086	184206	153487	125956	101528	80062	66508	55081	44061
Poland	100-Holding Account	Elektrociepłownia Andrychów 	25	070433434	open	Account holder	Elektrociepłownia Andrychów	Krakowska 83		34-120	Andrychów	Poland	25	ELEKTROCIEPŁOWNIA ANDRYCHÓW	PL-0025-05	2005-01-01				1.1	Krakowska 83		34-120	Andrychów	PL	49.51	19.2	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	62700	58108	62700	47364	62700	45156	47364	39911	47364	33246	47364	30390	47364	18719	47364	16195	7677/2972****	17623	6684/2747****	17194	5756/2388****	30276	9770	40020	8407	NA	7104	NA	5844	NA	4629	NA	62700	62700	62700	47364	47364	47364	47364	47364	10649	9431	8144	9770	8407	7104	5844	4629
Poland	100-Holding Account	PGNiG TERMIKA SA 	26	010381709	open	Account holder	PGNiG TERMIKA SA	Modlińska 15		03-216	Warszawa	Poland	26	ELEKTROCIEPŁOWNIA PRUSZKÓW	PL-0026-05	2005-01-01				07W000386	Waryńskiego 1		05-800	Pruszków	PL	52.1	21.48	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	141800	133116	141800	129681	141800	125621	122020	122586	122020	132102	122020	150467	122020	126961	122020	139377	79354/10518****	135109	65544/9723****	128061	53219/8451****	116781	42340/6430****	131443	32839	NA	27514	NA	22633	NA	17927	NA	141800	141800	141800	122020	122020	122020	122020	122020	89872	75267	61670	48770	32839	27514	22633	17927
Poland	100-Holding Account	PGNiG TERMIKA SA 	27	010381709	open	Account holder	PGNiG TERMIKA SA	Modlińska 15		03-216	Warszawa	Poland	27	ELEKTROCIEPŁOWNIA SIEKIERKI	PL-0027-05	2005-01-01				07W000387	Augustówka 30		02-981	Warszawa	PL	52.11	21.05	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3561600	3503474	3561600	3292634	3561600	3483463	3322100	3421583	3322100	3318030	3322100	3463696	3322100	3215447	3323808	3269733	1294844/897406****	3287897	1079061/829559****	3156409	885331/721041****	2842416	747255/548633****	2969659	644115	NA	544319	NA	447747	NA	354644	NA	3561600	3561600	3561600	3322100	3322100	3322100	3322100	3323808	2192250	1908620	1606372	1295888	644115	544319	447747	354644
Poland	100-Holding Account	PGNiG TERMIKA SA 	28	010381709	open	Account holder	PGNiG TERMIKA SA	Modlińska 15		03-216	Warszawa	Poland	28	ELEKTROCIEPŁOWNIA ŻERAŃ	PL-0028-05	2005-01-01				07W000388	Modlińska 15		03-216	Warszawa	PL	52.17	20.59	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2453700	2488073	2453700	2513679	2453700	2477704	2460430	2471373	2460430	2440519	2460430	2591025	2460430	2422063	2460430	2379934	1043329/584996****	2488481	869133/540768****	2273446	712783/470028****	2324804	594210/357640****	2303302	512194	NA	432837	NA	356044	NA	282009	NA	2453700	2453700	2453700	2460430	2460430	2460430	2460430	2460430	1628325	1409901	1182811	951850	512194	432837	356044	282009
Poland	100-Holding Account	Elektrociepłownia BĘDZIN Sp. z o.o. 	29		open	Account holder	Elektrociepłownia BĘDZIN Sp. z o.o.	Małobądzka 141		42-500	Będzin	Poland	29	Elektrociepłownia Będzin Sp. z o.o.	PL-0029-05	2005-01-01				12S000060	Małobądzka 141		42-500	Będzin	PL	50.3	19.13	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	671900	596957	671900	618021	671900	614514	523380	544229	523380	515236	523380	521152	523380	493492	523380	505710	285410	518292	235972	474544	191912	520833	153083	558123	119244	NA	90191	NA	69323	NA	55787	NA	671900	671900	671900	523380	523380	523380	523380	523380	285410	235972	191912	153083	119244	90191	69323	55787
Poland	100-Holding Account	ENEA WYTWARZANIE SP. Z O.O. 	30	670908367	open	Account holder	ENEA WYTWARZANIE SP. Z O.O.	ŚWIERŻE GÓRNE		26-900	KOZIENICE	Poland	30	ELEKTROCIEPŁOWNIA BIAŁYSTOK	PL-0030-05	2005-01-01				1.1	Gen. Władysława Andersa 15		15-124	Białystok	PL	53.08	23.1	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	987200	806233	987200	733333	987200	728040	695753	636374	695753	425034	695753	494895	695753	485047	695753	331614	253400/260483****	232308	212489/240789****	286974	175719/161766****	326380	142941/127514****	366393	123074	NA	104834	NA	87180	NA	70157	NA	987200	987200	987200	695753	695753	695753	695753	695753	513883	453278	337485	270455	123074	104834	87180	70157
Poland	100-Holding Account	TAMEH Polska Sp. z o. o. 	31		open	Account holder	TAMEH Polska Sp. z o. o.	Al. Marszałka Józefa Piłsudskiego 92/102B		41-308	Dąbrowa Górnicza	Poland	31	Zakład Wytwarzania Nowa	PL-0031-05	2005-01-01				12S000422	Al. Marszałka Józefa Piłsudskiego 92		41-308	Dąbrowa Górnicza	PL	50.02	19.15	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3440000	2600496	3440000	2486264	3440000	2972466	2534217	2692299	2534217	2149756	2534217	2683889	2534217	2855964	2534217	2802133	122200/373454****	2728049	99738/19080****	3368315	79837/260276****	3668708	62419	3583418	47375	NA	34602	NA	23994	NA	16329	NA	3440000	3440000	3440000	2534217	2534217	2534217	2534217	2534217	495654	118818	340113	62419	47375	34602	23994	16329
Poland	100-Holding Account	FENICE POLAND SP.Z O.O. 	32	072144757	open	Account holder	FENICE POLAND SP.Z O.O.	KOMOROWICKA 79A		43-300	BIELSKO-BIAŁA	Poland	32	ELEKTROCIEPŁOWNIA FENICE W RZESZOWIE	PL-0032-05	2005-01-01				09R000066	Hetmańska 120		35-078	Rzeszów	PL	50	21.58	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	190900	173327	190900	176675	190900	169105	119343	140000	119343	129956	119343	131918	119343	125603	119343	126565	56033/36094****	115153	47606/33365****	107338	39937/29001****	111787	33010/22066****	123283	26793	NA	22044	NA	18224	NA	14541	NA	190900	190900	190900	119343	119343	119343	119343	119343	92127	80971	68938	55076	26793	22044	18224	14541
